player_id,season,GP,Min,PTS,FP,PTS_per_min,FTA,FTM_per_min,FGA_per_min,3PA_per_min,FG%,3P%,FT%,TS%_calc,DREB_share,PF_per_min,salary_cap_ratio,log_salary_cap_ratio
128,2020,69,28.5,12.8,24.2,0.4491228070175438,2.8,0.0736842105263158,0.3578947368421052,0.0912280701754386,47.9,33.1,74.0,0.5598320503848846,0.7666666666666666,0.0736842105263158,0.0187652556349642,0.01859136031722
128,2021,75,31.9,17.0,29.2,0.5329153605015674,3.1,0.0752351097178683,0.4231974921630094,0.1661442006269592,46.6,39.8,75.6,0.5718514531754575,0.819672131147541,0.0626959247648902,0.0190876581208746,0.0189077742118872
128,2022,63,32.8,22.0,33.0,0.6707317073170732,5.2,0.1189024390243902,0.5396341463414634,0.198170731707317,45.2,32.9,74.9,0.5503301981188713,0.8400000000000001,0.0609756097560975,0.0313212162872508,0.0308407145002849
128,2023,69,29.5,15.7,28.1,0.5322033898305084,3.2,0.0847457627118644,0.423728813559322,0.1796610169491525,45.4,34.6,79.2,0.5644233534656313,0.7454545454545454,0.0745762711864406,0.1470588235294117,0.137201121513485
128,2024,77,23.9,12.7,22.7,0.5313807531380753,2.5,0.0794979079497908,0.4184100418410042,0.1506276150627615,48.2,31.8,77.3,0.5720720720720721,0.7083333333333334,0.0627615062761506,0.1351466697015392,0.126761866991254
129,2020,66,29.3,12.7,26.0,0.4334470989761091,1.7,0.0511945392491467,0.3208191126279863,0.1501706484641638,50.3,40.0,86.7,0.6257390618841151,0.7999999999999999,0.0750853242320819,0.0360483782297965,0.0354138398800224
129,2021,80,35.5,20.2,37.6,0.5690140845070423,4.2,0.0929577464788732,0.428169014084507,0.1633802816901408,49.1,33.1,80.2,0.5924448615673393,0.8428571428571429,0.0676056338028169,0.0482279164516875,0.0471010397842766
129,2023,69,37.4,21.0,37.1,0.5614973262032086,3.1,0.0668449197860962,0.4679144385026738,0.1737967914438502,46.2,34.9,82.5,0.5566157760814249,0.863013698630137,0.0454545454545454,0.0582448602941176,0.0566117436096698
129,2024,64,31.7,20.3,37.2,0.6403785488958991,4.0,0.1104100946372239,0.5362776025236593,0.2208201892744479,43.1,31.3,87.0,0.5410447761194029,0.8533333333333334,0.0473186119873817,0.193287570774177,0.1767121624959167
130,2020,49,25.6,12.7,23.3,0.4960937499999999,2.4,0.08203125,0.3984374999999999,0.1953125,42.0,41.5,85.6,0.5641435678749112,0.9130434782608696,0.08203125,0.0549752611324903,0.0535173174895776
130,2021,81,28.6,11.7,24.9,0.409090909090909,3.3,0.0944055944055944,0.3146853146853147,0.1678321678321678,39.1,40.4,82.2,0.5597014925373134,0.8775510204081631,0.0944055944055944,0.0848292917252299,0.0814226397985461
130,2022,51,22.0,12.8,21.4,0.5818181818181819,3.7,0.1363636363636363,0.4090909090909091,0.2136363636363636,43.6,41.4,81.4,0.602182913059842,0.8709677419354839,0.0863636363636363,0.0809736767619586,0.0778621875390853
130,2023,66,18.4,10.4,16.3,0.5652173913043479,2.5,0.1195652173913043,0.4673913043478261,0.2717391304347826,36.9,37.6,86.8,0.5360824742268042,0.8260869565217391,0.0597826086956521,0.0771294117647058,0.0742995504400854
130,2024,49,17.6,7.3,13.5,0.4147727272727272,1.0,0.0454545454545454,0.3125,0.2386363636363636,42.4,42.5,77.6,0.6144781144781144,0.8800000000000001,0.0454545454545454,0.0148484863572993,0.0147393268263716
131,2020,56,31.0,12.7,24.6,0.4096774193548387,2.2,0.0548387096774193,0.3516129032258064,0.1483870967741935,42.6,38.1,78.5,0.5350522413211998,0.825,0.0548387096774193,0.1257395455378413,0.1184401934922799
131,2021,71,32.1,14.7,28.1,0.4579439252336448,1.8,0.043613707165109,0.3925233644859813,0.190031152647975,43.8,36.5,80.3,0.5488351254480287,0.8750000000000001,0.0498442367601246,0.1389951429537246,0.130146420148424
131,2022,56,17.7,6.8,14.0,0.384180790960452,0.8,0.03954802259887,0.3672316384180791,0.1807909604519774,37.9,36.7,78.7,0.49620548744892,0.9166666666666669,0.0564971751412429,0.0034987829040475,0.0034926764025462
132,2020,68,25.0,12.6,22.4,0.504,2.2,0.072,0.368,0.1159999999999999,52.3,40.5,79.5,0.6195908733280882,0.8823529411764706,0.064,0.0152451988271944,0.015130158518367
132,2021,79,31.9,16.3,29.2,0.5109717868338558,2.7,0.0721003134796238,0.4012539184952978,0.1003134796238244,50.2,37.3,84.0,0.5826422647983986,0.8717948717948718,0.0595611285266457,0.0160305389008486,0.0159034066778345
132,2022,68,35.0,24.0,38.8,0.6857142857142857,5.8,0.1371428571428571,0.5028571428571429,0.1342857142857142,49.1,41.6,82.9,0.5954743946010321,0.8571428571428571,0.0628571428571428,0.2242799078080142,0.202352840795882
132,2023,77,35.4,28.7,44.0,0.8107344632768362,6.5,0.1553672316384181,0.6045197740112994,0.192090395480226,47.9,40.1,84.7,0.5915086562242374,0.8611111111111112,0.0536723163841807,0.1937254852941176,0.1770790767226657
132,2024,65,35.4,26.0,41.0,0.7344632768361582,6.9,0.1610169491525424,0.5225988700564972,0.1723163841807909,48.8,38.3,82.1,0.6036404160475483,0.8620689655172414,0.059322033898305,0.1775400532051099,0.1634275617907383
133,2020,47,31.0,12.6,33.2,0.4064516129032258,3.0,0.0774193548387096,0.2967741935483871,0.1419354838709677,47.7,33.5,78.2,0.5988593155893536,0.8,0.1129032258064516,0.1649257833974711,0.1526573797501768
133,2021,42,29.4,12.9,32.1,0.4387755102040817,2.5,0.064625850340136,0.3197278911564626,0.1496598639455782,50.9,33.3,75.2,0.6142857142857143,0.7746478873239437,0.0952380952380952,0.1601224046826907,0.1485255208294765
133,2022,62,29.4,18.0,36.0,0.6122448979591837,4.5,0.119047619047619,0.4013605442176871,0.1360544217687075,54.8,37.3,78.3,0.6531204644412191,0.8133333333333332,0.119047619047619,0.2838259674093243,0.249844656680637
133,2023,77,27.0,17.1,33.0,0.6333333333333334,4.1,0.1185185185185185,0.437037037037037,0.1555555555555555,52.4,35.8,77.3,0.6284916201117319,0.7971014492753623,0.1111111111111111,0.1542279411764706,0.1434316712641211
133,2024,72,30.2,15.6,32.3,0.5165562913907285,3.3,0.086092715231788,0.3741721854304636,0.1821192052980132,48.1,39.6,77.3,0.6116687578419071,0.8153846153846154,0.0827814569536423,0.141751074060375,0.1325631137966737
134,2020,57,28.7,12.5,21.0,0.4355400696864112,1.4,0.0418118466898954,0.337979094076655,0.1707317073170731,46.7,45.0,89.6,0.6058549825513766,0.9166666666666669,0.0592334494773519,0.0717834799340296,0.0693240645748932
134,2021,64,33.3,15.0,25.6,0.4504504504504505,1.5,0.039039039039039,0.3453453453453454,0.1741741741741742,48.7,42.2,87.2,0.6167763157894737,0.9032258064516128,0.069069069069069,0.0730115288131371,0.070469208057883
134,2022,61,19.8,9.2,14.9,0.4646464646464646,0.9,0.0404040404040404,0.3737373737373737,0.1919191919191919,46.3,40.5,92.7,0.5900461775269368,0.8749999999999999,0.0808080808080808,0.0687113339533379,0.0664535618572551
134,2023,44,14.0,5.1,9.9,0.3642857142857142,0.7,0.0428571428571428,0.3285714285714285,0.1785714285714285,39.2,35.2,90.3,0.519559902200489,0.7333333333333334,0.0642857142857143,0.0294117647058823,0.0289875368732522
134,2024,68,15.6,6.5,10.9,0.4166666666666667,0.6,0.032051282051282,0.3205128205128205,0.1730769230769231,47.8,45.6,84.6,0.6174012158054711,0.7647058823529412,0.0576923076923076,0.0148484863572993,0.0147393268263716
135,2020,69,27.4,12.4,29.6,0.4525547445255475,2.7,0.0766423357664233,0.3467153284671533,0.1386861313868613,46.8,36.0,78.3,0.5800898203592815,0.8771929824561403,0.0620437956204379,0.087090892431739,0.0835052223358002
135,2021,69,21.5,7.6,22.2,0.3534883720930232,1.5,0.0465116279069767,0.3162790697674418,0.0744186046511627,44.6,33.0,63.8,0.5093833780160858,0.8113207547169812,0.0744186046511627,0.0883977974273667,0.0847067042455301
135,2022,69,28.4,9.4,27.7,0.3309859154929577,2.0,0.0492957746478873,0.2535211267605634,0.0528169014084507,50.9,41.0,73.5,0.5816831683168316,0.8301886792452832,0.073943661971831,0.0710079495370183,0.0686002139749633
135,2023,79,22.6,6.4,20.2,0.2831858407079646,1.7,0.0530973451327433,0.243362831858407,0.0265486725663716,46.0,22.9,70.8,0.5121638924455826,0.7714285714285715,0.0707964601769911,0.0677905294117647,0.0655915877917273
135,2024,61,16.4,5.9,16.5,0.3597560975609756,1.1,0.048780487804878,0.3048780487804878,0.0670731707317073,46.9,35.7,73.8,0.537928519328957,0.7352941176470589,0.0792682926829268,0.0624554585028594,0.0605826995286345
136,2020,50,27.7,12.4,26.1,0.4476534296028881,3.0,0.0685920577617328,0.3610108303249097,0.1263537906137184,46.3,33.5,65.1,0.5477031802120141,0.719298245614035,0.0649819494584837,0.1661752244823162,0.1537293549243707
136,2021,75,31.7,15.0,27.5,0.473186119873817,3.1,0.0725552050473186,0.3501577287066246,0.1104100946372239,52.0,33.5,74.3,0.6017329910141207,0.711864406779661,0.0630914826498422,0.1459701727542832,0.1362515906888093
136,2022,68,30.2,16.3,31.8,0.5397350993377483,4.6,0.0927152317880794,0.3708609271523179,0.0827814569536423,56.4,34.7,60.8,0.6163036902601331,0.6212121212121212,0.0629139072847682,0.1592407019530144,0.147765223513695
136,2023,73,31.5,13.9,29.7,0.4412698412698412,3.7,0.0761904761904761,0.3111111111111111,0.0603174603174603,55.6,29.0,65.8,0.6081554077703885,0.6307692307692307,0.0603174603174603,0.1637219264705882,0.1516234259846235
136,2024,51,28.4,14.7,26.0,0.5176056338028169,3.5,0.0985915492957746,0.3415492957746479,0.1197183098591549,53.1,43.6,81.0,0.653914590747331,0.6875,0.056338028169014,0.162470872336188,0.150547802110574
137,2020,70,27.2,12.3,24.5,0.4522058823529412,2.0,0.0625,0.3345588235294117,0.1470588235294117,50.3,33.8,84.5,0.6162324649298597,0.7,0.0772058823529411,0.1163429906542056,0.1100581560359555
137,2021,13,23.0,12.4,22.4,0.5391304347826087,1.8,0.0652173913043478,0.4391304347826086,0.1782608695652174,46.6,35.8,87.0,0.569225119353654,0.6341463414634148,0.1130434782608695,0.1183333481594819,0.1118394950128962
137,2022,78,30.4,15.9,33.3,0.5230263157894737,2.4,0.0625,0.3782894736842105,0.1546052631578947,53.1,37.4,78.4,0.6331634278432622,0.7014925373134329,0.0855263157894736,0.1124659415308721,0.1065791202353571
137,2023,79,30.5,12.5,29.0,0.4098360655737705,1.7,0.0459016393442622,0.3147540983606557,0.1672131147540983,48.5,36.6,82.1,0.6039814456899885,0.7115384615384616,0.0786885245901639,0.1838235294117647,0.168749479248411
137,2024,80,31.8,13.0,28.1,0.4088050314465408,1.7,0.0440251572327044,0.3050314465408805,0.1477987421383647,50.9,37.3,82.6,0.6221286370597244,0.72,0.0660377358490566,0.1635986001650212,0.1515174446174066
138,2020,70,27.3,12.2,21.7,0.4468864468864468,2.1,0.0659340659340659,0.3626373626373626,0.2417582417582417,40.4,38.0,84.4,0.5635624538063562,0.8666666666666667,0.0586080586080586,0.024646509070918,0.0243476839102091
138,2021,82,33.0,16.1,28.9,0.4878787878787879,3.1,0.0787878787878788,0.4212121212121212,0.2242424242424242,39.6,34.6,82.7,0.5273846960167715,0.7592592592592592,0.0484848484848484,0.025124272777412,0.024813846975247
138,2022,77,27.6,13.8,24.0,0.5,3.1,0.0978260869565217,0.394927536231884,0.1956521739130435,42.2,36.1,86.1,0.5626223091976517,0.7234042553191489,0.0579710144927536,0.0239301281792082,0.0236482900892652
138,2023,63,32.7,13.7,25.8,0.418960244648318,3.2,0.0825688073394495,0.3394495412844036,0.1743119266055045,41.6,31.6,83.7,0.547649504317237,0.6,0.0428134556574923,0.0335072279411764,0.0329580937690054
139,2020,71,29.7,12.2,23.8,0.4107744107744107,2.7,0.0639730639730639,0.3468013468013468,0.1683501683501683,42.1,34.1,68.7,0.5309888579387185,0.8823529411764706,0.0538720538720538,0.1546179219351292,0.1437694857268343
139,2021,54,25.2,9.9,22.9,0.3928571428571429,2.2,0.0634920634920635,0.3452380952380952,0.119047619047619,42.1,31.3,76.1,0.5119983450558544,0.8529411764705882,0.0634920634920635,0.1612343658263205,0.1494835478271395
140,2020,25,24.9,12.2,25.5,0.4899598393574297,2.0,0.0682730923694779,0.4056224899598393,0.248995983935743,40.9,36.5,82.4,0.5555555555555555,0.9189189189189187,0.0401606425702811,0.2864051310243724,0.2518516081040538
140,2021,74,22.5,13.6,26.0,0.6044444444444445,2.7,0.0977777777777777,0.4577777777777778,0.2844444444444444,43.0,39.2,83.8,0.5919220055710306,0.8472222222222221,0.0622222222222222,0.2780637287170637,0.2453462206878698
140,2022,62,20.0,8.2,19.0,0.41,1.5,0.065,0.3399999999999999,0.24,38.9,33.4,87.9,0.549597855227882,0.859375,0.08,0.0251840847519307,0.0248721913450741
140,2023,55,16.8,8.8,20.0,0.5238095238095238,2.0,0.0892857142857142,0.3869047619047618,0.2619047619047619,44.0,34.4,78.7,0.5962059620596206,0.8360655737704918,0.1071428571428571,0.0282039558823529,0.0278135480179319
140,2024,23,10.9,5.3,13.5,0.4862385321100917,1.0,0.0642201834862385,0.4587155963302752,0.2660550458715596,35.7,35.8,69.6,0.4871323529411764,0.7560975609756099,0.0825688073394495,0.0273849830711013,0.027016722505725
141,2020,59,30.3,12.1,23.0,0.3993399339933993,1.8,0.0561056105610561,0.3465346534653465,0.1485148514851485,42.7,33.0,91.7,0.5357775416223876,0.7272727272727273,0.0726072607260726,0.099559758108851,0.0949098797939207
141,2021,65,24.6,10.2,19.2,0.4146341463414633,1.7,0.0609756097560975,0.3333333333333332,0.1544715447154471,43.8,41.5,88.9,0.5699597675458203,0.7857142857142858,0.073170731707317,0.1033263472521216,0.0983295689051557
141,2022,65,23.5,10.1,20.1,0.4297872340425532,1.2,0.0468085106382978,0.3617021276595745,0.1914893617021276,43.1,36.5,85.2,0.5593708462560921,0.7777777777777778,0.076595744680851,0.0939333468116938,0.0897797760118103
141,2023,43,25.6,9.9,18.7,0.38671875,1.3,0.0468749999999999,0.3164062499999999,0.171875,44.4,34.7,94.4,0.5708025830258302,0.8571428571428572,0.0703125,0.0212607867647058,0.0210379294517962
142,2020,68,24.3,12.1,29.0,0.4979423868312757,1.7,0.0411522633744856,0.3991769547325102,0.0288065843621399,55.9,26.7,62.8,0.5790581929555897,0.6129032258064515,0.0905349794238683,0.124106652006597,0.1169886330969612
142,2021,52,16.3,6.2,17.1,0.3803680981595091,0.9,0.0245398773006134,0.3190184049079754,0.0552147239263803,51.8,35.4,46.9,0.5539671193709793,0.625,0.0981595092024539,0.1262298290248545,0.1188756199241822
142,2022,54,14.7,4.4,12.7,0.2993197278911565,0.5,0.0204081632653061,0.2517006802721088,0.0408163265306122,54.5,17.6,69.2,0.5612244897959183,0.5806451612903226,0.108843537414966,0.0646961303627026,0.0626894348457687
142,2023,33,13.3,4.2,12.6,0.3157894736842105,0.5,0.0150375939849624,0.2481203007518796,0.0150375939849624,60.2,14.3,40.0,0.5965909090909091,0.5483870967741935,0.112781954887218,0.0046942132352941,0.004683229775401
143,2020,67,27.9,12.1,24.4,0.4336917562724014,1.3,0.039426523297491,0.3010752688172043,0.2186379928315412,48.9,45.1,84.4,0.674320106999554,0.888888888888889,0.064516129032258,0.0995385468205974,0.0948905888980052
143,2021,45,24.9,7.2,16.8,0.2891566265060241,0.5,0.0160642570281124,0.253012048192771,0.2008032128514056,40.4,34.7,77.3,0.5521472392638037,0.896551724137931,0.072289156626506,0.1159674417777145,0.1097216894992428
143,2022,46,22.7,6.9,16.5,0.3039647577092511,0.5,0.0176211453744493,0.2378854625550661,0.1938325991189427,43.5,40.9,85.7,0.6138790035587188,0.8928571428571429,0.0704845814977973,0.0523957785774938,0.0510692589421032
143,2023,68,17.2,4.4,12.5,0.2558139534883721,0.5,0.0232558139534883,0.191860465116279,0.1395348837209302,43.6,43.5,82.4,0.625,0.8571428571428571,0.0755813953488372,0.0808823529411764,0.0777777010426843
144,2020,51,19.4,12.0,18.1,0.6185567010309279,2.3,0.1082474226804123,0.4793814432989691,0.2783505154639176,43.2,35.1,88.2,0.5818463925523661,0.8333333333333333,0.0876288659793814,0.0189048927982407,0.0187284160262634
144,2021,76,30.0,18.5,29.4,0.6166666666666667,3.5,0.1066666666666666,0.4633333333333333,0.2533333333333333,44.8,36.4,92.5,0.5990932642487046,0.8823529411764706,0.09,0.0192274983542975,0.0190449858037237
144,2022,82,30.0,20.4,30.5,0.6799999999999999,5.1,0.1466666666666666,0.52,0.26,43.0,33.6,87.0,0.5716207128446535,0.8888888888888888,0.0866666666666666,0.0315506772876147,0.0310631820243468
144,2023,78,30.1,17.4,29.1,0.5780730897009966,2.8,0.0830564784053156,0.5049833887043189,0.2392026578073089,41.3,32.6,87.7,0.5294547224926972,0.8518518518518517,0.1029900332225913,0.2055540955882352,0.1869392916167156
144,2024,68,29.4,20.5,32.7,0.6972789115646258,4.0,0.1224489795918367,0.5272108843537415,0.3095238095238095,43.2,37.8,88.3,0.5938586326767091,0.8333333333333334,0.1020408163265306,0.2109126383475118,0.1913743218758449
145,2020,69,30.8,11.9,24.4,0.3863636363636363,0.9,0.0227272727272727,0.3441558441558441,0.1818181818181818,43.2,36.3,78.1,0.5411058566751547,0.8484848484848485,0.0779220779220779,0.0253062122045079,0.0249913115895375
145,2021,74,29.6,12.1,22.3,0.4087837837837837,0.7,0.0202702702702702,0.3479729729729729,0.1891891891891891,45.4,38.9,80.8,0.5703242835595776,0.8823529411764706,0.0844594594594594,0.0378365417118864,0.0371382980773174
145,2022,75,29.4,15.2,26.5,0.5170068027210885,1.7,0.0442176870748299,0.391156462585034,0.2312925170068027,48.5,40.2,72.5,0.6205094709340301,0.8484848484848485,0.0816326530612245,0.1173339452508996,0.1109454416104967
145,2023,64,24.4,10.2,20.7,0.4180327868852459,0.7,0.0245901639344262,0.3606557377049181,0.2172131147540983,44.3,36.1,76.6,0.5599472990777338,0.8285714285714285,0.0860655737704918,0.1152179632352941,0.1090498685300612
145,2024,69,24.3,9.9,19.7,0.4074074074074074,0.7,0.0205761316872428,0.3621399176954732,0.2345679012345679,42.5,33.8,71.4,0.5434782608695652,0.8333333333333334,0.074074074074074,0.1197140367598941,0.1130733283846762
146,2020,42,20.9,11.7,18.0,0.5598086124401914,1.7,0.0669856459330143,0.4545454545454546,0.2392344497607655,43.4,40.1,81.9,0.5708430913348946,0.8750000000000001,0.0526315789473684,0.0489800897929265,0.0478183490556991
146,2021,76,28.1,13.8,24.1,0.491103202846975,1.5,0.0427046263345195,0.3879003558718861,0.2064056939501779,47.3,39.1,79.5,0.596885813148789,0.8529411764705882,0.0640569395017793,0.0148484886224135,0.0147393290583444
146,2022,77,22.3,13.5,23.3,0.6053811659192825,2.7,0.1076233183856502,0.4618834080717489,0.2331838565022421,44.8,35.9,88.9,0.5875696378830083,0.8461538461538461,0.0717488789237668,0.0766019894060086,0.07380977500295
146,2023,72,26.0,15.4,28.1,0.5923076923076923,2.8,0.0923076923076923,0.4769230769230769,0.2269230769230769,44.3,35.0,82.9,0.5648474178403756,0.896551724137931,0.0846153846153846,0.0731311029411764,0.0705806397273292
146,2024,65,31.6,17.2,32.2,0.5443037974683543,2.7,0.0759493670886075,0.4556962025316455,0.2088607594936708,43.9,32.5,86.5,0.5517064408519373,0.868421052631579,0.0759493670886075,0.1238028992517142,0.1167183795571232
147,2020,52,23.6,11.6,23.1,0.4915254237288135,3.8,0.1059322033898305,0.3813559322033898,0.0677966101694915,47.7,34.1,64.0,0.5434782608695652,0.7884615384615383,0.1101694915254237,0.0152451988271944,0.015130158518367
147,2021,58,21.9,11.0,22.1,0.5022831050228311,2.4,0.0730593607305936,0.4155251141552512,0.0730593607305936,49.6,24.7,65.0,0.541551792044112,0.75,0.1141552511415525,0.0462575835749995,0.0452195911345855
147,2022,56,17.8,9.3,17.4,0.5224719101123596,2.6,0.0898876404494382,0.3764044943820224,0.0224719101123595,57.3,23.8,58.8,0.5928097909229985,0.6857142857142857,0.1235955056179775,0.0420524847357567,0.0411923112908616
148,2020,57,25.7,11.5,18.2,0.4474708171206226,2.0,0.0700389105058365,0.3268482490272373,0.2918287937743191,40.4,39.5,87.0,0.6196120689655171,0.896551724137931,0.0933852140077821,0.1374381528312259,0.1287784992274208
148,2021,56,14.4,5.6,10.1,0.3888888888888888,0.7,0.0416666666666666,0.3402777777777778,0.2847222222222222,36.0,33.5,90.0,0.5376344086021505,0.9047619047619048,0.1041666666666666,0.142331026384614,0.1330709347165866
148,2022,45,10.9,4.6,7.7,0.4220183486238532,0.3,0.0275229357798165,0.3302752293577982,0.2844036697247706,43.1,39.0,86.7,0.6162915326902464,0.8333333333333334,0.110091743119266,0.1293922607254053,0.1216796656790256
148,2023,43,15.7,6.7,11.9,0.4267515923566879,0.8,0.0445859872611464,0.3439490445859873,0.2993630573248408,39.3,38.0,90.9,0.5824061196105702,0.8571428571428572,0.0828025477707006,0.125,0.1177830356563834
149,2020,39,21.4,11.5,21.5,0.5373831775700935,2.2,0.0654205607476635,0.4392523364485982,0.0467289719626168,51.9,31.6,62.8,0.5545910493827161,0.7586206896551725,0.1448598130841121,0.0799912039582188,0.0769528966198311
149,2022,45,19.3,10.0,19.3,0.5181347150259067,2.2,0.077720207253886,0.38860103626943,0.0207253886010362,55.8,20.0,70.1,0.5904581955597543,0.7288135593220338,0.1243523316062176,0.0776625288099955,0.0747943704235175
149,2023,63,17.3,7.1,16.1,0.4104046242774566,1.6,0.0635838150289017,0.2774566473988439,0.0,61.3,0.0,70.6,0.6449854651162791,0.679245283018868,0.1271676300578034,0.0891132352941176,0.0853638195315093
150,2020,37,23.8,11.5,31.6,0.4831932773109244,3.1,0.0798319327731092,0.3781512605042016,0.0336134453781512,51.4,40.0,61.9,0.5548050945580857,0.7333333333333333,0.1176470588235294,0.1180950064137804,0.1116263500256075
150,2021,56,28.2,15.0,35.1,0.5319148936170213,4.8,0.1170212765957446,0.3794326241134751,0.0354609929078014,53.5,26.8,69.0,0.5853886980955355,0.7297297297297297,0.1205673758865248,0.1067482697884605,0.1014262293024495
150,2022,52,26.8,13.3,31.2,0.4962686567164179,3.7,0.0895522388059701,0.3619402985074627,0.085820895522388,51.9,36.1,66.1,0.5870409604519775,0.7582417582417583,0.1343283582089552,0.1263596296146536,0.1189908655935117
150,2023,76,27.3,10.9,34.1,0.3992673992673993,3.4,0.0805860805860805,0.304029304029304,0.0439560439560439,51.0,24.4,64.0,0.5563495304205798,0.7363636363636363,0.1208791208791208,0.1240808823529411,0.1169657082712844
150,2024,51,20.8,8.9,24.1,0.4278846153846153,2.5,0.0817307692307692,0.3317307692307692,0.1009615384615384,47.7,30.5,66.4,0.55625,0.782051282051282,0.1201923076923076,0.1289228099126525,0.1212639125136515
151,2020,66,20.8,11.4,24.2,0.5480769230769231,1.1,0.0384615384615384,0.4374999999999999,0.1153846153846153,52.3,47.1,74.0,0.5947412353923206,0.7323943661971831,0.0817307692307692,0.0331958951805021,0.0326568093130559
151,2021,72,28.2,14.6,30.4,0.5177304964539007,1.6,0.0425531914893617,0.4290780141843971,0.1666666666666666,47.9,39.3,75.2,0.570134333020931,0.7252747252747253,0.0851063829787234,0.0386748981443592,0.037945764351697
151,2022,70,26.0,14.1,28.6,0.5423076923076923,1.8,0.0538461538461538,0.4423076923076923,0.1423076923076923,49.6,37.0,76.8,0.5735437683045883,0.7708333333333334,0.0615384615384615,0.0876903481460515,0.084056501442231
151,2023,82,24.5,13.8,27.2,0.563265306122449,1.5,0.0489795918367346,0.4571428571428571,0.1224489795918367,50.8,40.7,79.0,0.581787521079258,0.7702702702702703,0.0938775510204081,0.0861089558823529,0.0826015441793974
151,2024,49,25.4,13.9,29.7,0.547244094488189,1.5,0.0472440944881889,0.4763779527559055,0.1417322834645669,46.6,36.5,83.6,0.5446708463949843,0.7857142857142856,0.0748031496062992,0.0894691296554471,0.0856905405866516
152,2020,64,19.4,11.4,18.0,0.5876288659793815,2.7,0.1237113402061855,0.4690721649484536,0.2422680412371134,39.5,38.9,89.1,0.5540435458786936,0.8571428571428571,0.0927835051546391,0.0192919186366135,0.0191081888144977
152,2021,78,23.1,11.3,21.3,0.4891774891774891,2.6,0.0995670995670995,0.4025974025974026,0.2207792207792207,39.2,34.6,88.1,0.5409804672539257,0.8749999999999999,0.0909090909090909,0.0196651662604301,0.019474305032196
152,2022,81,28.9,14.9,27.3,0.5155709342560554,3.1,0.0865051903114186,0.4013840830449827,0.1937716262975778,44.8,37.0,81.9,0.5746683122493058,0.8095238095238094,0.0692041522491349,0.0187314706239133,0.0185581970629004
152,2023,68,29.2,17.0,30.0,0.5821917808219178,3.6,0.1061643835616438,0.4486301369863014,0.2191780821917808,43.4,39.5,85.3,0.5788613456823754,0.9473684210526316,0.0616438356164383,0.0306731470588235,0.0302121296105431
152,2024,33,27.8,17.1,30.7,0.6151079136690648,3.9,0.1223021582733812,0.4784172661870504,0.2446043165467625,42.0,37.8,86.7,0.5693926478423016,0.8857142857142858,0.0647482014388489,0.2311719350157908,0.207966508461244
153,2020,63,21.6,11.4,22.2,0.5277777777777778,1.6,0.0601851851851851,0.4629629629629629,0.2037037037037037,42.0,38.1,80.4,0.5325112107623319,0.8541666666666666,0.0833333333333333,0.1328568810701851,0.1247426555058296
153,2021,55,18.9,8.1,16.5,0.4285714285714286,1.4,0.0582010582010582,0.3650793650793651,0.1957671957671957,41.4,34.5,78.5,0.538850452368281,0.7727272727272726,0.0899470899470899,0.052395609087836,0.0510690978908382
153,2022,56,14.6,5.2,11.6,0.3561643835616438,0.9,0.0547945205479452,0.3493150684931507,0.1575342465753424,38.0,25.4,85.7,0.4730713245997089,0.793103448275862,0.0821917808219178,0.0500141522785168,0.0488036424390919
154,2020,66,21.6,11.3,19.7,0.5231481481481481,2.6,0.1064814814814814,0.4537037037037037,0.1203703703703703,41.0,39.9,86.7,0.516264619883041,0.8571428571428571,0.0416666666666666,0.0733003481766538,0.0707383389035503
154,2021,56,14.3,6.3,11.9,0.4405594405594405,1.4,0.0839160839160839,0.3986013986013986,0.1258741258741258,39.1,36.3,85.9,0.4987333755541482,0.8125,0.0629370629370629,0.0444784457451918,0.0435176658467404
155,2020,70,29.2,11.3,25.4,0.386986301369863,2.1,0.0513698630136986,0.3047945205479452,0.0958904109589041,50.6,30.8,69.4,0.5751221498371336,0.6603773584905661,0.1095890410958904,0.0132462616822429,0.0131592970867021
155,2021,78,26.4,11.8,25.1,0.446969696969697,2.4,0.0643939393939393,0.3522727272727273,0.0984848484848485,49.8,31.2,70.7,0.5697180378524527,0.6851851851851851,0.1401515151515151,0.0135034871101464,0.0134131275652185
155,2022,31,21.9,9.1,19.0,0.4155251141552512,2.2,0.0730593607305936,0.3378995433789954,0.0684931506849315,48.0,28.3,72.5,0.5437380497131931,0.6578947368421053,0.1552511415525114,0.0571365250090979,0.0555638612806127
155,2023,65,15.9,4.1,11.3,0.2578616352201258,0.6,0.0251572327044025,0.220125786163522,0.0754716981132075,47.2,29.9,66.7,0.5446333687566418,0.7000000000000001,0.1320754716981132,0.0477941176470588,0.0466871139726532
155,2024,52,11.3,3.6,9.2,0.3185840707964602,0.9,0.0530973451327433,0.247787610619469,0.079646017699115,47.3,34.8,68.1,0.5632040050062579,0.5652173913043479,0.1415929203539823,0.0538112570062878,0.052413361034615
156,2020,26,28.9,11.2,21.6,0.3875432525951557,3.2,0.0899653979238754,0.3494809688581315,0.1660899653979238,36.5,26.2,81.7,0.48661800486618,0.8,0.0899653979238754,0.0408466190214403,0.0400344387401812
156,2021,49,20.7,10.1,16.8,0.4879227053140096,2.3,0.1014492753623188,0.4009661835748793,0.1835748792270531,40.4,35.9,90.2,0.5423109965635738,0.7619047619047619,0.0579710144927536,0.041544291636273,0.0407045075897581
