player_id,player_name,date,description,injury_category,season
231,Cameron Payne,2023-01-19,Injury/Illness - Right Foot; Sprain,Foot,2023
203,Landry Shamet,2023-01-19,Injury/Illness - Right Foot; Soreness,Foot,2023
707,Julian Champagnie,2023-01-19,G League - Two-Way,Other,2023
271,Louis King,2023-01-19,G League - Two-Way,Other,2023
291,Justise Winslow,2023-01-19,Injury/Illness - Left Ankle; Sprain,Ankle,2023
246,Austin Rivers,2023-01-19,Injury/Illness - Left Knee; Contusion,Knee,2023
195,Cameron Johnson,2023-01-19,Injury/Illness - Right Meniscus; Tear,Knee,2023
197,Taurean Prince,2023-01-19,Injury/Illness - Left Ankle; Sprain,Ankle,2023
19,Karl-Anthony Towns,2023-01-19,Injury/Illness - Right Calf; Strain,Calf,2023
98,Rudy Gobert,2023-01-19,Injury/Illness - Right Groin; Soreness,Groin,2023
370,Jordan McLaughlin,2023-01-19,Injury/Illness - Left Calf; Strain,Calf,2023
93,Lonzo Ball,2023-01-19,Injury/Illness - Left Knee; Surgery,Knee,2023
102,Marvin Bagley III,2023-01-19,Injury/Illness - Right Hand; Metacarpal Fractures,Hand,2023
770,Buddy Boeheim,2023-01-19,G League - Two-Way,Other,2023
542,Cade Cunningham,2023-01-19,Injury/Illness - Left Tibia; Stress Fracture,Illness/Protocol,2023
147,Hamidou Diallo,2023-01-19,Injury/Illness - Right Calf; Soreness,Calf,2023
711,Jalen Duren,2023-01-19,Injury/Illness - Right Ankle; Soreness,Ankle,2023
236,Cory Joseph,2023-01-19,Injury/Illness - Right Knee; Soreness,Knee,2023
368,Nerlens Noel,2023-01-19,Injury/Illness - Left Foot; Soreness,Foot,2023
746,Jared Rhoden,2023-01-19,G League - Two-Way,Other,2023
430,Javonte Green,2023-01-19,Injury/Illness - Right Knee; Surgery,Knee,2023
771,JD Davison,2023-01-19,G League - Two-Way,Other,2023
20,Jaylen Brown,2023-01-19,Injury/Illness - Right Adductor; Tightness,Illness/Protocol,2023
149,James Wiseman,2023-01-19,Injury/Illness - Left Ankle; Sprain,Ankle,2023
560,Jonathan Kuminga,2023-01-19,Injury/Illness - Right Foot; Sprain,Foot,2023
49,Anthony Edwards,2023-01-19,Injury/Illness - Left Hip; Soreness,Hip,2023
240,JaMychal Green,2023-01-19,Injury/Illness - Right Lower Leg; Infection,Illness/Protocol,2023
472,Mfiondu Kabengele,2023-01-19,G League - Two-Way,Other,2023
118,Danilo Gallinari,2023-01-19,Injury/Illness - Left Knee; ACL Repair,Knee,2023
397,Andre Iguodala,2023-01-19,Injury/Illness - Right Hip; Soreness,Hip,2023
772,Kendall Brown,2023-01-20,Injury/Illness - Right Tibia; Stress reaction,Illness/Protocol,2023
835,Collin Gillespie,2023-01-20,Injury/Illness - Right Lower Leg; Fracture,Illness/Protocol,2023
777,Jack White,2023-01-20,G League - Two-Way,Other,2023
745,Peyton Watson,2023-01-20,Injury/Illness - Left Adductor; Strain,Illness/Protocol,2023
35,Jamal Murray,2023-01-20,Injury/Illness - Right Foot And Ankle; Inflammation,Ankle,2023
164,Jeff Green,2023-01-20,Injury/Illness - Left Finger; Sprain/Hand Fracture,Hand,2023
756,Jason Preston,2023-01-20,G League - On Assignment,Other,2023
730,Johnny Juzang,2023-01-20,G League - Two-Way,Other,2023
611,Micah Potter,2023-01-20,G League - Two-Way,Other,2023
111,Kelly Olynyk,2023-01-20,Injury/Illness - Left Ankle; Sprain,Ankle,2023
728,Blake Wesley,2023-01-20,G League - On Assignment,Other,2023
344,Devin Vassell,2023-01-20,Injury/Illness - Left Knee; Procedure,Knee,2023
622,Charles Bassey,2023-01-20,G League - Two-Way,Other,2023
737,Dominick Barlow,2023-01-20,G League - Two-Way,Other,2023
121,Tyrese Haliburton,2023-01-20,"Injury/Illness - Left Knee, Elbow; Sprains",Knee,2023
606,Trevelin Queen,2023-01-20,G League - Two-Way,Other,2023
729,Ousmane Dieng,2023-01-20,G League - On Assignment,Other,2023
31,Anthony Davis,2023-01-20,Injury/Illness - Right Foot; Stress Injury,Foot,2023
235,Luke Kennard,2023-01-20,Injury/Illness - Right Calf; Soreness,Calf,2023
41,Domantas Sabonis,2023-01-20,Injury/Illness - N/a; Non-COVID illness,Illness/Protocol,2023
307,Alex Len,2023-01-20,Injury/Illness - N/a; Non-COVID illness,Illness/Protocol,2023
773,Keon Ellis,2023-01-20,G League - Two-Way,Other,2023
457,Matthew Dellavedova,2023-01-20,Injury/Illness - N/a; Non-COVID illness,Illness/Protocol,2023
573,Jeremiah Robinson-Earl,2023-01-20,Injury/Illness - Right Ankle; Sprain,Ankle,2023
238,Aleksej Pokusevski,2023-01-20,Injury/Illness - Left Tibial Plateau; Non-displaced fracture,Illness/Protocol,2023
647,Eugene Omoruyi,2023-01-20,G League - Two-Way,Other,2023
787,Chet Holmgren,2023-01-20,Injury/Illness - Right Foot; Surgery,Foot,2023
567,Ziaire Williams,2023-01-20,Injury/Illness - Illness; Non-COVID Illness,Illness/Protocol,2023
198,Danny Green,2023-01-20,Injury/Illness - Left Knee; Surgery Recovery,Knee,2023
764,Kennedy Chandler,2023-01-20,Injury/Illness - Nasal; Fracture / Face Mask,Illness/Protocol,2023
161,Lonnie Walker IV,2023-01-20,Injury/Illness - Left Knee; Tendinitis,Knee,2023
776,Cole Swider,2023-01-20,G League - Two-Way,Other,2023
574,Austin Reaves,2023-01-20,Injury/Illness - Left Hamstring; Strain,Hamstring,2023
761,Scotty Pippen Jr.,2023-01-20,G League - Two-Way,Other,2023
17,LeBron James,2023-01-20,Injury/Illness - Left Ankle; Soreness,Ankle,2023
192,Daniel Theis,2023-01-20,Injury/Illness - Right Knee; Surgery,Knee,2023
226,Moses Brown,2023-01-20,G League - Two-Way,Other,2023
38,John Wall,2023-01-20,Injury/Illness - Abdominal; Soreness,Illness/Protocol,2023
234,Mitchell Robinson,2023-01-20,Injury/Illness - Right Thumb; Surgery,Illness/Protocol,2023
282,Draymond Green,2023-01-20,Injury/Illness - Right Great Toe; Soreness,Foot,2023
1,Stephen Curry,2023-01-20,Injury/Illness - Left Hip; Tightness,Hip,2023
362,Dylan Windler,2023-01-20,Injury/Illness - Right Ankle; Sprain,Ankle,2023
328,Dean Wade,2023-01-20,Injury/Illness - Left Shoulder; Sprain,Shoulder,2023
228,Ricky Rubio,2023-01-20,Injury/Illness - Left Knee; Injury Management - ACL Recovery,Knee,2023
12,Donovan Mitchell,2023-01-20,Injury/Illness - Left Groin; Strain,Groin,2023
545,Franz Wagner,2023-01-20,Injury/Illness - Left Ankle; Sprain,Ankle,2023
250,Chuma Okeke,2023-01-20,Injury/Illness - Left Knee; Surgery,Knee,2023
726,Jonathan Isaac,2023-01-20,Return to Competition Reconditioning,Other,2023
741,Caleb Houstan,2023-01-20,G League - On Assignment,Other,2023
735,Kevon Harris,2023-01-20,G League - Two-Way,Other,2023
781,Dereon Seabron,2023-01-20,G League - Two-Way,Other,2023
255,Naji Marshall,2023-01-20,Injury/Illness - Right Great Toe; Soreness,Foot,2023
878,E.J. Liddell,2023-01-20,Injury/Illness - Right Knee; ACL Injury Recovery,Knee,2023
559,Herbert Jones,2023-01-20,Injury/Illness - Right Low Back; Contusion,Back,2023
24,Brandon Ingram,2023-01-20,Injury/Illness - Left Great Toe; Contusion,Foot,2023
578,Brandon Boston,2023-01-20,G League - On Assignment,Other,2023
240,JaMychal Green,2023-01-20,Injury/Illness - Right Lower Leg; Infection,Illness/Protocol,2023
397,Andre Iguodala,2023-01-20,Injury/Illness - Right Hip; Soreness,Hip,2023
8,Zion Williamson,2023-01-20,Injury/Illness - Right Hamstring; Strain,Hamstring,2023
541,Klay Thompson,2023-01-20,Injury/Illness - Right Achilles Tendon; Injury Management,Achilles,2023
560,Jonathan Kuminga,2023-01-20,Injury/Illness - Right Foot; Sprain,Foot,2023
780,Trevor Keels,2023-01-20,G League - Two-Way,Other,2023
408,DaQuan Jeffries,2023-01-20,G League - Two-Way,Other,2023
765,Donovan Williams,2023-01-20,G League - Two-Way,Other,2023
598,Omer Yurtseven,2023-01-20,Injury/Illness - Left Ankle; Surgery,Ankle,2023
119,Duncan Robinson,2023-01-20,Injury/Illness - Right 2nd Finger; Surgery,Hand,2023
15,Trae Young,2023-01-20,Injury/Illness - Left Ankle; Soreness,Ankle,2023
723,Jamal Cain,2023-01-20,G League - Two-Way,Other,2023
56,Andrew Wiggins,2023-01-20,Injury/Illness - Left Foot; Soreness,Foot,2023
414,Udonis Haslem,2023-01-20,Injury/Illness - Right Achilles; Tendinosis,Achilles,2023
68,Tim Hardaway Jr.,2023-01-20,Injury/Illness - Left Ankle; Sprain,Ankle,2023
149,James Wiseman,2023-01-20,Injury/Illness - Left Ankle; Sprain,Ankle,2023
37,Christian Wood,2023-01-20,Injury/Illness - Left Thumb; Fracture,Illness/Protocol,2023
664,McKinley Wright IV,2023-01-20,Injury/Illness - Right Foot; Sprain,Foot,2023
281,Maxi Kleber,2023-01-20,Injury/Illness - Right Hamstring; Tear,Hamstring,2023
772,Kendall Brown,2023-01-21,G League - Two-Way,Other,2023
769,Trevor Hudgins,2023-01-21,G League - Two-Way,Other,2023
69,Kevin Porter Jr.,2023-01-21,Injury/Illness - Left Foot; Soreness,Foot,2023
701,Jabari Smith Jr.,2023-01-21,Injury/Illness - Right Ankle; Sprain,Ankle,2023
742,Darius Days,2023-01-21,G League - Two-Way,Other,2023
49,Anthony Edwards,2023-01-21,Injury/Illness - Left Hip; Soreness,Hip,2023
98,Rudy Gobert,2023-01-21,Injury/Illness - Right Groin; Soreness,Groin,2023
370,Jordan McLaughlin,2023-01-21,Injury/Illness - Left Calf; Strain,Calf,2023
750,Josh Minott,2023-01-21,G League - On Assignment,Other,2023
774,Wendell Moore Jr.,2023-01-21,G League - On Assignment,Other,2023
246,Austin Rivers,2023-01-21,Injury/Illness - Left Knee; Contusion,Knee,2023
19,Karl-Anthony Towns,2023-01-21,Injury/Illness - Right Calf; Strain,Calf,2023
121,Tyrese Haliburton,2023-01-21,"Injury/Illness - Left Knee, Elbow; Sprains",Knee,2023
352,Josh Okogie,2023-01-21,Injury/Illness - Nasal; Fracture,Illness/Protocol,2023
606,Trevelin Queen,2023-01-21,G League - Two-Way,Other,2023
192,Daniel Theis,2023-01-21,Injury/Illness - Right Knee; Surgery,Knee,2023
95,Deandre Ayton,2023-01-21,Injury/Illness - Non-covid; Illness,Illness/Protocol,2023
14,Devin Booker,2023-01-21,Injury/Illness - Left Groin; Strain,Groin,2023
184,Jae Crowder,2023-01-21,Not With Team,Other,2023
195,Cameron Johnson,2023-01-21,Injury/Illness - Right Knee; Injury Management,Knee,2023
71,Chris Paul,2023-01-21,Injury/Illness - Right Hip; Soreness,Hip,2023
231,Cameron Payne,2023-01-21,Injury/Illness - Right Foot; Sprain,Foot,2023
203,Landry Shamet,2023-01-21,Injury/Illness - Right Foot; Soreness,Foot,2023
707,Julian Champagnie,2023-01-21,G League - Two-Way,Other,2023
21,James Harden,2023-01-21,Injury/Illness - Right Foot; Tendon Strain; Injury Management,Foot,2023
271,Louis King,2023-01-21,G League - Two-Way,Other,2023
40,Khris Middleton,2023-01-21,Injury/Illness - Right Knee; Soreness,Knee,2023
708,Andrew Nembhard,2023-01-21,Injury/Illness - N/A; Non-COVID related illness,Illness/Protocol,2023
162,Serge Ibaka,2023-01-21,Not With Team,Other,2023
662,Kai Jones,2023-01-21,G League - On Assignment,Other,2023
362,Dylan Windler,2023-01-21,Injury/Illness - Right Ankle; Sprain,Ankle,2023
5,Giannis Antetokounmpo,2023-01-21,Injury/Illness - Left Knee; Soreness,Knee,2023
118,Danilo Gallinari,2023-01-21,Injury/Illness - Left Knee; ACL Repair,Knee,2023
472,Mfiondu Kabengele,2023-01-21,G League - Two-Way,Other,2023
11,Jayson Tatum,2023-01-21,Injury/Illness - Left Wrist; Soreness,Wrist,2023
621,Dalano Banton,2023-01-21,Injury/Illness - Right Hip; Pointer,Hip,2023
638,Jeff Dowtin Jr.,2023-01-21,G League - Two-Way,Other,2023
763,Ron Harper Jr.,2023-01-21,G League - Two-Way,Other,2023
747,Christian Koloko,2023-01-21,G League - On Assignment,Other,2023
191,Otto Porter Jr.,2023-01-21,Injury/Illness - Left Foot; Surgery - second toe dislocation,Foot,2023
735,Kevon Harris,2023-01-21,G League - Two-Way,Other,2023
741,Caleb Houstan,2023-01-21,G League - On Assignment,Other,2023
726,Jonathan Isaac,2023-01-21,Not with Team - Return to Competition Reconditioning,Other,2023
250,Chuma Okeke,2023-01-21,Injury/Illness - Left Knee; Injury recovery,Knee,2023
771,JD Davison,2023-01-21,G League - Two-Way,Other,2023
721,Johnny Davis,2023-01-21,G League - On Assignment,Other,2023
474,Vernon Carey Jr.,2023-01-21,G League - On Assignment,Other,2023
12,Donovan Mitchell,2023-01-21,Injury/Illness - Left Groin; Strain,Groin,2023
82,Kelly Oubre Jr.,2023-01-21,Injury/Illness - Left Hand; Surgery,Hand,2023
415,Cody Martin,2023-01-21,Injury/Illness - Left Knee; Soreness,Knee,2023
182,Theo Maledon,2023-01-21,G League - Two-Way,Other,2023
45,Gordon Hayward,2023-01-21,Injury/Illness - Left Hamstring; Soreness,Hamstring,2023
328,Dean Wade,2023-01-21,Injury/Illness - Left Shoulder; Sprain,Shoulder,2023
78,LaMelo Ball,2023-01-21,"Injury/Illness - Bilateral Ankle, Wrist; Soreness (L Ankle, R Wrist)",Ankle,2023
765,Donovan Williams,2023-01-21,G League - Two-Way,Other,2023
648,Isaiah Todd,2023-01-21,G League - On Assignment,Other,2023
603,James Bouknight,2023-01-21,G League - On Assignment,Other,2023
689,Jordan Goodwin,2023-01-21,G League - Two-Way,Other,2023
238,Aleksej Pokusevski,2023-01-22,Injury/Illness - Left Tibial Plateau; Non-displaced fracture,Illness/Protocol,2023
647,Eugene Omoruyi,2023-01-22,G League - Two-Way,Other,2023
787,Chet Holmgren,2023-01-22,Injury/Illness - Right Foot; Surgery,Foot,2023
729,Ousmane Dieng,2023-01-22,-,Other,2023
35,Jamal Murray,2023-01-22,Injury/Illness - Left Hip; Sprain,Hip,2023
745,Peyton Watson,2023-01-22,Injury/Illness - Left Adductor; Strain,Illness/Protocol,2023
555,Bones Hyland,2023-01-22,Injury/Illness - Left Finger; Sprain,Hand,2023
835,Collin Gillespie,2023-01-22,Injury/Illness - Right Lower Leg; Fracture,Illness/Protocol,2023
573,Jeremiah Robinson-Earl,2023-01-22,Injury/Illness - Right Ankle; Sprain,Ankle,2023
777,Jack White,2023-01-22,G League - Two-Way,Other,2023
9,Kevin Durant,2023-01-22,Injury/Illness - Right Knee; MCL Sprain,Knee,2023
17,LeBron James,2023-01-22,Injury/Illness - Left Ankle; Soreness,Ankle,2023
81,T.J. Warren,2023-01-22,Injury/Illness - Right Knee; Contusion,Knee,2023
397,Andre Iguodala,2023-01-22,Injury/Illness - Right Hip; Soreness,Hip,2023
340,Anthony Lamb,2023-01-22,Injury/Illness - Left Foot; Soreness,Foot,2023
149,James Wiseman,2023-01-22,Injury/Illness - Left Ankle; Sprain,Ankle,2023
31,Anthony Davis,2023-01-22,Injury/Illness - Right Foot; Stress Injury,Foot,2023
761,Scotty Pippen Jr.,2023-01-22,G League - Two-Way,Other,2023
574,Austin Reaves,2023-01-22,Injury/Illness - Left Hamstring; Strain,Hamstring,2023
776,Cole Swider,2023-01-22,G League - Two-Way,Other,2023
466,Gary Payton II,2023-01-22,Injury/Illness - Left Calf; Contusion,Calf,2023
291,Justise Winslow,2023-01-22,Injury/Illness - Left Ankle; Sprain,Ankle,2023
755,Dru Smith,2023-01-22,G League - Two-Way,Other,2023
198,Danny Green,2023-01-22,Injury/Illness - Left Knee; Surgery Recovery,Knee,2023
161,Lonnie Walker IV,2023-01-22,Injury/Illness - Left Knee; Tendinitis,Knee,2023
46,Fred VanVleet,2023-01-22,Injury/Illness - Right Rib; Soreness,Illness/Protocol,2023
281,Maxi Kleber,2023-01-22,Injury/Illness - Right Hamstring; Tear,Hamstring,2023
37,Christian Wood,2023-01-22,Injury/Illness - Left Thumb; Fracture,Illness/Protocol,2023
664,McKinley Wright IV,2023-01-22,Injury/Illness - Right Foot; Sprain,Foot,2023
578,Brandon Boston,2023-01-22,G League - On Assignment,Other,2023
226,Moses Brown,2023-01-22,G League - Two-Way,Other,2023
235,Luke Kennard,2023-01-22,Injury/Illness - Right Calf; Soreness,Calf,2023
756,Jason Preston,2023-01-22,G League - On Assignment,Other,2023
38,John Wall,2023-01-22,Injury/Illness - Abdominal; Soreness,Illness/Protocol,2023
414,Udonis Haslem,2023-01-22,Injury/Illness - Right Achilles; Tendinosis,Achilles,2023
119,Duncan Robinson,2023-01-22,Injury/Illness - Right 2nd Finger; Surgery,Hand,2023
598,Omer Yurtseven,2023-01-22,Injury/Illness - Left Ankle; Surgery,Ankle,2023
764,Kennedy Chandler,2023-01-22,Injury/Illness - Nasal; Fracture / Face Mask,Illness/Protocol,2023
878,E.J. Liddell,2023-01-22,Injury/Illness - Right Knee; ACL Injury Recovery,Knee,2023
24,Brandon Ingram,2023-01-22,Injury/Illness - Left Great Toe; Contusion,Foot,2023
191,Otto Porter Jr.,2023-01-22,Injury/Illness - Left Foot; Surgery - second toe dislocation,Foot,2023
77,OG Anunoby,2023-01-22,Injury/Illness - Right Ankle; Soreness,Ankle,2023
234,Mitchell Robinson,2023-01-22,Injury/Illness - Right Thumb; Surgery,Illness/Protocol,2023
152,Immanuel Quickley,2023-01-22,Injury/Illness - Left Knee; Sore,Knee,2023
621,Dalano Banton,2023-01-22,Injury/Illness - Right Hip; Pointer,Hip,2023
408,DaQuan Jeffries,2023-01-22,G League - Two-Way,Other,2023
8,Zion Williamson,2023-01-22,Injury/Illness - Right Hamstring; Strain,Hamstring,2023
781,Dereon Seabron,2023-01-22,G League - Two-Way,Other,2023
255,Naji Marshall,2023-01-22,Injury/Illness - Right Great Toe; Soreness,Foot,2023
780,Trevor Keels,2023-01-22,G League - Two-Way,Other,2023
69,Kevin Porter Jr.,2023-01-23,Injury/Illness - Left Foot; Soreness,Foot,2023
19,Karl-Anthony Towns,2023-01-23,Injury/Illness - Right Calf; Strain,Calf,2023
701,Jabari Smith Jr.,2023-01-23,Injury/Illness - Right Ankle; Sprain,Ankle,2023
185,Bryn Forbes,2023-01-23,Injury/Illness - N/A; Illness,Illness/Protocol,2023
98,Rudy Gobert,2023-01-23,Injury/Illness - Right Groin; Soreness,Groin,2023
370,Jordan McLaughlin,2023-01-23,Injury/Illness - Left Calf; Strain,Calf,2023
750,Josh Minott,2023-01-23,G League - On Assignment,Other,2023
774,Wendell Moore Jr.,2023-01-23,G League - On Assignment,Other,2023
197,Taurean Prince,2023-01-23,Injury/Illness - Left Ankle; Sprain,Ankle,2023
78,LaMelo Ball,2023-01-23,"Injury/Illness - Ankle, Wrist; Soreness (Right Wrist, Left Ankle)",Ankle,2023
737,Dominick Barlow,2023-01-23,G League - Two-Way,Other,2023
82,Kelly Oubre Jr.,2023-01-23,Injury/Illness - Left Hand; Surgery,Hand,2023
730,Johnny Juzang,2023-01-23,G League - Two-Way,Other,2023
111,Kelly Olynyk,2023-01-23,Injury/Illness - Left Ankle; Sprain,Ankle,2023
611,Micah Potter,2023-01-23,G League - Two-Way,Other,2023
622,Charles Bassey,2023-01-23,G League - Two-Way,Other,2023
344,Devin Vassell,2023-01-23,Injury/Illness - Left Knee; Procedure,Knee,2023
728,Blake Wesley,2023-01-23,G League - On Assignment,Other,2023
320,Chimezie Metu,2023-01-23,Injury/Illness - Left Knee; Bone bruise,Knee,2023
769,Trevor Hudgins,2023-01-23,G League - Two-Way,Other,2023
415,Cody Martin,2023-01-23,Injury/Illness - Left Knee; Soreness,Knee,2023
430,Javonte Green,2023-01-23,Injury/Illness - Right Knee; Surgery,Knee,2023
742,Darius Days,2023-01-23,G League - Two-Way,Other,2023
735,Kevon Harris,2023-01-23,G League - Two-Way,Other,2023
114,Goran Dragic,2023-01-23,Injury/Illness - N/A; Non-Covid Illness,Illness/Protocol,2023
36,Malcolm Brogdon,2023-01-23,Personal Reasons,Other,2023
118,Danilo Gallinari,2023-01-23,Injury/Illness - Left Knee; ACL Repair,Knee,2023
120,Marcus Smart,2023-01-23,Injury/Illness - Right Ankle; Sprain,Ankle,2023
242,Robert Williams III,2023-01-23,Injury/Illness - Left Knee; Injury Management,Knee,2023
741,Caleb Houstan,2023-01-23,G League - On Assignment,Other,2023
726,Jonathan Isaac,2023-01-23,Return to Competition Reconditioning,Other,2023
250,Chuma Okeke,2023-01-23,Injury/Illness - Left Knee; Surgery,Knee,2023
770,Buddy Boeheim,2023-01-23,G League - Two-Way,Other,2023
542,Cade Cunningham,2023-01-23,Injury/Illness - Left Tibia; Stress Fracture,Illness/Protocol,2023
102,Marvin Bagley III,2023-01-23,Injury/Illness - Right Hand; Metacarpal Fractures,Hand,2023
746,Jared Rhoden,2023-01-23,G League - Two-Way,Other,2023
247,Isaiah Stewart,2023-01-23,Injury/Illness - Left Shoulder; Soreness,Shoulder,2023
5,Giannis Antetokounmpo,2023-01-23,Injury/Illness - Left Knee; Soreness,Knee,2023
162,Serge Ibaka,2023-01-23,Not With Team,Other,2023
617,Sandro Mamukelashvili,2023-01-23,G League - Two-Way,Other,2023
40,Khris Middleton,2023-01-23,Injury/Illness - Right Knee; Soreness,Knee,2023
390,Onyeka Okongwu,2023-01-23,Injury/Illness - Left Hamstring; Tightness,Hamstring,2023
765,Donovan Williams,2023-01-23,G League - Two-Way,Other,2023
93,Lonzo Ball,2023-01-23,Injury/Illness - Left Knee; Surgery,Knee,2023
296,Killian Hayes,2023-01-23,Injury/Illness - Left Shoulder; Contusion,Shoulder,2023
281,Maxi Kleber,2023-01-24,Injury/Illness - Right Hamstring; Tear,Hamstring,2023
648,Isaiah Todd,2023-01-24,G League - On Assignment,Other,2023
721,Johnny Davis,2023-01-24,G League - On Assignment,Other,2023
37,Christian Wood,2023-01-24,Injury/Illness - Left Thumb; Fracture,Illness/Protocol,2023
8,Zion Williamson,2023-01-24,Injury/Illness - Right Hamstring; Strain,Hamstring,2023
777,Jack White,2023-01-24,Injury/Illness - Left Adductor; Strain,Illness/Protocol,2023
255,Naji Marshall,2023-01-24,Injury/Illness - Right Great Toe; Soreness,Foot,2023
878,E.J. Liddell,2023-01-24,Injury/Illness - Right Knee; ACL Injury Recovery,Knee,2023
317,Kira Lewis Jr.,2023-01-24,G League - On Assignment,Other,2023
24,Brandon Ingram,2023-01-24,Injury/Illness - Left Great Toe; Contusion,Foot,2023
95,Deandre Ayton,2023-01-24,Injury/Illness - Non-covid; Illness,Illness/Protocol,2023
781,Dereon Seabron,2023-01-24,G League - Two-Way,Other,2023
14,Devin Booker,2023-01-24,Injury/Illness - Left Groin; Strain,Groin,2023
105,Rui Hachimura,2023-01-24,Coach's Decision,Other,2023
352,Josh Okogie,2023-01-24,Injury/Illness - Nasal; Fracture,Illness/Protocol,2023
231,Cameron Payne,2023-01-24,Injury/Illness - Right Foot; Sprain,Foot,2023
203,Landry Shamet,2023-01-24,Injury/Illness - Right Foot; Soreness,Foot,2023
578,Brandon Boston,2023-01-24,G League - On Assignment,Other,2023
226,Moses Brown,2023-01-24,G League - Two-Way,Other,2023
235,Luke Kennard,2023-01-24,Injury/Illness - Right Calf; Soreness,Calf,2023
756,Jason Preston,2023-01-24,G League - On Assignment,Other,2023
38,John Wall,2023-01-24,Injury/Illness - Abdominal; Soreness,Illness/Protocol,2023
31,Anthony Davis,2023-01-24,Injury/Illness - Right Foot; Stress injury,Foot,2023
17,LeBron James,2023-01-24,Injury/Illness - Left Ankle; Soreness,Ankle,2023
574,Austin Reaves,2023-01-24,Injury/Illness - Left Hamstring; Strain,Hamstring,2023
161,Lonnie Walker IV,2023-01-24,Injury/Illness - Left Knee; Tendinitis,Knee,2023
184,Jae Crowder,2023-01-24,Not With Team,Other,2023
745,Peyton Watson,2023-01-24,Injury/Illness - Left Adductor; Strain,Illness/Protocol,2023
101,Al Horford,2023-01-24,Injury/Illness - Low Back; Stiffness,Back,2023
52,Michael Porter Jr.,2023-01-24,Personal Reasons,Other,2023
93,Lonzo Ball,2023-01-24,Injury/Illness - Left Knee; Surgery,Knee,2023
114,Goran Dragic,2023-01-24,Injury/Illness - N/A; Non-Covid Illness,Illness/Protocol,2023
430,Javonte Green,2023-01-24,Injury/Illness - Right Knee; Surgery,Knee,2023
616,Malcolm Hill,2023-01-24,G League - Two-Way,Other,2023
646,Marko Simonovic,2023-01-24,Injury/Illness - Right Cervical; Strain,Illness/Protocol,2023
121,Tyrese Haliburton,2023-01-24,"Injury/Illness - Left Knee, Elbow; Sprains",Knee,2023
708,Andrew Nembhard,2023-01-24,Injury/Illness - N/A; Non-COVID related illness,Illness/Protocol,2023
606,Trevelin Queen,2023-01-24,G League - Two-Way,Other,2023
192,Daniel Theis,2023-01-24,Injury/Illness - Right Knee; Surgery,Knee,2023
36,Malcolm Brogdon,2023-01-24,Personal Reasons,Other,2023
20,Jaylen Brown,2023-01-24,Injury/Illness - Right Adductor; Injury Management,Illness/Protocol,2023
118,Danilo Gallinari,2023-01-24,Injury/Illness - Left Knee; ACL Repair,Knee,2023
772,Kendall Brown,2023-01-24,G League - Two-Way,Other,2023
780,Trevor Keels,2023-01-24,G League - Two-Way,Other,2023
119,Duncan Robinson,2023-01-24,Injury/Illness - Right 2nd Finger; Surgery,Hand,2023
598,Omer Yurtseven,2023-01-24,Injury/Illness - Left Ankle; Surgery,Ankle,2023
439,Mamadi Diakite,2023-01-24,G League - Two-Way,Other,2023
12,Donovan Mitchell,2023-01-24,Injury/Illness - Left Groin; Strain,Groin,2023
758,Isaiah Mobley,2023-01-24,G League - Two-Way,Other,2023
362,Dylan Windler,2023-01-24,Injury/Illness - Right Ankle; Sprain,Ankle,2023
408,DaQuan Jeffries,2023-01-24,G League - Two-Way,Other,2023
555,Bones Hyland,2023-01-24,Injury/Illness - Left Finger; Sprain,Hand,2023
152,Immanuel Quickley,2023-01-24,Injury/Illness - Left Knee; Sore,Knee,2023
234,Mitchell Robinson,2023-01-24,Injury/Illness - Right Thumb; Surgery,Illness/Protocol,2023
835,Collin Gillespie,2023-01-24,Injury/Illness - Right Lower Leg; Fracture,Illness/Protocol,2023
120,Marcus Smart,2023-01-24,Injury/Illness - Right Ankle; Sprain,Ankle,2023
648,Isaiah Todd,2023-01-25,G League - On Assignment,Other,2023
317,Kira Lewis Jr.,2023-01-25,G League - On Assignment,Other,2023
149,James Wiseman,2023-01-25,Injury/Illness - Left Ankle; Sprain,Ankle,2023
261,Steven Adams,2023-01-25,Injury/Illness - Right Knee; Soreness,Knee,2023
397,Andre Iguodala,2023-01-25,Injury/Illness - Right Hip; Soreness,Hip,2023
721,Johnny Davis,2023-01-25,G League - On Assignment,Other,2023
255,Naji Marshall,2023-01-25,Injury/Illness - Right Great Toe; Soreness,Foot,2023
69,Kevin Porter Jr.,2023-01-25,Injury/Illness - Left Foot; Soreness,Foot,2023
769,Trevor Hudgins,2023-01-25,G League - Two-Way,Other,2023
742,Darius Days,2023-01-25,G League - Two-Way,Other,2023
8,Zion Williamson,2023-01-25,Injury/Illness - Right Hamstring; Strain,Hamstring,2023
781,Dereon Seabron,2023-01-25,G League - Two-Way,Other,2023
878,E.J. Liddell,2023-01-25,Injury/Illness - Right Knee; ACL Injury Recovery,Knee,2023
764,Kennedy Chandler,2023-01-25,Injury/Illness - Nasal; Fracture / Face Mask,Illness/Protocol,2023
701,Jabari Smith Jr.,2023-01-25,Injury/Illness - Right Ankle; Sprain,Ankle,2023
198,Danny Green,2023-01-25,Injury/Illness - Left Knee; Surgery Recovery,Knee,2023
611,Micah Potter,2023-01-25,G League - Two-Way,Other,2023
727,Kenneth Lofton Jr.,2023-01-25,G League - Two-Way,Other,2023
