player_id,season,node_id,node_idx,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63
294,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1876,975,-0.24408063,-0.64867663,2.3828106,0.06298053,0.06996495,-0.6015157,-0.5378413,2.984372,1.7930503,0.16733871,-0.6201639,-0.49764988,-0.60855573,-0.5712824,-0.58299863,-0.5408253,0.22792614,0.1849764,-0.6108508,-0.621547,-0.5985105,-0.64023316,0.16690025,-0.5949014,-0.6033363,-0.61124986,0.26281798,-0.56585956,-0.5708677,-0.615976,0.04476489,-0.62738067,-0.20766334,2.5841205,-0.57474506,0.2743333,-0.432245,0.16518776,-0.59250546,-0.6264032,-0.4444781,-0.6536257,-0.62027884,-0.34115252,0.16116813,0.0666236,-0.45082837,-0.61950165,-0.4748239,-0.6074704,-0.59754795,-0.29732254,-0.61786354,0.031928256,0.15746936,0.04066795,-0.6063656,3.5848372,0.18792489,4.222461,0.30327833,-0.50422835,-0.6214738,-0.62000746
295,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1881,981,-0.16594866,-0.5676598,1.7073796,-0.004556179,0.017843485,-0.5224417,-0.46276778,2.7286136,1.327179,-0.16380036,-0.5405327,-0.42433116,-0.5293593,-0.4946382,-0.5048385,-0.46494818,-0.108647496,-0.050612956,-0.53130084,-0.5425484,-0.52251613,-0.5626185,0.10055226,-0.51653564,-0.5249585,-0.535003,0.08821756,-0.48990688,-0.4948312,-0.5369957,-0.08185375,-0.54775816,-0.12906145,2.8544345,-0.4982564,-0.07840164,-0.36245352,0.06463066,-0.51514554,-0.5465109,-0.36230898,-0.5726259,-0.5402076,-0.2723829,-0.17379762,0.10435968,-0.37980026,-0.54095215,-0.40215272,-0.52811545,-0.52397984,-0.21333274,-0.5379894,0.0689977,0.044404253,0.047431707,-0.52709633,3.64572,0.076400734,4.792996,-0.026976079,-0.42984262,-0.5415816,-0.5416189
296,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1886,986,-0.20743158,-0.6106744,1.9565276,0.040959485,0.065020025,-0.56442475,-0.50262684,2.9825702,1.5763558,0.022319674,-0.5828116,-0.46325856,-0.5714074,-0.5353312,-0.54633635,-0.50523394,0.092351764,0.123250656,-0.57353663,-0.58449143,-0.5628641,-0.60382676,0.05121039,-0.55814266,-0.56657195,-0.57548505,0.27382708,-0.5302327,-0.53520155,-0.578929,-0.002516672,-0.59003246,-0.17079388,2.575259,-0.5388668,0.116509356,-0.39950818,0.062307864,-0.5562185,-0.5889284,-0.40593535,-0.61563146,-0.58272016,-0.30889502,0.013335586,0.03843692,-0.41751152,-0.58265674,-0.44073632,-0.5702477,-0.56303966,-0.25792578,-0.5803973,0.06871412,0.17726305,-0.01899758,-0.5691831,3.7781148,0.070931494,4.4495573,0.12453301,-0.46933654,-0.58399904,-0.583238
297,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1890,991,-0.17153451,-0.5734519,1.7571126,0.09294158,0.08251788,-0.5280949,-0.468135,2.7355843,1.4682395,-0.08839664,-0.5462258,-0.4295729,-0.53502125,-0.50011766,-0.5104264,-0.47037286,-0.16929734,0.09439952,-0.5369881,-0.54819626,-0.52794915,-0.5681673,0.03910683,-0.52213824,-0.5305619,-0.5404541,-0.019208178,-0.49533695,-0.50026727,-0.54264224,-0.13302356,-0.5534506,-0.13468091,2.86967,-0.50372475,-0.07048373,-0.3674431,0.074777424,-0.52067614,-0.5522226,-0.36818346,-0.57841676,-0.5459321,-0.2772994,-0.120353,0.03177689,-0.38487828,-0.54656786,-0.4073482,-0.53378874,-0.5292394,-0.2193374,-0.54369986,0.08071273,0.17828001,0.06509649,-0.53276354,3.5441666,0.03614691,4.789272,-0.126592,-0.43516067,-0.5472933,-0.5472231
298,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1891,992,-0.24006638,-0.64451414,2.369846,-0.002551213,0.121962145,-0.59745306,-0.5339842,2.9332638,1.7195097,0.27139017,-0.61607265,-0.49388292,-0.6044868,-0.56734455,-0.57898295,-0.5369269,0.15241401,0.18073268,-0.6067637,-0.6174882,-0.5946061,-0.6362455,0.0887979,-0.59087515,-0.5993094,-0.60733247,0.1575036,-0.5619573,-0.5669611,-0.6119181,-0.032056496,-0.6232898,-0.20362495,2.6361444,-0.5708152,0.3045861,-0.42865926,0.16859877,-0.5885309,-0.6222985,-0.44025642,-0.64946413,-0.6161649,-0.33761927,0.16265282,0.1815261,-0.44717914,-0.615466,-0.47109023,-0.6033933,-0.5937682,-0.29300734,-0.6137598,-0.0076642185,0.14036214,0.12182268,-0.60229295,3.6698573,0.16413134,4.1994786,0.2764994,-0.50040656,-0.61736906,-0.61598
299,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1895,996,-0.21101454,-0.61438966,1.9706197,0.12002538,0.014347166,-0.5680509,-0.50606954,3.082764,1.6496012,0.04361844,-0.58646333,-0.46662077,-0.57503915,-0.5388459,-0.5499206,-0.5087135,0.052532524,0.16050774,-0.57718456,-0.58811414,-0.5663491,-0.607386,0.065155715,-0.56173635,-0.5701662,-0.5789816,0.2362348,-0.5337157,-0.5386884,-0.5825509,0.020535737,-0.5936838,-0.17439838,2.5762217,-0.5423744,0.13123137,-0.40270865,0.13163146,-0.55976605,-0.5925921,-0.40970343,-0.6193459,-0.58639205,-0.31204864,0.001683414,0.05410953,-0.42076868,-0.5862589,-0.44406885,-0.57388675,-0.5664133,-0.26177737,-0.5840602,0.046300538,0.17412485,0.024336338,-0.5728182,3.6725833,0.04828748,4.431922,0.07468848,-0.47274768,-0.5876627,-0.58683276
300,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1896,997,-0.24760482,-0.65233094,2.4925811,0.1384331,0.05819644,-0.60508233,-0.5412275,2.8757882,1.8284796,0.091994554,-0.6237557,-0.50095695,-0.61212796,-0.57473946,-0.58652407,-0.5442478,0.20290387,0.10816925,-0.6144389,-0.62511027,-0.6019383,-0.643734,0.17402034,-0.5984361,-0.60687155,-0.61468905,0.3317271,-0.56928545,-0.57429737,-0.61953837,-0.031229302,-0.6309721,-0.21120872,2.5542448,-0.5781951,0.2695468,-0.43539295,0.1733443,-0.59599483,-0.6300068,-0.44818437,-0.65727925,-0.62389046,-0.3442544,0.23821735,0.108216785,-0.45403212,-0.62304467,-0.47810176,-0.6110498,-0.60086626,-0.30111095,-0.6214663,-0.053088143,0.19341727,0.038761422,-0.6099411,3.6633604,0.1635929,4.1441584,0.49545473,-0.50758356,-0.6250773,-0.6235432
301,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1899,1000,-0.18745029,-0.58995533,1.8153783,0.014118269,-0.03537634,-0.54420257,-0.48342776,2.8595064,1.4992888,-0.035515428,-0.56244695,-0.44450822,-0.5511539,-0.5157304,-0.5263479,-0.4858293,-0.09719373,0.09510506,-0.55319273,-0.56428856,-0.5434295,-0.58397776,0.09186803,-0.5381016,-0.5465278,-0.55598587,0.13691276,-0.5108088,-0.5157562,-0.55873084,0.06611703,-0.56967,-0.15069242,2.6567814,-0.51930577,0.1142958,-0.3816599,0.06936592,-0.5364347,-0.56849694,-0.38492164,-0.59491676,-0.5622429,-0.29130805,-0.12630464,0.011734456,-0.39934695,-0.56256866,-0.42215157,-0.54995364,-0.5442255,-0.23644644,-0.5599705,0.10105902,0.1249748,0.030751929,-0.548911,3.6700017,0.13493899,4.6930017,-0.036986277,-0.4503133,-0.56356764,-0.5631911
302,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1904,1006,-0.1861845,-0.5886428,1.8792293,-0.04019633,0.033599034,-0.5429215,-0.48221147,2.88136,1.5251551,-0.04864849,-0.56115687,-0.4433204,-0.54987085,-0.5144887,-0.52508163,-0.4846,-0.10499659,0.07892859,-0.55190396,-0.5630087,-0.54219836,-0.58272034,0.037961632,-0.53683203,-0.545258,-0.5547506,0.24618602,-0.5095783,-0.5145243,-0.55745125,0.03613761,-0.56838006,-0.149419,2.6859648,-0.5180666,0.041451067,-0.3805292,0.045641452,-0.5351814,-0.5672026,-0.3835904,-0.59360445,-0.5609457,-0.29019392,0.029596359,0.058945864,-0.39819622,-0.5612961,-0.42097422,-0.548668,-0.54303366,-0.23508573,-0.5586765,0.016625866,0.13425517,-0.11025408,-0.54762673,3.7079263,-0.02128525,4.6002846,0.067656256,-0.44910818,-0.56227326,-0.5619211
304,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1910,1013,-0.2282004,-0.6322101,2.1601899,0.08121813,0.0033098161,-0.585444,-0.5225827,3.0056722,1.7295798,0.16813491,-0.603979,-0.48274794,-0.59245914,-0.55570453,-0.5671127,-0.5254034,0.102036476,0.20994225,-0.59468234,-0.6054906,-0.58306473,-0.6244581,0.13583276,-0.57897365,-0.5874061,-0.5957528,0.2588488,-0.5504223,-0.55541337,-0.5999233,0.10968831,-0.6111975,-0.1916876,2.472487,-0.5591988,0.1537413,-0.41805995,0.08031529,-0.57678217,-0.6101652,-0.42777732,-0.6371626,-0.60400444,-0.32717517,0.135586,0.010513321,-0.436392,-0.6035366,-0.4600536,-0.5913416,-0.58259535,-0.28025174,-0.60162926,0.054859966,0.27907157,0.03444816,-0.59025425,3.7093408,0.10693616,4.3527336,0.13062835,-0.48910955,-0.60523576,-0.6040751
305,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1912,1015,-0.18608671,-0.5885414,1.8185604,-0.028502211,-0.019425377,-0.54282254,-0.48211753,2.8022463,1.4628944,-0.09260917,-0.5610572,-0.44322863,-0.5497717,-0.51439273,-0.5249838,-0.48450506,-0.06280097,0.033944115,-0.55180436,-0.56290984,-0.54210323,-0.5826232,0.09870194,-0.5367339,-0.5451599,-0.5546552,0.099651046,-0.5094832,-0.51442915,-0.5573524,0.009389982,-0.5682804,-0.14932062,2.6877978,-0.51797086,0.105853654,-0.38044184,0.04751742,-0.5350846,-0.5671027,-0.38348758,-0.5935031,-0.5608455,-0.29010785,-0.1411495,0.14706989,-0.39810735,-0.5611978,-0.4208833,-0.5485687,-0.5429416,-0.23498061,-0.55857646,0.089904554,0.083514996,0.036420584,-0.54752755,3.7387278,0.12979686,4.667803,0.085267745,-0.4490151,-0.5621733,-0.56182307
306,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1917,1020,-0.17932907,-0.58153427,1.8420476,0.0041024685,-0.05507262,-0.5359834,-0.47562438,2.8302598,1.4275911,-0.056405813,-0.5541699,-0.4368873,-0.542922,-0.50776386,-0.51822376,-0.47794247,-0.115547985,0.021348685,-0.5449241,-0.55607724,-0.53553045,-0.57591033,0.13447496,-0.5299561,-0.538381,-0.5480606,0.19268419,-0.5029141,-0.50785273,-0.5505214,0.048183247,-0.56139386,-0.14252235,2.7733219,-0.51135534,0.026461631,-0.3744056,0.011174366,-0.52839375,-0.56019276,-0.37638077,-0.5864974,-0.55392015,-0.28415996,-0.051820338,0.07586628,-0.39196408,-0.5544041,-0.41459796,-0.5417053,-0.53657866,-0.22771633,-0.55166817,0.04383728,0.08308681,-0.1159035,-0.5406715,3.7031195,0.07196103,4.641223,-0.027725533,-0.44258147,-0.5552634,-0.5550432
307,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1921,1025,-0.15649903,-0.55786127,1.6321229,0.027365312,-0.12892185,-0.5128781,-0.45368803,2.648414,1.3545098,-0.13313833,-0.5309018,-0.4154637,-0.51978093,-0.48536852,-0.4953855,-0.45577127,-0.1739434,-0.029754922,-0.52167976,-0.53299403,-0.51332504,-0.5532314,0.055579245,-0.5070577,-0.51547915,-0.52578133,0.097660705,-0.48072082,-0.48563498,-0.5274435,-0.034132272,-0.53812826,-0.11955498,2.864124,-0.4890055,0.02744408,-0.35401264,-0.06581923,-0.5057893,-0.53684837,-0.35237107,-0.5628294,-0.5305235,-0.26406556,-0.14520453,0.057744235,-0.3712098,-0.53145206,-0.39336354,-0.5185179,-0.5150822,-0.20317462,-0.528329,0.04982342,0.067699164,-0.0907017,-0.51750916,3.7085922,0.054622598,4.8129187,-0.05537291,-0.42084607,-0.53191906,-0.5321382
308,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1925,1029,-0.2014665,-0.6044891,1.9068319,-0.07858677,-0.02890867,-0.55838776,-0.4968953,2.9334881,1.6066664,-0.03132029,-0.5767321,-0.45766097,-0.565361,-0.52947974,-0.54036915,-0.49944103,-0.018408105,0.173131,-0.5674633,-0.5784602,-0.55706227,-0.59790117,0.043139413,-0.5521598,-0.5605881,-0.5696639,0.27218056,-0.5244341,-0.5293965,-0.57289916,0.008353978,-0.5839536,-0.16479291,2.6157289,-0.5330272,0.12728874,-0.39417988,0.0018706769,-0.5503124,-0.582829,-0.39966208,-0.6094474,-0.57660705,-0.30364472,0.04440219,0.109396845,-0.4120888,-0.5766598,-0.43518817,-0.56418926,-0.557423,-0.2515135,-0.5742992,0.032714322,0.195705,0.011161014,-0.5631312,3.7643697,0.0505402,4.489439,0.17900233,-0.46365747,-0.5778996,-0.57725334
309,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1926,1030,-0.23901561,-0.64342463,2.34896,0.011496991,0.018388703,-0.5963896,-0.53297454,2.942391,1.8639821,0.15509945,-0.6150017,-0.49289688,-0.60342175,-0.5663138,-0.57793176,-0.5359065,0.15696844,0.20858954,-0.6056939,-0.61642575,-0.59358406,-0.6352017,0.1324125,-0.5898212,-0.59825534,-0.6063071,0.2948717,-0.56093585,-0.56593853,-0.61085594,0.1245523,-0.622219,-0.20256786,2.4390922,-0.56978655,0.24027222,-0.42772067,0.07998149,-0.5874905,-0.62122405,-0.43915138,-0.6483748,-0.6150881,-0.33669442,0.16600943,0.09962527,-0.4462239,-0.61440957,-0.4701129,-0.6023261,-0.5927788,-0.2918778,-0.61268556,-0.015077621,0.24055684,-0.023053512,-0.6012269,3.661901,0.18856114,4.271614,0.32171726,-0.4994062,-0.6162946,-0.6149258
310,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1928,1032,-0.196994,-0.5998514,1.9332895,0.009768337,0.060011372,-0.5538613,-0.49259788,2.822835,1.5565039,0.0072473735,-0.5721738,-0.45346397,-0.5608276,-0.52509236,-0.53589505,-0.49509758,0.057450727,0.07039692,-0.5629096,-0.57393813,-0.55271214,-0.5934583,0.06665082,-0.5476739,-0.5561015,-0.56529933,0.21388052,-0.5200863,-0.5250439,-0.5683781,-0.026184082,-0.5793958,-0.1602935,2.6751244,-0.52864873,0.06454943,-0.39018482,0.06620525,-0.54588413,-0.57825565,-0.39495847,-0.6048108,-0.5720235,-0.29970816,-0.05158651,0.066159576,-0.40802294,-0.5721634,-0.43102825,-0.5596467,-0.55321175,-0.24670568,-0.569727,0.0643976,0.13812104,-0.0075933486,-0.55859363,3.78688,0.014425278,4.5312243,0.10242207,-0.4593994,-0.57332635,-0.5727662
311,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1931,1036,-0.1586718,-0.5601142,1.6682246,0.017777339,0.02674599,-0.51507705,-0.45577574,2.6252196,1.4292454,-0.13581961,-0.5331162,-0.41750258,-0.52198327,-0.4874999,-0.49755904,-0.45788133,-0.17603734,0.04451722,-0.5238919,-0.5351909,-0.5154383,-0.55538976,0.008699909,-0.509237,-0.5176587,-0.5279017,-0.010232806,-0.48283297,-0.48774946,-0.52963984,-0.09291163,-0.5403425,-0.1217408,2.8017156,-0.49113256,-0.030556351,-0.35595345,0.04070261,-0.50794053,-0.53907007,-0.3546561,-0.5650819,-0.5327501,-0.26597798,-0.09647377,-0.030387744,-0.37318504,-0.5336364,-0.39538446,-0.5207247,-0.517128,-0.20551029,-0.53055024,0.10177238,0.058662742,0.01204592,-0.5197136,3.631353,0.07307427,4.8873224,-0.15622373,-0.42291465,-0.53414077,-0.5343181
314,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1934,1039,-0.2280649,-0.6320696,2.1933126,0.07820903,-0.014953107,-0.5853069,-0.52245253,3.0876508,1.7301496,0.06665836,-0.6038409,-0.48262078,-0.5923218,-0.5555716,-0.56697714,-0.52527183,0.10701387,0.17121235,-0.5945444,-0.6053536,-0.58293295,-0.6243235,0.14621869,-0.57883775,-0.5872702,-0.5956206,0.24210854,-0.5502906,-0.5552815,-0.59978634,-0.047810584,-0.6110594,-0.19155128,2.5719347,-0.5590662,0.20775458,-0.41793892,0.025388956,-0.576648,-0.6100266,-0.42763484,-0.63702214,-0.60386556,-0.3270559,0.09211829,0.13267745,-0.4362688,-0.60340035,-0.45992756,-0.591204,-0.58246773,-0.28010607,-0.60149074,-0.01863134,0.32040906,0.114658736,-0.5901168,3.6311643,0.10246344,4.281336,0.25232866,-0.48898053,-0.6050972,-0.6039391
315,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1936,1041,-0.20281899,-0.6058915,2.0027478,0.049755894,-0.04314065,-0.5597566,-0.4981948,2.895649,1.6316292,0.072303995,-0.5781105,-0.45893013,-0.566732,-0.5308064,-0.5417222,-0.5007545,-0.023426369,0.10623476,-0.5688403,-0.5798277,-0.55837774,-0.5992447,0.018190563,-0.5535163,-0.56194484,-0.57098377,0.034924656,-0.52574885,-0.5307127,-0.5742663,0.05802661,-0.5853319,-0.16615357,2.5820308,-0.5343512,0.1736082,-0.395388,0.10997491,-0.55165154,-0.58421195,-0.40108445,-0.61084956,-0.5779931,-0.30483514,-0.00048150122,0.13319054,-0.41331834,-0.5780195,-0.43644613,-0.5655629,-0.5586965,-0.2529674,-0.57568187,0.13226438,0.050398603,-0.0005149245,-0.5645034,3.638599,0.17802621,4.593531,0.09140762,-0.4649451,-0.5792825,-0.5786103
316,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1941,1047,-0.17620459,-0.5782944,1.7387619,0.09237403,-0.042248294,-0.53282124,-0.47262222,2.756723,1.5281034,-0.032418504,-0.55098546,-0.43395528,-0.5397549,-0.5046989,-0.5150981,-0.4749081,-0.08527587,-0.019896239,-0.5417429,-0.5529181,-0.53249145,-0.5728065,0.036166266,-0.52682227,-0.5352467,-0.54501146,0.13270485,-0.49987674,-0.50481206,-0.547363,-0.023411497,-0.5582098,-0.13937907,2.8112705,-0.5082966,0.0111530125,-0.37161463,0.075939745,-0.5253001,-0.5569979,-0.37309483,-0.5832582,-0.5507181,-0.28140986,-0.07788816,-0.0029766858,-0.38912368,-0.55126286,-0.41169184,-0.5385319,-0.5336367,-0.2243576,-0.548474,0.096718974,0.11607177,-0.10302198,-0.5375016,3.6760774,0.028294653,4.6990223,-0.024111703,-0.43960682,-0.5520686,-0.5519085
317,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1943,1049,-0.23363435,-0.6378447,2.212483,-0.027870432,-0.027956262,-0.59094346,-0.52780396,2.868324,1.7560734,0.1340627,-0.60951716,-0.48784712,-0.59796715,-0.56103504,-0.57254857,-0.53068054,0.1921587,0.130991,-0.60021496,-0.6109848,-0.58835006,-0.62985605,0.11580473,-0.58442384,-0.5928571,-0.6010556,0.25735343,-0.5557047,-0.5607016,-0.6054163,0.101895586,-0.6167351,-0.19715424,2.5850248,-0.56451845,0.23152363,-0.42291385,0.14081293,-0.5821624,-0.6157216,-0.43349206,-0.64279604,-0.60957325,-0.331958,0.11715081,0.1331326,-0.44133192,-0.60899955,-0.46510774,-0.59686065,-0.5877118,-0.2860931,-0.60718435,0.049485788,0.14289558,0.043595552,-0.5957673,3.714292,0.14567298,4.3221626,0.37933224,-0.49428296,-0.61079216,-0.6095269
318,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1947,1053,-0.2104001,-0.6137525,2.0132113,0.034368336,-0.027480006,-0.56742907,-0.50547916,3.0353112,1.6316744,0.06509466,-0.58583707,-0.4660442,-0.57441634,-0.5382432,-0.5493059,-0.5081168,0.023055278,0.13648449,-0.576559,-0.5874929,-0.56575143,-0.60677564,0.068568096,-0.5611201,-0.5695498,-0.57838196,0.22507161,-0.5331185,-0.53809047,-0.58192974,0.09658423,-0.59305763,-0.17378025,2.5381753,-0.5417729,0.12987164,-0.4021598,0.07480258,-0.5591577,-0.59196377,-0.40905726,-0.6187089,-0.5857623,-0.31150782,0.0030646175,0.09096611,-0.42021012,-0.58564115,-0.44349736,-0.5732627,-0.56583476,-0.26111686,-0.583432,0.09527351,0.21073523,-0.01501143,-0.5721948,3.6480222,0.08840934,4.4962945,0.10677302,-0.47216272,-0.58703446,-0.58621633
319,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1952,1059,-0.26520187,-0.67057776,2.62255,0.16638988,0.0989415,-0.6228916,-0.55813575,2.8648767,1.9194118,0.23508528,-0.64169043,-0.51746994,-0.6299647,-0.59200144,-0.60412747,-0.561337,0.17139387,0.12088615,-0.63235533,-0.6429025,-0.6190539,-0.66121453,0.18664688,-0.6160858,-0.624524,-0.6318615,0.17753772,-0.5863917,-0.5914225,-0.6373265,0.03378892,-0.64890486,-0.22891162,2.5747554,-0.595422,0.31477398,-0.45111156,0.12143423,-0.613418,-0.64800024,-0.4666907,-0.67552227,-0.64192426,-0.35974285,0.39938796,0.22370924,-0.47002923,-0.64073575,-0.49446893,-0.6289223,-0.61743546,-0.32002732,-0.6394558,0.055352777,0.18235841,0.26091394,-0.6277943,3.5694175,0.15817875,4.046144,0.48715085,-0.5243369,-0.6430708,-0.64119804
320,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1957,1064,-0.16415417,-0.56579906,1.717029,-0.07116859,-0.025684401,-0.52062553,-0.46104354,2.7073555,1.4074854,-0.13574106,-0.5387038,-0.42264724,-0.5275404,-0.49287787,-0.5030434,-0.46320546,-0.12695146,-0.06229268,-0.5294738,-0.54073405,-0.5207707,-0.56083584,0.052120417,-0.5147358,-0.5231584,-0.5332518,0.15500526,-0.48816243,-0.49308485,-0.53518176,-0.050126314,-0.54592943,-0.12725617,2.8484683,-0.4964996,-0.060169026,-0.3608506,-0.024024025,-0.5133687,-0.54467595,-0.36042175,-0.5707655,-0.5383686,-0.27080342,-0.08280167,0.10544007,-0.37816894,-0.5391481,-0.40048367,-0.52629286,-0.52229017,-0.2114037,-0.53615487,0.043149665,0.10941432,-0.12744436,-0.5252757,3.7426968,0.04587935,4.7086697,0.025279999,-0.42813417,-0.53974664,-0.5398185
323,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1961,1068,-0.21960649,-0.6232988,2.1435137,-0.03013146,0.018519133,-0.57674646,-0.5143252,2.9224436,1.7460295,0.076748185,-0.59522015,-0.47468343,-0.58374816,-0.54727423,-0.55851567,-0.5170575,0.08638999,0.14894314,-0.5859325,-0.5968014,-0.57470596,-0.615921,0.11276322,-0.570354,-0.5787851,-0.5873662,0.29514685,-0.54206806,-0.54704994,-0.5912361,-0.06745222,-0.60243964,-0.183042,2.6170485,-0.55078566,0.10751088,-0.41038343,0.025150746,-0.5682732,-0.6013776,-0.41873935,-0.6282532,-0.5951972,-0.31961104,0.06005977,0.1199131,-0.42857945,-0.5948967,-0.45206028,-0.58261317,-0.57450336,-0.2710135,-0.59284365,0.0074616224,0.34254402,0.029213801,-0.5815352,3.7009804,0.0958255,4.3509455,0.22581205,-0.48092768,-0.59644824,-0.5954529
326,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1962,1069,-0.19488123,-0.59766066,1.9873087,-0.016424522,0.04112123,-0.5517231,-0.4905678,2.8380544,1.5668443,-0.0077279806,-0.5700205,-0.45148137,-0.5586861,-0.52301985,-0.5337815,-0.4930458,-0.04286702,0.09552397,-0.56075853,-0.5718019,-0.55065715,-0.5913595,0.1252626,-0.5455548,-0.55398214,-0.56323755,0.1258257,-0.51803243,-0.52298784,-0.56624246,0.068458065,-0.57724273,-0.15816806,2.6502967,-0.52658045,0.052247927,-0.3882976,0.059861094,-0.54379225,-0.57609534,-0.39273652,-0.6026204,-0.5698583,-0.29784855,-0.11358656,0.08002721,-0.40610224,-0.5700394,-0.42906317,-0.5575009,-0.55122244,-0.2444345,-0.5675671,0.09650074,0.10672079,0.044446573,-0.55645007,3.6482518,0.123370096,4.6295247,-0.0072610676,-0.45738795,-0.571166,-0.5706465
328,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1967,1074,-0.1948418,-0.5976198,1.8651416,0.054241173,0.028554752,-0.5516832,-0.4905299,2.9315882,1.566808,0.014493808,-0.56998026,-0.45144436,-0.5586461,-0.52298117,-0.5337421,-0.49300748,-0.013919532,0.09771396,-0.56071836,-0.571762,-0.55061877,-0.5913203,0.050043598,-0.54551524,-0.55394256,-0.56319904,0.1703171,-0.5179941,-0.5229494,-0.5662025,-0.02775088,-0.5772025,-0.15812837,2.6951666,-0.5265418,0.094891235,-0.38826233,0.06914732,-0.54375315,-0.576055,-0.39269504,-0.60257953,-0.5698179,-0.29781383,-0.079078496,0.07889041,-0.40606642,-0.5699997,-0.42902645,-0.55746084,-0.55118525,-0.2443921,-0.5675268,0.020522624,0.1846552,-0.012836784,-0.5564101,3.659511,0.054548793,4.582597,0.05403307,-0.4573504,-0.5711256,-0.5706069
329,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1972,1080,-0.23641056,-0.64072335,2.283536,0.11457117,0.040221214,-0.5937531,-0.53047144,2.9774475,1.7159989,0.17096792,-0.61234665,-0.4904523,-0.60078114,-0.5637584,-0.5753257,-0.5333766,0.12860425,0.17532596,-0.6030415,-0.6137918,-0.59105027,-0.63261384,0.114878826,-0.58720833,-0.5956421,-0.60376483,0.22453912,-0.55840343,-0.56340337,-0.6082226,0.036129773,-0.61956424,-0.19994713,2.496509,-0.56723624,0.20966378,-0.42539367,0.102276005,-0.58491117,-0.6185603,-0.43641168,-0.6456741,-0.61241835,-0.33440152,0.24804562,0.08880838,-0.44385564,-0.6117906,-0.4676899,-0.59968024,-0.5903259,-0.28907743,-0.6100224,0.06089349,0.25168544,0.036393344,-0.59858394,3.7125318,0.086652875,4.2745514,0.2640478,-0.49692604,-0.6136309,-0.6123122
330,2020,4:14e49af8-fc14-4210-8dc9-d25f8a635f68:1977,1085,-0.18661147,-0.5890856,1.850483,-0.03249207,0.029701024,-0.5433536,-0.4826218,2.8738582,1.5574061,-0.06382987,-0.56159204,-0.4437211,-0.55030364,-0.5149076,-0.52550876,-0.48501468,-0.04050976,0.10563629,-0.5523387,-0.56344044,-0.5426136,-0.58314455,0.07463311,-0.5372603,-0.54568636,-0.5551673,0.23436815,-0.5099934,-0.51493984,-0.5578829,0.011266023,-0.5688152,-0.14984857,2.6565845,-0.5184846,0.05256115,-0.3809106,0.03533508,-0.5356042,-0.56763923,-0.38403946,-0.5940471,-0.5613833,-0.29056975,-0.08654122,0.025469527,-0.39858443,-0.5617254,-0.4213714,-0.5491017,-0.5434357,-0.23554474,-0.55911297,0.04848922,0.11669621,-0.021562025,-0.54805994,3.7260022,0.05371955,4.609421,-0.013474181,-0.44951472,-0.5627099,-0.56234956
