node_id,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,e50,e51,e52,e53,e54,e55,e56,e57,e58,e59,e60,e61,e62,e63
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:639,0.28611523,-0.12710698,0.458055,-0.37774515,-0.05630328,0.01544093,-0.5978022,-0.4939494,-0.21695606,0.18558557,-0.8527827,0.4726142,-0.22810583,-0.08354391,0.66103077,-0.3251955,-0.27090758,-0.15963435,-0.20359781,0.09091171,0.09528051,-0.040314846,-0.06994282,0.4739722,-0.0043981164,-0.2552333,-0.14426859,-0.1350401,-0.03476757,0.4382018,0.06817548,0.20648818,0.06350513,-0.27356398,-0.066627726,-0.3042484,-0.2941502,0.31678563,-0.12548712,-0.21020845,-0.7243023,0.43740115,-0.094168104,0.39305583,-0.274841,0.70775586,0.18845569,0.29785717,0.34037423,-0.09024523,0.35101348,-0.3231421,-0.25892296,0.21034878,-0.27754053,0.035110537,0.31656682,-0.0136640305,0.4915609,-0.181199,0.40673065,-0.2177137,-0.056601632,-0.42553765
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3045,-0.24430645,-0.1740365,0.2085842,-0.0917238,0.30488124,-0.44825473,0.21025354,-0.25290486,-0.11298415,0.1925026,0.47908345,0.022744227,-0.2411651,-0.3878648,0.08638018,0.24096876,-0.24585028,0.23242983,-0.12503667,0.41906187,-0.009753442,-0.4996964,-0.30293596,-0.27927548,0.15370771,-0.52573943,-0.3603541,-0.2087631,0.110889666,-0.10106355,0.055364795,0.16189721,0.13717468,-0.05669478,0.04536691,-0.23960073,0.010863766,0.1287296,-0.019095184,-0.105374634,-0.22910604,-0.09877745,0.35780415,0.3579942,-0.051829748,0.3059812,-0.621467,-0.10744724,0.4893149,-0.22670673,0.037421655,-0.2507148,-0.18472943,-0.05038566,-0.47486264,-0.5493343,0.34825802,0.10276752,-0.021073507,0.13195129,0.03733071,-0.09679228,-0.24687088,0.23621072
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:623,0.39281255,-0.23931423,0.16798371,-0.32813242,-0.004799033,-0.05158092,-0.31382477,-0.09779711,-0.5237942,-0.05557692,-0.43247598,0.4733838,-0.26959577,0.44194525,-0.035694428,0.5043147,-0.11088126,-0.04324358,-0.26370052,-0.23332475,0.03529784,0.16376577,-0.7928734,-0.049903892,0.3422097,-0.26556298,0.08877989,0.1781933,-0.26197785,0.19920097,-0.28270337,0.26571122,0.06444275,-0.50977695,0.39755645,0.7324556,-0.54552615,0.054496426,-0.47992536,0.518621,0.07753521,-0.005644028,0.027211959,0.060443312,-0.45415998,0.4960296,0.049737625,0.30825198,0.26372278,0.36373967,-0.07039267,-0.09968208,-0.26008105,0.35022685,-0.2869639,0.20540433,0.63672477,-0.18672629,0.36682233,0.041580874,0.004356885,0.023837077,-0.14436369,0.6748997
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3058,0.19308034,-0.5227389,0.5751969,-0.26297522,0.020993754,-0.33495933,-0.27764523,-0.43880987,0.048701543,0.5471398,-0.78941214,0.23543061,-0.47749028,-0.19349799,1.005969,-0.5520127,-0.57458746,-0.11244669,-0.19911231,0.23465118,0.15111226,-0.43624502,0.13576841,-0.12910959,-0.046910163,-0.06704025,-0.19312333,0.35484454,0.13927336,0.8632925,0.08593598,0.017830761,-0.094740145,-0.5780232,-0.025892787,-0.53667897,-0.629016,0.21959506,0.066575624,-0.52325034,-1.061215,0.24703355,-0.029187307,0.26643628,-0.18898493,1.0041122,0.3757928,0.15575595,-0.029461572,0.21505968,0.57835245,-0.46120015,-0.13634025,-0.1451704,0.11081508,-0.065247215,-0.04066242,0.06133395,0.42255926,-0.022861565,0.12652102,0.22621733,-0.36290523,-0.35488984
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:33,-0.2825507,-0.08657485,0.40637287,-0.20338644,-0.50409937,-0.2316675,0.23898388,-0.15266003,-0.05073421,0.3208545,0.014068135,0.061300993,-0.1777051,-0.250854,0.25301236,-0.1510295,-0.4118796,-0.022960398,0.54602444,0.07563492,-0.302281,-0.20240588,-0.31654534,-0.7343217,-0.22595903,-0.43414468,-0.6103294,-0.08668785,0.4054405,0.40626636,-0.10616015,0.12966228,0.034284044,-0.3466909,0.06543438,0.13864487,0.12466749,-0.08477288,-0.44425339,0.28258377,0.43121552,0.21090904,-0.0055941767,0.33135766,0.10646402,-0.017307648,0.02387166,-0.16282251,0.0633824,0.048194528,0.20443533,0.22549011,0.038739268,-0.037172325,-0.00782107,-0.7726599,0.5766373,-0.07602093,0.09449117,0.32301858,0.02801593,0.15655157,-0.34943473,-0.056390904
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:391,0.515378,0.21975519,0.41213563,0.30109152,-0.402717,-0.07695756,-0.42601854,-0.07417243,-0.10468308,0.19137195,-0.10851501,-0.3994045,0.16013639,-0.53594244,0.09011639,-0.29323512,0.27515337,0.36643302,-0.56469303,0.28576863,-1.031963,-0.42173117,-1.1693425,-0.1080091,1.0346681,0.24627101,-0.58197004,0.3775126,0.31191427,0.37742203,0.37824184,-0.1926389,0.2849794,-0.8240756,0.027923366,0.20157664,0.42957956,-0.44182885,0.042778324,0.45286196,-0.50362355,-0.47148603,-0.0789999,0.61572856,-0.14102787,0.29916638,-0.06749667,-0.2112516,0.009662986,0.19069086,0.32627106,0.25133237,-0.032057773,0.34465048,-0.26136646,-0.44497767,-0.026165804,0.501334,-0.34305933,-0.39077908,0.01443051,0.029758139,-0.27193293,-0.7019421
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3038,0.42759094,-0.5527694,0.14508572,-0.15944421,0.22332692,-0.08760065,-0.062418178,-0.5653486,-0.26250976,0.10131539,0.21663983,0.5611254,-0.6283397,-0.035549343,0.116892904,-0.10223414,0.3420011,0.37608153,0.24980243,0.3702183,0.27693462,0.08172269,-0.5059915,-0.15397374,0.92537266,-0.35534012,-0.13430303,-0.46199676,0.16749044,-0.076079905,-0.16863221,-0.20345983,0.15647931,0.13862842,-0.03510767,0.1480716,-0.045034736,-0.112224296,-0.14803225,-0.0149033405,0.40850264,0.26777467,0.0007427756,0.13685472,0.41124022,0.67519283,-0.13071193,0.3004693,0.15462197,0.29469275,0.07797501,0.10622859,-0.17683728,0.5157413,-0.45247778,0.2168509,0.23358208,0.13253675,0.54644716,-0.4040688,0.10677535,-0.1627218,-0.45469102,-0.14871508
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:115,0.06905328,-0.09842523,0.097952865,0.06713596,-0.3878498,0.27748573,0.030688986,0.45095226,-0.3836192,0.03691952,0.33837882,0.28570634,0.017037384,-0.05528254,-0.16913055,-0.22527578,-0.35075867,0.25701898,-0.22729479,0.3484879,-0.40396836,-0.84234595,0.15521085,-0.6479604,0.331044,-0.19218993,-0.20343612,-0.20272104,0.13387632,0.35441232,-0.088035434,0.27118203,-0.6515646,0.11482505,0.07223374,-0.29784182,-0.16972265,0.24412882,-0.3887061,-0.100765996,-0.08214516,-0.16472477,0.28446507,0.17053302,-0.14403531,0.04032817,-0.07044224,0.11364443,0.22043532,0.2077149,0.4767503,-0.31938618,-0.15106614,-0.05976866,-0.19213769,-0.10197289,0.6556802,-0.2881238,0.042210337,-0.16101684,0.2451239,-0.02107927,-0.5797172,0.46684873
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:645,0.11944312,-0.018040044,0.19389144,0.06219919,0.13878298,0.45332655,-0.5119283,-0.15973626,-0.5384973,0.1420782,-0.664291,0.34714246,-0.13380586,-0.4346216,0.59268427,0.09110178,-0.069054596,0.51635957,-0.34058914,-0.07279284,0.12599054,0.6805253,-0.24553466,0.028875863,0.38910937,-0.24200372,0.008318129,-0.18614213,0.19955686,0.50877947,-0.39142665,0.06084275,-0.08257216,-0.15862541,0.10463373,0.09387728,-0.011540939,0.11217568,0.2706885,0.83566076,0.212798,0.030949881,0.16802983,-0.06973908,0.41657475,0.41395238,-0.26481995,0.73765135,0.41622666,-0.6703122,0.05967861,-0.18383504,3.8603728e-05,0.06862509,-0.23196955,-0.21031861,0.3223886,-0.24406175,0.39951006,0.115827166,-0.03835325,0.11700644,0.15994558,0.2673877
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:48,0.23452687,-0.3228607,0.07423967,-0.5650704,-0.06459943,0.027960898,-0.46165043,-0.11080857,-0.6452444,0.00020102637,-0.4537523,0.3990337,-0.14929044,-0.44485354,0.5682804,0.13582249,0.18957901,0.049331322,0.1835539,-0.20777015,-0.08826126,-0.22197421,0.17944078,-0.21118663,0.3652471,-0.14389244,0.43226114,-0.120367475,0.15491503,-0.11435894,-0.9961473,0.16431226,0.42200884,-0.37405515,-0.084350646,0.51337206,0.044666074,-0.48616323,0.4798512,0.09553248,0.059172567,0.052821983,0.25627384,-0.0013240136,0.13611701,0.47861663,-0.17492145,0.49627587,0.62130845,0.022275565,0.5134394,0.027853223,-0.07072907,0.12412622,-0.4136616,0.31938198,0.06936079,0.14337468,0.32105145,0.15421408,0.12533152,0.06139936,-0.05077831,0.010363502
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:566,-0.059445363,-0.165889,0.15132886,-0.0019294978,-0.0591621,0.047793172,-0.08268648,0.02280076,-0.16333337,0.12690824,-0.39800292,0.16237313,-0.3568495,-0.22572365,0.17008732,0.111886054,-0.109972656,0.109729886,0.06821341,0.15975706,-0.1385487,-0.02651313,-0.17808765,-0.24066596,0.05952336,-0.18732722,-0.33033183,-0.08721388,0.07832209,0.115040615,0.040092368,0.07118877,-0.14875577,-0.15806077,-0.06465454,-0.009159461,0.2110869,-0.11310114,0.0034065614,0.08104277,0.08768951,0.081858866,0.24538128,0.17414352,-0.17615704,0.38219878,0.029629545,0.28621173,0.15113978,-0.06488017,0.06466912,0.10789961,0.010124949,0.12815,0.0030034012,-0.15490659,0.013479348,-0.124533296,0.20282294,0.028132947,0.34014043,-0.10134908,-0.28545624,0.015752783
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3060,0.38169533,0.36721995,0.079413936,-0.122923605,0.003442591,0.49668324,-0.7079353,0.11637822,0.016627409,0.31204256,-0.5674461,0.20261425,-0.033023126,-0.25214702,-0.24315184,0.28930148,-0.04252674,-0.28654507,-0.08123195,0.23856364,0.29221714,0.03529528,-0.19344863,-0.38030705,0.78693885,0.07002614,-0.00029970243,0.27701715,0.06558994,0.06052839,0.097761355,0.19146419,0.17403749,-0.23956867,-0.33361703,0.27169806,-0.048273977,-0.13234168,-0.23100531,0.39457393,-0.034725815,-0.08129073,0.23054409,0.091219984,0.06505847,0.86285156,-0.28747866,0.2248412,0.19892757,0.67844236,0.25273022,0.5429974,0.03610731,0.4274922,-0.40043047,-0.23236829,0.48017126,-0.13051337,0.090231135,-0.15478742,-0.3632446,-0.6481643,0.038065773,0.06700272
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3041,-0.061970387,-0.018912127,0.31202134,0.05986195,-0.28870916,0.35115898,0.04996282,0.34743077,-0.54998314,0.13364998,0.290989,0.026699645,-0.20731656,0.028577296,-0.18697594,-0.18183443,-0.3071715,0.22288905,-0.21871914,0.10464689,-0.40408126,-0.72424114,0.15127474,-0.8112511,0.21871309,-0.1342655,-0.05939872,-0.11528612,0.10081415,0.37805933,0.034305956,0.26215345,-0.49882606,0.08368667,0.41823316,-0.27851808,0.050530385,0.100998774,-0.6245809,-0.08616031,-0.13865228,-0.27334487,0.25476667,0.15533192,-0.14371648,-0.08278382,-0.11542505,0.17157094,0.38423935,0.11465889,0.4929838,-0.25067815,-0.08568867,0.09794617,-0.1483053,-0.16660643,0.5392569,-0.19905306,0.1572737,-0.31448576,0.17102204,0.063309334,-0.39769828,0.44364303
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:138,-0.39263326,-0.18655738,-0.014865474,-0.4620082,-0.21008952,-0.13738386,0.04592318,-0.00096696976,-0.46404177,0.40592182,0.071605004,0.32646003,-0.21030523,-0.40670165,-0.008557839,0.26126435,-0.3295677,0.26567155,-0.050506026,-0.12954436,-0.29547083,-0.6857993,0.06524312,-0.463505,-0.09205541,-0.27914748,0.13487762,-0.1755327,0.15512386,0.49088344,-0.36923876,0.11041341,0.069994606,-0.054177288,0.12783155,0.38585803,0.23315015,0.052791335,0.37568948,-0.19313347,0.20250958,-0.2686107,0.08443645,0.37586513,0.16634677,0.25483304,0.10404063,-0.016605271,0.26430237,0.25390252,-0.13471301,0.013999539,-0.26956517,0.2453158,-0.21039194,-0.8252291,-0.31961074,0.14381598,0.049240634,-0.09046489,-0.32842466,-0.33552015,-0.24202853,0.006035595
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:113,0.9641385,-0.16142884,0.014139411,0.13127431,0.10593876,-0.3395286,0.07018858,-0.68551904,-0.021159088,0.14889953,-0.7606117,-0.11889696,0.45316222,0.26252803,0.5985437,-0.1495616,0.16201411,0.43435326,0.47610775,-0.007995494,-0.10342311,-0.46794012,-0.13517547,-0.5741636,0.037663903,-0.35173,-0.14067723,0.7308612,-0.21660195,0.5396118,0.113829605,-0.060903095,-0.32418764,-0.16206354,0.30970502,-0.5983208,-0.03200727,0.23227453,0.48887035,-0.4674468,0.06898702,-0.11089036,-0.08766407,-0.034091756,0.14650112,0.57751834,-0.24404486,0.9306509,0.6019841,-0.22609809,-0.43783677,0.7382552,-0.26748493,-0.4123995,-0.3724407,-0.41888806,0.39336696,-0.41906756,-0.10454956,-0.61530566,0.20240642,0.16338149,-0.27746168,0.13260716
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3090,-0.38104036,-0.36427853,-0.08515432,-0.51563543,0.1306276,-0.2972673,0.041272413,-0.112337,-0.51218903,0.5133328,-0.15463154,0.23569028,-0.090883404,-0.38999158,-0.09612955,0.25027606,-0.2589857,0.4130049,0.094462566,-0.13715754,-0.42315343,-0.635246,-0.075406924,-0.5934026,0.04816755,-0.18307278,0.09312735,-0.18738504,0.033155013,0.031979814,-0.2988543,0.014545457,0.16621259,-0.008476353,0.17902422,0.22955376,0.077194616,0.18965541,0.25834602,-0.14052987,0.06043574,-0.021547021,-0.003343468,0.24094436,-0.038829066,0.10923638,0.40653765,0.026828963,0.32002926,0.2923652,0.07710604,-0.13771582,-0.49850973,0.17468251,-0.4401221,-0.8206908,-0.21560164,0.26203406,-0.004709592,-0.25691605,-0.25967118,-0.3294768,-0.20065367,0.0014002777
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2809,0.0027197434,-0.3069611,0.09947684,-0.13137384,-0.30512735,-0.26678857,-0.08906702,0.27882877,-0.34710887,0.72437024,-0.029752392,0.53446627,-0.16721338,-0.26598492,-0.032890428,0.23058052,-0.22174262,0.36268747,-0.12715562,0.3341226,-0.035655726,-0.20902798,-0.025282161,-0.5163006,-0.22513714,-0.3262302,-0.49718323,0.2820426,0.2844654,-0.083177306,-0.02829354,-0.18539765,-0.092574656,-0.19999982,0.6678728,-0.06952457,-0.1132951,-0.30933627,0.07420023,0.11967308,-0.25459552,-0.051870305,0.25251,0.39006677,-0.21436872,0.015210965,-0.40672573,-0.093459316,0.17680886,-0.11342756,-0.08145373,-0.016170233,0.019259643,-0.15310496,0.21859589,-0.3187893,0.22678664,-0.22274606,0.03616474,-0.2468218,-0.14690118,-0.27324635,-0.28390864,-0.105920345
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3235,-0.015301951,-0.19213872,-0.037909713,0.12203416,0.4363842,-0.77619636,0.14183414,-0.4499,-0.11204534,0.024711398,0.03616961,0.32001397,-0.5333495,-0.53533834,-0.34250635,0.45407256,-0.14187023,0.59531605,-0.20338307,0.7750036,0.024225384,-0.22145462,0.0074824616,0.23740965,0.6037738,-1.1187383,0.18013017,0.19650407,0.24628538,-0.20350263,0.19238172,0.3505517,0.60579056,-0.50511426,-0.7328866,-0.05245015,-0.08193175,0.5915117,-0.26545662,-0.43750548,-0.52186906,-0.8328872,-0.2594896,0.3963059,-0.6472348,0.39377162,-0.8129801,0.02622278,0.59031737,-0.40457827,0.30813634,-0.09156728,-0.03908803,-0.49417293,-0.41893023,-1.0005721,0.9110439,0.31972897,-0.089010715,-0.10334199,0.06472339,-0.15495108,-0.5213727,0.36376446
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3185,0.027871657,-0.22982422,-0.12357437,0.18501484,-0.25482795,0.13525675,-0.6603639,-0.2811741,-0.7190769,-0.19131574,-0.9195831,-0.17504342,-0.23028363,0.045071106,0.027850062,0.23117049,-0.15974805,0.30728847,-0.27666226,0.24393137,-0.43086424,0.012266892,-0.3415232,-0.2555699,-0.3302208,-0.6305701,0.019544652,-0.20131847,-0.16946761,-0.24364816,0.03061441,-0.010207677,0.29913965,-0.5828332,-0.13197945,-0.028327595,0.22809364,-0.029348506,-0.20090711,-0.05231195,0.20687963,0.13647537,0.4068756,0.20962758,0.10561961,0.6228738,0.008085211,0.16635878,0.7409435,0.27240655,0.09093756,0.22284855,0.12201296,0.3690421,-0.3206698,0.5108785,0.3214783,-0.2999463,0.45322272,-0.30191356,0.6292981,0.040078145,0.20881039,0.164628
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3092,0.26717973,-0.8297433,0.68515855,-0.061816253,-0.705527,-0.08000841,0.24205843,0.60571086,-0.65220696,1.327153,-0.4781277,0.44229552,-0.20816383,-0.4587212,0.5175793,-0.23397025,-0.08917473,0.41663235,-0.05214857,0.15694271,-0.053036273,-0.40992633,-0.099237606,-0.5874545,0.39594305,-0.594555,0.2955278,0.23469488,0.12425295,-0.49970666,-0.73982656,-0.13457406,-0.06998088,-0.8011035,0.78286123,0.23656821,-0.19497003,-0.34434208,0.116433054,-0.38688877,-0.0058762813,0.011847563,-0.010427064,0.32090497,-0.42793745,-0.7405432,-0.24635537,-0.6160603,0.73779935,0.01334775,0.80518526,0.87943244,-0.20290877,-0.2891052,-0.3417314,0.34902045,0.2816518,-0.19929378,0.70012134,-0.17876272,-0.40840203,-0.065869875,0.092062026,-0.024419926
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:660,-0.0058446666,0.029772885,-0.29126984,-0.36055136,0.3063322,-0.119661406,-0.3938719,-0.21415913,-0.5961434,0.56896555,-0.6573833,0.25218457,-0.06326078,-0.29902253,-0.13398185,0.14681157,-0.14434767,-0.07342278,0.041190937,-0.4245165,-0.35431483,-0.45345527,-0.27013528,0.086769074,0.39951667,-0.24905859,0.08761725,-0.18752651,-0.14536527,0.5818529,0.020127498,0.13060777,0.43138015,-0.10231827,-0.26272514,0.6403506,0.2057197,-0.08421419,-0.025088113,0.5001849,-0.15349084,0.17855501,0.11307591,0.122363634,0.4929994,0.54002,0.17530254,-0.18943124,0.5638865,0.06484013,0.055721045,0.016251767,-0.02061245,0.48569536,-0.46974576,-0.11370261,-0.053106576,-0.6342469,0.32351613,-0.017736048,0.36396194,-0.51332515,-0.36277643,0.04903745
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2931,-0.12577695,0.2690315,0.23182847,-0.32235637,0.18170719,-0.04011147,-0.3057387,0.13489845,-0.18381824,0.72795755,-0.18446594,0.17379135,-0.05773571,-0.55434793,-0.03538519,-0.12610444,-0.13664615,-0.17612925,-0.038874436,-0.13019632,0.308768,-0.50018317,-0.39614585,-0.44377163,0.2792565,0.17870274,0.00634357,0.11749273,0.31041655,0.20561182,0.37024504,0.01997234,-0.022477547,0.1293521,0.34857097,0.10379869,0.033940155,-0.0853957,0.065857805,0.032285675,0.062386528,-0.31557307,0.17737831,0.17143661,-0.2401978,0.30034637,-0.013286879,-0.31212312,0.35651103,0.21368213,-0.09050485,0.3851019,0.42613497,-0.29288298,-0.35652298,-0.3451129,0.47187248,-0.51505077,-0.26179025,-0.11534207,0.3041695,-0.40880656,-0.42043206,0.44278988
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3179,-0.43195355,-0.3800814,0.095238484,0.1370033,-0.09536936,-0.043549325,-0.17438547,0.002722118,0.05102314,-0.26277974,0.12751117,0.46946305,0.028069621,-0.14954965,-0.100313865,-0.08844831,-0.5156668,0.4739419,0.152748,-0.015531555,-0.105792455,-0.13797946,-0.09750756,-0.6848342,-0.120681755,-0.15002146,-0.120141596,-0.15714538,0.1597459,0.2766674,-0.121386364,0.13548775,-0.08424868,-0.29373303,0.13969539,0.15797226,-0.4081366,-0.46390775,0.2732668,-0.023384223,0.08062707,-0.38336897,0.30972168,-0.035627037,-0.4619769,0.463483,-0.26304916,-0.36317015,0.22295116,-0.0005534229,-0.06012794,0.15698494,0.15780264,-0.1305339,-0.27229783,-0.88182193,0.17624113,-0.31074345,0.21787962,-0.39648995,0.49382958,-0.043973383,0.25322407,-0.25546634
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:42,-0.08125903,-0.31710398,0.6643514,-0.219091,-0.14099382,-0.42342746,0.1571141,-0.052871056,-0.06645523,0.10546206,-0.22314669,0.53009415,-0.4577886,-0.17847297,-0.16856681,-0.27201486,-0.004892941,0.93102664,-0.17058492,-0.124379285,0.013008719,0.050120123,-0.39784974,-0.71852124,0.13965975,-0.20595773,-0.026001606,0.06248222,0.19241606,-0.28082106,0.16328272,-0.11545761,-0.5710355,0.12064423,0.18599156,-0.1887333,0.12054236,0.13423508,0.11494042,0.020837514,-0.028539632,0.025405694,0.24690387,0.03621734,0.13274847,0.30397794,-0.082505606,-0.37349117,0.27372485,0.22758764,-0.09314485,0.011982318,-0.24695648,0.08779772,-0.42379507,-0.29768297,0.112378575,0.17141475,-0.13070534,-0.03559508,0.16498275,0.26270866,-0.49421299,0.019620808
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3064,-0.0932307,-0.17642123,0.2683347,0.01765009,-0.35226774,0.3427236,0.055210456,0.48559773,-0.56744957,-0.06309455,0.28333637,0.11693826,-0.043492347,-0.11188111,-0.20598842,-0.20604244,-0.27717307,0.23224327,-0.15307632,0.19107868,-0.1564444,-0.86845076,0.14109598,-0.70879644,0.3105646,-0.28545472,-0.08827956,-0.081803225,-0.09078155,0.45539993,0.0052464027,0.11444629,-0.5086445,0.20946907,0.0031835297,-0.32324788,-0.024265435,0.26649854,-0.2770859,-0.0029009304,0.02369916,-0.25477016,0.26416388,0.15631732,-0.31525064,0.0106840525,-0.21661031,0.048129577,0.39686346,0.12869342,0.40444827,-0.21688934,-0.2353367,-0.051774744,-0.062118407,-0.14602555,0.41500086,-0.092296176,0.20607163,-0.2863376,0.28944904,-0.058924887,-0.28819573,0.39358053
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2996,0.09897455,0.2848936,-0.15033096,0.080790274,0.33354902,-0.40408504,0.34369558,0.14197049,-0.1507252,-0.047421843,-0.45435396,0.45324886,0.34244227,-0.5249918,0.23233442,0.01973345,-0.07843734,0.6042973,0.051340487,-0.0794913,0.13912167,-0.48338735,-0.28688967,-0.78186554,0.20895475,-0.46684572,-0.47528294,0.12779123,0.04268465,0.5864302,-0.09113898,0.5883859,-0.16067469,-0.29946658,0.30807975,-0.100911945,0.06931385,-0.056296717,-0.21793725,-0.21063547,0.26957995,-0.054544378,0.20491947,0.22125925,-0.04234972,-0.20417944,-0.06908886,-0.0042434265,0.2525857,-0.29252404,-0.21239668,0.07786235,0.32018012,-0.034139104,-0.1266569,-0.26389956,0.15348439,0.2443504,0.37243685,-0.24209289,0.1621474,0.21783033,-0.023014566,-0.288091
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3230,0.27522668,-0.48690167,0.69885534,-0.24984328,0.6277039,0.3678058,-0.9964317,0.011001972,-0.67790157,0.088900834,-0.07538926,-0.07340084,-0.24946935,-0.5511651,-0.039614,-0.34657717,-0.032414563,0.36167637,0.5003478,0.0733823,-0.23541777,-0.42825013,-0.59528726,-0.115217075,0.5873176,0.041619457,-0.050035007,0.76742905,0.7135,0.55679387,-0.03891532,-0.164579,0.7587792,-0.1525911,0.11014511,0.18615481,0.30356956,0.31991556,-0.40164164,-0.0142592555,0.16299291,-0.75471,-0.4774473,0.6469952,-0.4195446,-0.14625299,0.28099388,-0.25404993,0.23788193,0.058517713,0.10854084,0.055300046,0.53829104,-0.47922355,-0.068803765,-0.63872254,0.7452232,-0.04352707,-0.8537705,-0.3198383,0.8052124,-0.94527256,-0.26391956,-0.23627064
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2998,-0.14316168,-0.10741739,0.13960919,-0.0074584447,0.4060539,-0.5483267,0.37049815,-0.24854949,-0.049606595,0.34379485,0.47647965,0.04109741,-0.22098368,-0.3854151,0.14276412,0.1743955,-0.093111195,0.21997738,-0.23030631,0.41875625,-0.1880674,-0.35270602,-0.19264792,-0.31648928,0.20978631,-0.46778426,-0.3262006,0.0012143323,0.0061013363,-0.0202902,0.051624183,0.21186416,0.2610832,-0.2234542,0.0644778,-0.09743582,0.18438712,0.08545088,-0.016756495,0.021713184,-0.10470845,-0.07839146,0.31464228,0.3955925,-0.11828723,0.4794119,-0.44338053,-0.16958965,0.29379976,-0.38647917,0.015193063,-0.26588127,-0.11358463,0.02402197,-0.35369453,-0.5121137,0.4948,0.17718604,-0.13318744,0.089755915,0.15399025,0.040480807,-0.29358372,0.42848346
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:3063,-0.53786695,-0.42450434,-0.031199947,0.08359681,-0.064246505,-0.14345142,-0.16517799,-0.06872694,-0.078185335,-0.12496532,-0.021001076,0.5601052,0.21411096,0.061253965,-0.13106301,-0.18721996,-0.22043824,0.3603273,0.32226923,0.05050595,-0.14810406,-0.3504111,-0.100861676,-0.7234017,-0.077986695,0.017821716,-0.21537308,-0.0023263032,0.32243815,0.4330914,0.029055605,-0.06686462,0.10909951,-0.12033797,0.22799659,0.1002817,-0.4480722,-0.45760524,0.2481061,0.04610962,0.027880644,-0.36354324,0.123147726,-0.13585044,-0.53691643,0.36164945,-0.39282084,-0.19165368,0.3918807,-0.020413587,0.035031755,0.056808203,-0.013715155,-0.19855289,-0.25321838,-0.90606564,0.24377607,-0.36351252,0.305102,-0.33321184,0.49464896,0.175402,0.14054243,-0.1473518
4:14e49af8-fc14-4210-8dc9-d25f8a635f68:2847,0.3208453,-0.49525884,0.60412496,-0.045716867,0.10825655,-0.49137557,0.102039196,-0.4778883,-0.15843411,0.017208278,0.16399792,0.778716,-0.98989743,-0.39854184,-0.70726156,-0.44327313,0.32359174,0.9048176,0.31463346,0.50719637,0.18632354,0.16857216,-0.3499394,-0.69091094,1.0555049,-0.33802167,0.12539013,-0.27094865,0.3305174,-0.13114399,-0.2127454,-0.5219122,-0.41783792,0.0856275,0.135947,-0.024615377,0.0031551577,-0.0075195045,-0.15988031,0.050965823,0.11044992,-0.21602738,0.088728175,-0.10954045,0.4385288,0.8424673,-0.29635292,-0.09961678,-0.081728876,0.35565227,-0.17429197,0.16424839,-0.4909433,0.22708784,-0.44314995,0.31106964,0.25982293,0.042386457,0.36339816,-0.252823,0.22297633,0.2026484,-0.75963706,-0.06209831
