player_id,season,salary_usd,log_salary,salary_cap,salary_cap_ratio,log_salary_cap_ratio,salary_cap_equiv,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,_is_lottery,draft_is_first_round,draft_is_second_round,undrafted_flag,agent_name,agent_client_count,agent_name_all,agent_is_top,age_now,years_since_draft,team_value_usd,team_value_pct,team_big_market_flag,city,state,award_All-Defensive,award_All-NBA,award_All-Rookie,award_All-Star MVP,award_Clutch Player of the Year,award_Coach of tFTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PTS_per_min,REB_per_min,AST_per_min,STL_per_min,BLK_per_min,TOV_per_min,FGA_per_min,FGM_per_min,3PA_per_min,3PM_per_min,FTA_per_min,FTM_per_min,OREB_per_min,DREB_per_min,PF_per_min,PTS_per_gp,REB_per_gp,AST_per_gp,STL_per_gp,BLK_per_gp,TOV_per_gp,FGA_per_gp,FGM_per_gp,3PA_per_gp,3PM_per_gp,FTA_per_gp,FTM_per_gp,OREB_per_gp,DREB_per_gp,PF_per_gp,eFG%_calc,TS%_calc,AST_TO_ratio,OREB_share,DREB_share,log1p_PTS,log1p_REB,log1p_AST,log1p_STL,log1p_BLK,log1p_TOV,log1p_FGA,log1p_FGM,log1p_3PA,log1p_3PM,log1p_FTA,log1p_FTM,log1p_OREB,log1p_DREB,log1p_PF,log1p_Min,log1p_PTS_per_min,log1p_REB_per_min,log1p_AST_per_min,log1p_TOV_per_min,team_abbr,draft_year,round,round_pick,overall_pick,drafthe Year,award_Defensive Player of the Year,award_Finals MVP,award_Most Improved Player,award_Most Valuable Player,award_NBA Cup All-Tournament Team,award_NBA Cup MVP,award_NBA Eastern Conference Finals MVP,award_NBA Western Conference Finals MVP,award_Rookie of the Year,award_Sixth Man of the Year,award_Twyman-Stokes Teammate of the Year Award,award_total,injury_events,injury_unique_dates,injury_unique_categories,injury_any
243,2022,2726880.0,14.81866902317847,123655000.0,0.0220523229954308,0.0218126871397269,3100291.98528163,22,60,39,21,33.6,20.3,7.3,15.2,48.1,2.7,6.2,43.4,3.0,3.6,84.5,0.4,2.6,2.9,3.5,1.3,0.8,0.1,2.2,30.6,0,0,4.0,0.6041666666666666,0.0863095238095238,0.1041666666666666,0.0238095238095238,0.0029761904761904,0.0386904761904761,0.4523809523809523,0.2172619047619047,0.1845238095238095,0.0803571428571428,0.1071428571428571,0.0892857142857142,0.0119047619047619,0.0773809523809523,0.0654761904761904,0.3383333333333333,0.0483333333333333,0.0583333333333333,0.0133333333333333,0.0016666666666666,0.0216666666666666,0.2533333333333333,0.1216666666666666,0.1033333333333333,0.045,0.06,0.05,0.0066666666666666,0.0433333333333333,0.0366666666666666,0.5690789473684211,0.6047426120114395,2.692307692307692,0.1379310344827586,0.896551724137931,3.05870707271538,1.3609765531356006,1.5040773967762742,0.5877866649021191,0.0953101798043248,0.832909122935104,2.785011242238338,2.1162555148025524,1.9740810260220096,1.308332819650179,1.5260563034950492,1.3862943611198906,0.3364722366212129,1.2809338454620642,1.1631508098056809,3.543853682063679,0.4726044109457928,0.0827861936192872,0.0990909026442309,0.0379607622392229,PHI,2020.0,1.0,21.0,21.0,False,True,False,False,Rich Paul,33,Rich Paul,False,24,2.0,3150000000.0,0.7,False,Philadelphia,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,True
82,2022,12600000.0,16.349207451286784,123655000.0,0.1018964053212567,0.0970327002513105,14325411.83130484,27,48,16,32,32.2,20.3,7.4,17.1,43.1,2.3,7.1,31.9,3.3,4.3,76.0,1.4,3.8,5.2,1.1,1.3,1.4,0.4,2.9,32.2,3,0,-5.8,0.6304347826086956,0.1614906832298136,0.0341614906832298,0.0434782608695652,0.0124223602484472,0.0403726708074534,0.531055900621118,0.2298136645962732,0.2204968944099378,0.0714285714285714,0.1335403726708074,0.1024844720496894,0.0434782608695652,0.1180124223602484,0.0900621118012422,0.4229166666666666,0.1083333333333333,0.0229166666666666,0.0291666666666666,0.0083333333333333,0.0270833333333333,0.35625,0.1541666666666666,0.1479166666666666,0.0479166666666666,0.0895833333333333,0.0687499999999999,0.0291666666666666,0.0791666666666666,0.0604166666666666,0.5,0.534435551811289,0.8461538461538461,0.2692307692307692,0.7307692307692307,3.05870707271538,1.824549292051046,0.7419373447293773,0.8754687373538999,0.3364722366212129,0.832909122935104,2.89591193827178,2.128231705849268,2.091864061678393,1.1939224684724346,1.667706820558076,1.4586150226995167,0.8754687373538999,1.5686159179138452,1.3609765531356006,3.502549875922443,0.4888467170472154,0.1497042518701236,0.0335909444360355,0.0395789862806581,CHA,2015.0,1.0,15.0,15.0,False,True,False,False,Unknown Agent,309,Unknown Agent,True,29,7.0,1700000000.0,0.13333333333333333,False,Charlotte,NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,True
113,2022,20100000.0,16.816230422780546,123655000.0,0.1625490275362905,0.1506150318148327,22852442.683272008,26,83,42,41,35.7,20.1,7.1,15.3,46.8,2.0,5.3,38.2,3.8,4.3,89.5,1.0,3.4,4.4,3.3,1.5,1.1,0.7,1.9,34.3,2,0,0.4,0.5630252100840336,0.1232492997198879,0.0924369747899159,0.0308123249299719,0.0196078431372548,0.042016806722689,0.4285714285714285,0.1988795518207282,0.1484593837535013,0.0560224089635854,0.1204481792717086,0.1064425770308123,0.0280112044817927,0.0952380952380952,0.0532212885154061,0.2421686746987952,0.053012048192771,0.0397590361445783,0.0132530120481927,0.008433734939759,0.0180722891566265,0.1843373493975903,0.0855421686746987,0.0638554216867469,0.0240963855421686,0.0518072289156626,0.0457831325301204,0.0120481927710843,0.0409638554216867,0.0228915662650602,0.5294117647058824,0.5845742205677059,2.2,0.2272727272727272,0.7727272727272726,3.0492730404820207,1.6863989535702288,1.4586150226995167,0.7419373447293773,0.5306282510621704,0.9162907318741552,2.791165107812717,2.091864061678393,1.840549633397487,1.0986122886681098,1.667706820558076,1.5686159179138452,0.6931471805599453,1.4816045409242156,1.0647107369924282,3.6027767550605247,0.4466231806016719,0.1162256455269301,0.088410957344053,0.0411580724935074,BKN,2018.0,1.0,10.0,10.0,True,True,False,False,Jordan Gertler,10,Jordan Gertler / Sam Goldfeder,False,28,4.0,3500000000.0,0.8,True,Brooklyn,NY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
87,2022,5722116.0,15.559849399779162,123655000.0,0.0462748453358133,0.0452360895750165,6505687.956071327,23,67,37,30,34.9,20.1,7.3,16.6,43.9,3.0,8.0,37.8,2.5,2.7,93.4,0.4,5.0,5.4,4.2,2.4,0.8,0.2,1.5,33.5,6,1,2.5,0.5759312320916906,0.1547277936962751,0.1203438395415472,0.0229226361031518,0.0057306590257879,0.0687679083094555,0.4756446991404012,0.2091690544412607,0.2292263610315186,0.0859598853868194,0.0773638968481375,0.0716332378223495,0.0114613180515759,0.1432664756446991,0.0429799426934097,0.3,0.0805970149253731,0.0626865671641791,0.0119402985074626,0.0029850746268656,0.035820895522388,0.2477611940298507,0.108955223880597,0.1194029850746268,0.044776119402985,0.0402985074626865,0.0373134328358208,0.0059701492537313,0.0746268656716417,0.0223880597014925,0.5301204819277109,0.5649876321115359,1.7500000000000002,0.074074074074074,0.9259259259259258,3.0492730404820207,1.8562979903656265,1.6486586255873816,0.5877866649021191,0.1823215567939546,1.2237754316221157,2.8678989020441064,2.1162555148025524,2.19722457733622,1.3862943611198906,1.308332819650179,1.252762968495368,0.3364722366212129,1.791759469228055,0.9162907318741552,3.580737295494233,0.4548463560240894,0.1438646397442558,0.1136356377829386,0.0665064974413883,MIA,2019.0,1.0,13.0,13.0,True,True,False,False,Jeff Schwartz,19,Mike Lindeman / Jeff Schwartz,False,25,3.0,3000000000.0,0.6333333333333333,False,Miami,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,32.0,7.0,True
35,2022,31650000.0,17.270248738150034,123655000.0,0.2559540657474425,0.2278954955201085,35984070.19530144,26,65,43,22,32.8,20.0,7.3,16.0,45.4,2.6,6.6,39.8,2.8,3.3,83.3,0.7,3.2,4.0,6.2,2.2,1.0,0.2,1.6,35.5,5,1,4.6,0.6097560975609757,0.1219512195121951,0.1890243902439024,0.0304878048780487,0.0060975609756097,0.0670731707317073,0.4878048780487805,0.2225609756097561,0.2012195121951219,0.0792682926829268,0.1006097560975609,0.0853658536585365,0.0213414634146341,0.0975609756097561,0.048780487804878,0.3076923076923077,0.0615384615384615,0.0953846153846153,0.0153846153846153,0.003076923076923,0.0338461538461538,0.2461538461538461,0.1123076923076923,0.1015384615384615,0.04,0.0507692307692307,0.043076923076923,0.0107692307692307,0.0492307692307692,0.0246153846153846,0.5375,0.5730002292000917,2.818181818181818,0.175,0.8,3.044522437723423,1.6094379124341005,1.9740810260220096,0.6931471805599453,0.1823215567939546,1.1631508098056809,2.833213344056216,2.1162555148025524,2.028148247292285,1.2809338454620642,1.4586150226995167,1.33500106673234,0.5306282510621704,1.4350845252893227,0.9555114450274363,3.520460802488973,0.4760826753221178,0.1150693297847872,0.1731331307395484,0.0649195460993156,DEN,2016.0,1.0,7.0,7.0,True,True,False,False,Jeff Schwartz,19,Mike George / Jeff Schwartz,False,28,6.0,1930000000.0,0.3,False,Denver,CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,1.0,True
696,2022,11055120.0,16.218404317487416,123655000.0,0.0894029355869152,0.0856297806461225,12568979.908293236,20,72,31,41,33.7,20.0,6.7,15.6,42.7,1.2,4.0,29.8,5.5,7.4,73.8,1.2,5.7,6.9,3.7,2.8,0.8,0.5,2.2,35.2,14,0,-3.0,0.5934718100890207,0.2047477744807121,0.1097922848664688,0.0237388724035608,0.0148367952522255,0.0830860534124628,0.4629080118694361,0.1988130563798219,0.1186943620178041,0.0356083086053412,0.2195845697329377,0.1632047477744806,0.0356083086053412,0.1691394658753709,0.0652818991097922,0.2777777777777778,0.0958333333333333,0.0513888888888888,0.0111111111111111,0.0069444444444444,0.0388888888888888,0.2166666666666666,0.0930555555555555,0.0555555555555555,0.0166666666666666,0.1027777777777777,0.0763888888888889,0.0166666666666666,0.0791666666666666,0.0305555555555555,0.4679487179487179,0.5303351718285956,1.3214285714285716,0.1739130434782608,0.8260869565217391,3.044522437723423,2.066862759472976,1.547562508716013,0.5877866649021191,0.4054651081081644,1.33500106673234,2.8094026953624978,2.0412203288596382,1.6094379124341005,0.7884573603642702,2.128231705849268,1.8718021769015916,0.7884573603642702,1.9021075263969205,1.1631508098056809,3.5467396869528134,0.4659151641565029,0.1862702292493709,0.1041728670621702,0.0798144232301297,ORL,2022.0,1.0,1.0,1.0,True,True,False,False,Donald McGrath,1,Donald McGrath / Mike Miller,False,22,0.0,1850000000.0,0.2,False,Orlando,FL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
542,2022,10552800.0,16.171901880278423,123655000.0,0.0853406655614411,0.0818939151877928,11997873.489951884,21,12,3,9,33.3,19.9,7.8,18.7,41.5,1.4,5.1,27.9,3.0,3.6,83.7,1.0,5.2,6.2,6.0,3.3,0.8,0.6,2.8,37.3,3,0,-5.0,0.5975975975975976,0.1861861861861862,0.1801801801801802,0.024024024024024,0.018018018018018,0.0990990990990991,0.5615615615615616,0.2342342342342342,0.1531531531531531,0.042042042042042,0.1081081081081081,0.0900900900900901,0.03003003003003,0.1561561561561561,0.084084084084084,1.6583333333333332,0.5166666666666667,0.5,0.0666666666666666,0.0499999999999999,0.2749999999999999,1.5583333333333331,0.65,0.425,0.1166666666666666,0.3,0.25,0.0833333333333333,0.4333333333333333,0.2333333333333333,0.4545454545454546,0.4905344113587063,1.8181818181818183,0.1612903225806451,0.8387096774193549,3.039749158970765,1.9740810260220096,1.9459101490553128,0.5877866649021191,0.4700036292457356,1.4586150226995167,2.9806186357439426,2.174751721484161,1.8082887711792652,0.8754687373538999,1.5260563034950492,1.3862943611198906,0.6931471805599453,1.824549292051046,1.33500106673234,3.535145354171894,0.4685009993612005,0.170743274920678,0.1656671218888174,0.0944908434209224,DET,2021.0,1.0,1.0,1.0,True,True,False,False,James Dunleavy,9,James Dunleavy / Jeff Schwartz,False,23,1.0,1900000000.0,0.26666666666666666,False,Detroit,MI,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,5.0,True
61,2022,10900635.0,16.20433169412101,123655000.0,0.0881536128745299,0.0844823267714162,12393340.126804415,23,73,40,33,33.9,19.6,7.0,16.1,43.4,1.7,5.3,31.0,4.0,5.4,74.0,0.8,4.2,5.0,2.8,2.2,0.4,0.2,2.5,29.4,3,0,-0.8,0.5781710914454278,0.1474926253687315,0.0825958702064896,0.0117994100294985,0.0058997050147492,0.0648967551622419,0.4749262536873156,0.2064896755162241,0.1563421828908554,0.0501474926253687,0.1592920353982301,0.1179941002949852,0.023598820058997,0.1238938053097345,0.0737463126843657,0.2684931506849315,0.0684931506849315,0.0383561643835616,0.0054794520547945,0.0027397260273972,0.0301369863013698,0.2205479452054794,0.0958904109589041,0.0726027397260273,0.0232876712328767,0.073972602739726,0.0547945205479452,0.010958904109589,0.0575342465753424,0.0342465753424657,0.4875776397515527,0.5304178393591686,1.2727272727272725,0.16,0.8400000000000001,3.025291075795536,1.791759469228055,1.33500106673234,0.3364722366212129,0.1823215567939546,1.1631508098056809,2.8390784635086144,2.079441541679836,1.840549633397487,0.9932517730102832,1.8562979903656265,1.6094379124341005,0.5877866649021191,1.6486586255873816,1.252762968495368,3.552486829208381,0.4562666395155563,0.137579236237996,0.07936174067412,0.0628778509524306,NYK,2019.0,1.0,3.0,3.0,True,True,False,False,Unknown Agent,309,Unknown Agent,True,25,3.0,6100000000.0,0.9666666666666667,True,New York,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,3.0,True
46,2022,21250000.0,16.871867500393524,123655000.0,0.171849096275929,0.158582925421123,24159920.74724031,29,69,34,35,36.7,19.3,6.3,16.1,39.3,3.0,8.8,34.2,3.7,4.1,89.8,0.4,3.6,4.1,7.2,2.0,1.8,0.6,2.8,39.9,10,1,2.8,0.5258855585831063,0.1117166212534059,0.1961852861035422,0.0490463215258855,0.0163487738419618,0.0544959128065395,0.438692098092643,0.1716621253405994,0.2397820163487738,0.0817438692098092,0.1117166212534059,0.1008174386920981,0.0108991825613079,0.0980926430517711,0.0762942779291553,0.2797101449275362,0.0594202898550724,0.1043478260869565,0.0260869565217391,0.008695652173913,0.0289855072463768,0.2333333333333333,0.0913043478260869,0.127536231884058,0.0434782608695652,0.0594202898550724,0.0536231884057971,0.0057971014492753,0.0521739130434782,0.0405797101449275,0.4844720496894409,0.5389857015192137,3.6,0.0975609756097561,0.878048780487805,3.0106208860477417,1.62924053973028,2.1041341542702074,1.029619417181158,0.4700036292457356,1.0986122886681098,2.8390784635086144,1.9878743481543453,2.2823823856765264,1.3862943611198906,1.62924053973028,1.547562508716013,0.3364722366212129,1.5260563034950492,1.33500106673234,3.629660094453965,0.4225749356746246,0.1059053263495914,0.179137565020601,0.0530628449752115,TOR,,,,,,,,True,Rich Paul,33,Rich Paul,False,31,,3100000000.0,0.6666666666666666,False,Toronto,Ontario,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,True
59,2022,33665040.0,17.33197049784285,123655000.0,0.2722497270632,0.2407867719559901,38275044.628361166,33,67,50,17,32.6,19.3,7.3,15.3,47.9,2.4,6.1,38.4,2.3,2.6,85.9,1.2,3.9,5.1,7.4,2.9,1.2,0.4,1.7,38.2,16,0,7.2,0.5920245398773006,0.156441717791411,0.2269938650306748,0.0368098159509202,0.0122699386503067,0.0889570552147239,0.4693251533742331,0.2239263803680981,0.1871165644171779,0.0736196319018404,0.0797546012269938,0.0705521472392638,0.0368098159509202,0.1196319018404907,0.0521472392638036,0.2880597014925373,0.0761194029850746,0.1104477611940298,0.017910447761194,0.0059701492537313,0.0432835820895522,0.2283582089552238,0.108955223880597,0.0910447761194029,0.035820895522388,0.0388059701492537,0.0343283582089552,0.017910447761194,0.0582089552238805,0.0253731343283582,0.5555555555555556,0.5868401848698612,2.5517241379310347,0.2352941176470588,0.7647058823529412,3.0106208860477417,1.8082887711792652,2.128231705849268,0.7884573603642702,0.3364722366212129,1.3609765531356006,2.791165107812717,2.1162555148025524,1.9600947840472696,1.2237754316221157,1.2809338454620642,1.1939224684724346,0.7884573603642702,1.589235205116581,0.9932517730102832,3.5145260669691587,0.465006501799181,0.1453478060813031,0.2045671657412743,0.0852204081087081,MIL,2009.0,1.0,17.0,17.0,False,True,False,False,Jason Glushon,22,Jason Glushon / Ryan Leff,False,35,13.0,2300000000.0,0.5333333333333333,False,Milwaukee,WI,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,16.0,2.0,True
69,2022,3217631.0,14.984156243251917,123655000.0,0.0260210343293841,0.0256882478341251,3658245.174299462,23,59,18,41,34.3,19.2,6.6,15.0,44.2,2.4,6.5,36.6,3.5,4.5,78.4,1.3,4.0,5.3,5.7,3.2,1.4,0.3,2.6,36.0,9,1,-5.8,0.5597667638483965,0.1545189504373177,0.1661807580174927,0.0408163265306122,0.0087463556851311,0.0932944606413994,0.4373177842565598,0.1924198250728863,0.1895043731778425,0.0699708454810495,0.1311953352769679,0.1020408163265306,0.0379008746355685,0.1166180758017492,0.075801749271137,0.3254237288135593,0.0898305084745762,0.0966101694915254,0.023728813559322,0.0050847457627118,0.0542372881355932,0.2542372881355932,0.111864406779661,0.1101694915254237,0.0406779661016949,0.0762711864406779,0.059322033898305,0.0220338983050847,0.0677966101694915,0.0440677966101694,0.52,0.5653710247349822,1.78125,0.2452830188679245,0.7547169811320755,3.005682604407159,1.840549633397487,1.9021075263969205,0.8754687373538999,0.262364264467491,1.4350845252893227,2.772588722239781,2.028148247292285,2.0149030205422647,1.2237754316221157,1.7047480922384253,1.5040773967762742,0.832909122935104,1.6094379124341005,1.2809338454620642,3.563882963939251,0.4445362997300666,0.1436837640885406,0.1537340999420421,0.0891955788044709,HOU,2019.0,1.0,30.0,30.0,False,True,False,False,Unknown Agent,309,Unknown Agent,True,25,3.0,3200000000.0,0.7333333333333333,False,Houston,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,2.0,True
41,2022,18500000.0,16.733281344102608,123655000.0,0.1496098014637499,0.139422581723846,21033342.768185675,27,79,47,32,34.6,19.1,7.3,11.9,61.5,0.4,1.1,37.3,4.1,5.5,74.2,3.2,9.1,12.3,7.3,2.9,0.8,0.5,3.5,45.8,65,14,2.7,0.5520231213872833,0.3554913294797688,0.2109826589595375,0.0231213872832369,0.0144508670520231,0.0838150289017341,0.3439306358381503,0.2109826589595375,0.0317919075144508,0.0115606936416184,0.1589595375722543,0.1184971098265895,0.0924855491329479,0.2630057803468207,0.1011560693641618,0.2417721518987342,0.1556962025316455,0.0924050632911392,0.010126582278481,0.0063291139240506,0.0367088607594936,0.150632911392405,0.0924050632911392,0.0139240506329113,0.0050632911392405,0.0696202531645569,0.0518987341772151,0.040506329113924,0.1151898734177215,0.0443037974683544,0.6302521008403361,0.6668994413407822,2.5172413793103448,0.2601626016260162,0.7398373983739837,3.0007198150650303,2.5877640352277083,2.1162555148025524,0.5877866649021191,0.4054651081081644,1.3609765531356006,2.5572273113676265,2.1162555148025524,0.7419373447293773,0.3364722366212129,1.8718021769015916,1.62924053973028,1.4350845252893227,2.312535423847214,1.5040773967762742,3.572345637857985,0.4395593194511404,0.3041639933885551,0.1914321448644134,0.0804872509126865,SAC,2016.0,1.0,11.0,11.0,True,True,False,False,Greg Lawrence,8,Greg Lawrence / Jason Ranne,False,29,6.0,2030000000.0,0.43333333333333335,False,Sacramento,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,4.0,True
96,2022,28946605.0,17.180963518495677,123655000.0,0.2340916663297076,0.21033520662194,32910479.18596094,23,63,41,22,28.4,18.6,6.6,13.0,50.6,1.6,4.5,35.5,3.8,4.9,78.8,1.7,5.0,6.8,1.0,1.7,1.0,3.0,3.6,38.6,7,0,5.8,0.6549295774647889,0.2394366197183098,0.0352112676056338,0.0352112676056338,0.1056338028169014,0.0598591549295774,0.4577464788732394,0.2323943661971831,0.1584507042253521,0.056338028169014,0.1725352112676056,0.1338028169014084,0.0598591549295774,0.176056338028169,0.1267605633802817,0.2952380952380952,0.1079365079365079,0.0158730158730158,0.0158730158730158,0.0476190476190476,0.0269841269841269,0.2063492063492063,0.1047619047619047,0.0714285714285714,0.0253968253968253,0.0777777777777777,0.0603174603174603,0.0269841269841269,0.0793650793650793,0.0571428571428571,0.5692307692307692,0.613618368962787,0.5882352941176471,0.25,0.7352941176470589,2.975529566236472,2.0541237336955462,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.9932517730102832,2.6390573296152584,2.028148247292285,1.7047480922384253,0.9555114450274363,1.7749523509116738,1.5686159179138452,0.9932517730102832,1.791759469228055,1.5260563034950492,3.380994674344636,0.5037584565428983,0.214656937436891,0.0346055291774755,0.0581360265876696,MEM,2018.0,1.0,4.0,4.0,True,True,False,False,Unknown Agent,309,Unknown Agent,True,25,4.0,1650000000.0,0.06666666666666667,False,Memphis,TN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,2.0,True
545,2022,5258280.0,15.475314725217498,123655000.0,0.042523796045449,0.0416445003731883,5978335.4384375885,21,80,33,47,32.6,18.6,6.8,14.0,48.5,1.6,4.5,36.1,3.4,4.0,84.2,0.9,3.2,4.1,3.5,2.1,1.0,0.2,2.3,30.2,2,0,0.6,0.5705521472392638,0.1257668711656441,0.107361963190184,0.0306748466257668,0.0061349693251533,0.0644171779141104,0.4294478527607361,0.2085889570552147,0.1380368098159509,0.0490797546012269,0.1226993865030674,0.1042944785276073,0.0276073619631901,0.0981595092024539,0.0705521472392638,0.2325,0.05125,0.04375,0.0125,0.0025,0.02625,0.175,0.0849999999999999,0.05625,0.02,0.05,0.0424999999999999,0.01125,0.04,0.0287499999999999,0.5428571428571428,0.5901015228426396,1.6666666666666663,0.2195121951219512,0.7804878048780489,2.975529566236472,1.62924053973028,1.5040773967762742,0.6931471805599453,0.1823215567939546,1.1314021114911006,2.70805020110221,2.0541237336955462,1.7047480922384253,0.9555114450274363,1.6094379124341005,1.4816045409242156,0.6418538861723948,1.4350845252893227,1.1939224684724346,3.5145260669691587,0.4514272436728002,0.1184644666878626,0.1019805769661732,0.0624273985801515,ORL,2021.0,1.0,8.0,8.0,True,True,False,False,Jason Glushon,22,Jason Glushon,False,23,1.0,1850000000.0,0.2,False,Orlando,FL,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,True
344,2022,4437000.0,15.305489255738529,123655000.0,0.0358820913024139,0.0352533258761165,5044591.452023775,22,38,12,26,31.0,18.5,6.9,15.7,43.9,2.7,7.0,38.7,2.1,2.6,78.0,0.2,3.7,3.9,3.6,1.5,1.1,0.4,1.5,31.8,0,0,-7.8,0.5967741935483871,0.1258064516129032,0.1161290322580645,0.0354838709677419,0.0129032258064516,0.0483870967741935,0.5064516129032258,0.2225806451612903,0.2258064516129032,0.0870967741935483,0.0838709677419354,0.0677419354838709,0.0064516129032258,0.1193548387096774,0.0483870967741935,0.4868421052631579,0.1026315789473684,0.0947368421052631,0.0289473684210526,0.0105263157894736,0.0394736842105263,0.4131578947368421,0.181578947368421,0.1842105263157894,0.0710526315789473,0.0684210526315789,0.0552631578947368,0.0052631578947368,0.0973684210526315,0.0394736842105263,0.5254777070063694,0.5491569698408929,2.4,0.0512820512820512,0.9487179487179488,2.970414465569701,1.589235205116581,1.5260563034950492,0.7419373447293773,0.3364722366212129,0.9162907318741552,2.815408719422709,2.066862759472976,2.079441541679836,1.308332819650179,1.2809338454620642,1.1314021114911006,0.1823215567939546,1.547562508716013,0.9162907318741552,3.4657359027997265,0.4679854650894984,0.1184996247232352,0.1098664775785323,0.0472528848505455,SAS,2020.0,1.0,11.0,11.0,True,True,False,False,Drew Morrison,15,Richard Beda / Drew Morrison / Mitch Nathan,False,24,2.0,2000000000.0,0.36666666666666664,False,San Antonio,TX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,3.0,True
95,2022,30913750.0,17.24671165905887,123655000.0,0.25,0.2231435513142097,35147000.0,24,67,36,31,30.4,18.0,7.8,13.2,58.9,0.1,0.4,29.2,2.3,3.0,76.0,2.6,7.4,10.0,1.7,1.8,0.6,0.8,2.8,34.7,36,0,-0.1,0.5921052631578948,0.3289473684210526,0.0559210526315789,0.0197368421052631,0.0263157894736842,0.0592105263157894,0.4342105263157895,0.2565789473684211,0.0131578947368421,0.0032894736842105,0.0986842105263157,0.0756578947368421,0.0855263157894736,0.2434210526315789,0.0921052631578947,0.2686567164179104,0.1492537313432835,0.0253731343283582,0.008955223880597,0.0119402985074626,0.026865671641791,0.1970149253731343,0.1164179104477611,0.0059701492537313,0.0014925373134328,0.044776119402985,0.0343283582089552,0.0388059701492537,0.1104477611940298,0.0417910447761194,0.5946969696969697,0.6198347107438017,0.9444444444444444,0.26,0.74,2.9444389791664403,2.3978952727983707,0.9932517730102832,0.4700036292457356,0.5877866649021191,1.029619417181158,2.653241964607215,2.174751721484161,0.3364722366212129,0.0953101798043248,1.3862943611198906,1.1939224684724346,1.2809338454620642,2.128231705849268,1.33500106673234,3.446807892914208,0.46505720531041,0.2843871765549284,0.0544134217237941,0.0575238441381866,PHX,2018.0,1.0,1.0,1.0,True,True,False,False,Bill Duffy,27,Bill Duffy / Nima Namakian,False,26,4.0,2700000000.0,0.6,False,Phoenix,AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,3.0,True
