Player_id,season,salary_usd,log_salary,salary_cap,salary_cap_ratio,log_salary_cap_ratio,salary_cap_equiv,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,PTS_per_min,REB_per_min,AST_per_min,STL_per_min,BLK_per_min,TOV_per_min,FGA_per_min,FGM_per_min,3PA_per_min,3PM_per_min,FTA_per_min,FTM_per_min,OREB_per_min,DREB_per_min,PF_per_min,PTS_per_gp,REB_per_gp,AST_per_gp,STL_per_gp,BLK_per_gp,TOV_per_gp,FGA_per_gp,FGM_per_gp,3PA_per_gp,3PM_per_gp,FTA_per_gp,FTM_per_gp,OREB_per_gp,DREB_per_gp,PF_per_gp,eFG%_calc,TS%_calc,AST_TO_ratio,OREB_share,DREB_share,log1p_PTS,log1p_REB,log1p_AST,log1p_STL,log1p_BLK,log1p_TOV,log1p_FGA,log1p_FGM,log1p_3PA,log1p_3PM,log1p_FTA,log1p_FTM,log1p_OREB,log1p_DREB,log1p_PF,log1p_Min,log1p_PTS_per_min,log1p_REB_per_min,log1p_AST_per_min,log1p_TOV_per_min
542,2021,10050120.0,16.123095232197876,112414000.0,0.08940274343053356,0.08562960425922994,12568952.893411852,20,64,20,44,32.6,17.4,6.7,16.1,41.6,1.8,5.7,31.4,2.2,2.6,84.5,0.9,4.6,5.5,5.6,3.7,1.2,0.7,3.1,34.4,10,2,-4.3,0.5337423312883435,0.1687116564417178,0.17177914110429446,0.03680981595092024,0.021472392638036807,0.11349693251533742,0.49386503067484666,0.20552147239263804,0.17484662576687116,0.05521472392638037,0.07975460122699386,0.06748466257668712,0.027607361963190184,0.1411042944785276,0.09509202453987729,0.271875,0.0859375,0.0875,0.01875,0.0109375,0.0578125,0.2515625,0.1046875,0.0890625,0.028125,0.040625,0.034375,0.0140625,0.071875,0.0484375,0.4720496894409938,0.5045233124565066,1.5135135135135134,0.16363636363636364,0.8363636363636363,2.91235066461494,1.8718021769015913,1.8870696490323797,0.7884573603642702,0.5306282510621704,1.547562508716013,2.8390784635086144,2.0412203288596382,1.9021075263969205,1.0296194171811581,1.2809338454620642,1.1631508098056809,0.6418538861723948,1.7227665977411035,1.410986973710262,3.5145260669691587,0.4277107170554841,0.15590199375999333,0.15852322723986753,0.10750545289814313
248,2021,3938818.0,15.186391490148354,112414000.0,0.03503850054263704,0.03443862461740178,4925992.714288256,23,57,25,32,29.5,17.3,6.2,14.0,44.3,3.1,7.8,40.5,1.8,2.0,88.8,0.5,2.2,2.6,3.9,2.0,0.5,0.1,1.9,26.2,2,0,-1.5,0.5864406779661017,0.08813559322033898,0.13220338983050847,0.01694915254237288,0.0033898305084745766,0.06779661016949153,0.4745762711864407,0.21016949152542375,0.26440677966101694,0.10508474576271187,0.06779661016949153,0.061016949152542375,0.01694915254237288,0.07457627118644068,0.06440677966101695,0.30350877192982456,0.0456140350877193,0.06842105263157895,0.008771929824561403,0.0017543859649122807,0.03508771929824561,0.24561403508771928,0.10877192982456141,0.1368421052631579,0.054385964912280704,0.03508771929824561,0.031578947368421054,0.008771929824561403,0.03859649122807018,0.03333333333333333,0.5535714285714286,0.5813172043010753,1.95,0.1923076923076923,0.8461538461538461,2.9069010598473755,1.2809338454620642,1.589235205116581,0.4054651081081644,0.09531017980432487,1.0986122886681098,2.70805020110221,1.9740810260220096,2.174751721484161,1.410986973710262,1.0986122886681098,1.0296194171811581,0.4054651081081644,1.1631508098056809,1.0647107369924282,3.417726683613366,0.4614929395778269,0.08446576679019605,0.12416563663688059,0.06559728248581323
543,2021,8992200.0,16.011868204068627,112414000.0,0.07999181596598288,0.07695346329814147,11245889.423025602,20,67,12,55,31.9,17.3,6.1,14.2,42.6,2.3,6.8,34.3,2.8,3.5,79.7,0.5,2.9,3.4,2.6,2.0,0.7,0.3,1.5,26.0,0,0,-7.7,0.542319749216301,0.10658307210031348,0.08150470219435738,0.0219435736677116,0.009404388714733543,0.06269592476489029,0.445141065830721,0.19122257053291536,0.21316614420062696,0.07210031347962383,0.109717868338558,0.0877742946708464,0.015673981191222573,0.09090909090909091,0.047021943573667714,0.2582089552238806,0.050746268656716415,0.03880597014925373,0.01044776119402985,0.004477611940298508,0.029850746268656716,0.21194029850746268,0.09104477611940298,0.10149253731343283,0.034328358208955224,0.05223880597014925,0.0417910447761194,0.007462686567164179,0.043283582089552235,0.022388059701492536,0.5105633802816901,0.5495552731893266,1.3,0.14705882352941177,0.8529411764705882,2.9069010598473755,1.4816045409242156,1.2809338454620642,0.5306282510621704,0.262364264467491,1.0986122886681098,2.7212954278522306,1.9600947840472698,2.0541237336955462,1.1939224684724346,1.5040773967762742,1.33500106673234,0.4054651081081644,1.3609765531356006,0.9162907318741551,3.493472657771326,0.4332876137074636,0.1012769541484522,0.07835331424651519,0.0608090045956057
48,2021,35995950.0,17.398917017872687,112414000.0,0.32020878182432794,0.27778989213976574,45017512.21911862,29,73,45,28,34.8,17.2,6.8,14.0,48.2,1.4,3.8,36.7,2.3,2.8,84.2,1.1,5.7,6.8,3.5,1.6,0.6,0.6,2.2,32.7,9,1,2.3,0.4942528735632184,0.19540229885057472,0.10057471264367816,0.017241379310344827,0.017241379310344827,0.04597701149425288,0.40229885057471265,0.19540229885057472,0.10919540229885058,0.040229885057471264,0.08045977011494253,0.06609195402298851,0.031609195402298854,0.16379310344827588,0.06321839080459771,0.2356164383561644,0.09315068493150684,0.04794520547945205,0.00821917808219178,0.00821917808219178,0.021917808219178082,0.1917808219178082,0.09315068493150684,0.05205479452054794,0.01917808219178082,0.03835616438356164,0.03150684931506849,0.015068493150684932,0.07808219178082192,0.030136986301369864,0.5357142857142857,0.5646008403361344,2.1875,0.16176470588235295,0.8382352941176471,2.9014215940827497,2.0541237336955462,1.5040773967762742,0.4700036292457356,0.4700036292457356,0.9555114450274363,2.70805020110221,2.0541237336955462,1.5686159179138452,0.8754687373538999,1.33500106673234,1.1939224684724346,0.7419373447293773,1.9021075263969205,1.1631508098056809,3.5779478934066544,0.4016263318009987,0.17848278048678895,0.09583250940617165,0.04495138786226633
56,2021,31579390.0,17.268015282248637,112414000.0,0.280920436956251,0.24757891088127496,39494042.390805416,27,73,47,26,31.9,17.2,6.5,14.0,46.6,2.2,5.5,39.3,2.0,3.2,63.4,1.2,3.3,4.5,2.2,1.5,1.0,0.7,2.2,29.6,1,0,3.6,0.5391849529780565,0.14106583072100315,0.06896551724137932,0.031347962382445145,0.0219435736677116,0.047021943573667714,0.438871473354232,0.20376175548589343,0.1724137931034483,0.06896551724137932,0.10031347962382446,0.06269592476489029,0.03761755485893417,0.10344827586206896,0.06896551724137932,0.2356164383561644,0.06164383561643835,0.030136986301369864,0.0136986301369863,0.00958904109589041,0.02054794520547945,0.1917808219178082,0.08904109589041095,0.07534246575342465,0.030136986301369864,0.043835616438356165,0.0273972602739726,0.01643835616438356,0.04520547945205479,0.030136986301369864,0.5428571428571428,0.5581516095534788,1.4666666666666668,0.26666666666666666,0.7333333333333333,2.9014215940827497,1.7047480922384253,1.1631508098056809,0.6931471805599453,0.5306282510621704,0.9162907318741551,2.70805020110221,2.0149030205422647,1.8718021769015913,1.1631508098056809,1.4350845252893227,1.0986122886681098,0.7884573603642702,1.4586150226995167,1.1631508098056809,3.493472657771326,0.43125302500967605,0.13196276485189612,0.06669137449867224,0.045949890191855844
104,2021,1782621.0,14.393595872126216,112414000.0,0.01585764228654794,0.015733223479449134,2229394.2137812017,23,51,17,34,32.7,17.2,5.7,14.2,40.4,2.5,7.7,33.2,3.2,3.7,84.3,0.7,3.4,4.2,1.7,1.7,0.9,0.4,2.9,26.8,0,0,-5.8,0.5259938837920488,0.12844036697247707,0.05198776758409785,0.027522935779816512,0.012232415902140673,0.05198776758409785,0.4342507645259938,0.17431192660550457,0.23547400611620795,0.0764525993883792,0.11314984709480122,0.09785932721712538,0.021406727828746173,0.1039755351681957,0.08868501529051986,0.3372549019607843,0.08235294117647059,0.03333333333333333,0.01764705882352941,0.00784313725490196,0.03333333333333333,0.2784313725490196,0.11176470588235295,0.15098039215686274,0.049019607843137254,0.07254901960784314,0.06274509803921569,0.013725490196078431,0.06666666666666667,0.056862745098039215,0.4894366197183099,0.5433409148344706,1.0,0.16666666666666666,0.8095238095238094,2.9014215940827497,1.6486586255873816,0.9932517730102833,0.6418538861723948,0.33647223662121295,0.9932517730102833,2.7212954278522306,1.9021075263969205,2.163323025660538,1.252762968495368,1.547562508716013,1.4350845252893227,0.5306282510621704,1.4816045409242156,1.3609765531356006,3.517497837358316,0.4226459248542652,0.12083647314327381,0.050681486476144955,0.050681486476144955
95,2021,12632950.0,16.351819117074342,112414000.0,0.11237879623534436,0.10650078191889564,15799110.205134593,23,58,46,12,29.5,17.2,7.6,12.0,63.4,0.1,0.3,36.8,1.8,2.4,74.6,2.6,7.7,10.2,1.4,1.6,0.7,0.7,2.4,34.2,30,0,5.9,0.5830508474576271,0.34576271186440677,0.04745762711864406,0.02372881355932203,0.02372881355932203,0.054237288135593226,0.4067796610169492,0.2576271186440678,0.010169491525423728,0.0033898305084745766,0.08135593220338982,0.061016949152542375,0.08813559322033898,0.26101694915254237,0.08135593220338982,0.296551724137931,0.17586206896551723,0.02413793103448276,0.01206896551724138,0.01206896551724138,0.027586206896551727,0.20689655172413793,0.13103448275862067,0.005172413793103448,0.001724137931034483,0.041379310344827586,0.03103448275862069,0.04482758620689655,0.1327586206896552,0.041379310344827586,0.6375,0.6587009803921567,0.8749999999999999,0.25490196078431376,0.7549019607843138,2.9014215940827497,2.4159137783010487,0.8754687373538999,0.5306282510621704,0.5306282510621704,0.9555114450274363,2.5649493574615367,2.151762203259462,0.262364264467491,0.09531017980432487,1.2237754316221157,1.0296194171811581,1.2809338454620642,2.163323025660538,1.2237754316221157,3.417726683613366,0.4593539013290775,0.29696092434737054,0.046365920557925634,0.05281755583941431
77,2021,16071429.0,16.59255371944232,112414000.0,0.14296643656484068,0.13362702004631058,20099365.38377782,24,48,31,17,36.0,17.1,6.4,14.5,44.3,2.4,6.6,36.3,1.9,2.5,75.4,1.5,4.0,5.5,2.6,1.7,1.5,0.5,2.7,32.0,3,0,2.8,0.47500000000000003,0.1527777777777778,0.07222222222222223,0.041666666666666664,0.013888888888888888,0.04722222222222222,0.4027777777777778,0.17777777777777778,0.18333333333333332,0.06666666666666667,0.06944444444444445,0.05277777777777778,0.041666666666666664,0.1111111111111111,0.07500000000000001,0.35625,0.11458333333333333,0.05416666666666667,0.03125,0.010416666666666666,0.035416666666666666,0.3020833333333333,0.13333333333333333,0.13749999999999998,0.049999999999999996,0.052083333333333336,0.03958333333333333,0.03125,0.08333333333333333,0.05625,0.5241379310344828,0.5480769230769231,1.5294117647058825,0.2727272727272727,0.7272727272727273,2.89591193827178,1.8718021769015913,1.2809338454620642,0.9162907318741551,0.4054651081081644,0.9932517730102833,2.740840023925201,2.0014800002101243,2.028148247292285,1.2237754316221157,1.252762968495368,1.0647107369924282,0.9162907318741551,1.6094379124341003,1.308332819650179,3.6109179126442243,0.3886579897917832,0.14217448878054262,0.06973333801467518,0.04614115599785507
126,2021,13000000.0,16.380459992348886,112414000.0,0.11564395893749889,0.10943177984707161,16258152.899105094,26,66,29,37,33.4,17.1,6.4,14.2,45.2,1.9,5.7,34.1,2.4,3.3,71.2,1.1,7.4,8.5,3.5,2.6,0.6,0.9,1.9,34.6,24,1,-4.3,0.5119760479041917,0.25449101796407186,0.10479041916167665,0.017964071856287425,0.02694610778443114,0.07784431137724551,0.4251497005988024,0.19161676646706588,0.17065868263473055,0.05688622754491018,0.09880239520958084,0.0718562874251497,0.03293413173652695,0.22155688622754494,0.05688622754491018,0.2590909090909091,0.12878787878787878,0.05303030303030303,0.00909090909090909,0.013636363636363637,0.0393939393939394,0.21515151515151515,0.09696969696969697,0.08636363636363636,0.028787878787878786,0.049999999999999996,0.03636363636363636,0.016666666666666666,0.11212121212121212,0.028787878787878786,0.517605633802817,0.5462560695118835,1.346153846153846,0.12941176470588237,0.8705882352941177,2.89591193827178,2.2512917986064953,1.5040773967762742,0.4700036292457356,0.6418538861723948,1.2809338454620642,2.7212954278522306,2.0014800002101243,1.9021075263969205,1.0647107369924282,1.4586150226995167,1.2237754316221157,0.7419373447293773,2.128231705849268,1.0647107369924282,3.5380565643793527,0.41341743629865946,0.22672992694543734,0.09965565106382678,0.07496303847345527
128,2021,2145720.0,14.578986184401172,112414000.0,0.019087658120874623,0.01890777421188723,2683495.6798975216,22,75,33,42,31.9,17.0,6.3,13.5,46.6,2.1,5.3,39.8,2.4,3.1,75.6,1.1,5.0,6.1,2.1,1.2,0.8,0.2,2.0,29.2,6,0,1.0,0.5329153605015674,0.19122257053291536,0.0658307210031348,0.025078369905956115,0.006269592476489029,0.03761755485893417,0.42319749216300945,0.1974921630094044,0.16614420062695925,0.0658307210031348,0.09717868338557994,0.07523510971786834,0.03448275862068966,0.15673981191222572,0.06269592476489029,0.22666666666666666,0.08133333333333333,0.028,0.010666666666666668,0.002666666666666667,0.016,0.18,0.08399999999999999,0.07066666666666667,0.028,0.04133333333333333,0.032,0.014666666666666668,0.06666666666666667,0.02666666666666667,0.5444444444444444,0.5718514531754575,1.7500000000000002,0.18032786885245905,0.819672131147541,2.8903717578961645,1.9600947840472698,1.1314021114911006,0.5877866649021191,0.18232155679395465,0.7884573603642702,2.6741486494265287,1.9878743481543455,1.840549633397487,1.1314021114911006,1.410986973710262,1.2237754316221157,0.7419373447293773,1.791759469228055,1.0986122886681098,3.493472657771326,0.42717138669002747,0.1749801499355869,0.06375451482536251,0.036927272592218334
42,2021,17500000.0,16.677711496036597,112414000.0,0.15567456010817157,0.14468420821754116,21885975.056487624,27,58,23,35,30.7,17.0,6.5,14.7,44.4,1.4,4.4,32.0,2.5,3.3,75.6,0.7,2.9,3.7,4.3,1.9,0.9,0.4,2.3,29.8,1,0,-1.1,0.5537459283387622,0.1205211726384365,0.14006514657980457,0.02931596091205212,0.013029315960912053,0.06188925081433225,0.4788273615635179,0.21172638436482086,0.14332247557003258,0.04560260586319218,0.10749185667752442,0.08143322475570033,0.02280130293159609,0.09446254071661238,0.07491856677524429,0.29310344827586204,0.06379310344827586,0.07413793103448275,0.015517241379310345,0.006896551724137932,0.03275862068965517,0.253448275862069,0.11206896551724138,0.07586206896551725,0.02413793103448276,0.05689655172413793,0.04310344827586207,0.01206896551724138,0.049999999999999996,0.0396551724137931,0.489795918367347,0.5262506191183755,2.263157894736842,0.18918918918918917,0.7837837837837838,2.8903717578961645,1.547562508716013,1.667706820558076,0.6418538861723948,0.33647223662121295,1.0647107369924282,2.7536607123542622,2.0149030205422647,1.6863989535702288,0.8754687373538999,1.4586150226995167,1.252762968495368,0.5306282510621704,1.3609765531356006,1.1939224684724346,3.456316680883235,0.4406687433011441,0.1137939097862012,0.13108540689626222,0.06004963377951049
172,2021,10384500.0,16.155824964065687,112414000.0,0.09237728396818902,0.08835631579134208,12987137.598519757,32,75,38,37,31.2,16.8,6.4,16.3,39.2,2.2,6.8,32.6,1.8,2.2,84.7,0.5,3.1,3.6,4.8,2.3,0.7,0.2,2.1,28.8,5,0,-0.9,0.5384615384615385,0.11538461538461539,0.15384615384615385,0.022435897435897436,0.006410256410256411,0.07371794871794872,0.5224358974358975,0.20512820512820515,0.21794871794871795,0.07051282051282053,0.07051282051282053,0.057692307692307696,0.016025641025641028,0.09935897435897437,0.06730769230769232,0.224,0.048,0.064,0.009333333333333332,0.002666666666666667,0.030666666666666665,0.21733333333333335,0.08533333333333334,0.09066666666666666,0.029333333333333336,0.029333333333333336,0.024,0.006666666666666667,0.04133333333333333,0.028,0.460122699386503,0.4864489228630994,2.0869565217391304,0.1388888888888889,0.8611111111111112,2.8791984572980396,1.5260563034950492,1.7578579175523736,0.5306282510621704,0.18232155679395465,1.1939224684724346,2.8507065015037334,2.0014800002101243,2.0541237336955462,1.1631508098056809,1.1631508098056809,1.0296194171811581,0.4054651081081644,1.410986973710262,1.1314021114911006,3.4719664525503626,0.43078291609245434,0.10919929196499198,0.14310084364067333,0.07112734401558408
75,2021,20284091.0,16.825347491481317,112414000.0,0.18044096820680697,0.16588807053859625,25367834.83825858,30,77,27,50,33.6,16.4,5.1,10.8,46.9,1.8,4.7,39.4,4.4,5.4,82.6,1.1,4.5,5.6,2.4,1.5,0.7,0.2,1.2,27.9,5,0,-4.9,0.488095238095238,0.16666666666666666,0.07142857142857142,0.020833333333333332,0.005952380952380952,0.044642857142857144,0.32142857142857145,0.15178571428571427,0.13988095238095238,0.05357142857142857,0.16071428571428573,0.13095238095238096,0.03273809523809524,0.13392857142857142,0.03571428571428571,0.21298701298701297,0.07272727272727272,0.03116883116883117,0.00909090909090909,0.0025974025974025974,0.01948051948051948,0.14025974025974028,0.06623376623376623,0.06103896103896104,0.023376623376623377,0.07012987012987014,0.05714285714285715,0.014285714285714287,0.05844155844155844,0.015584415584415584,0.5555555555555555,0.6223436551305402,1.5999999999999999,0.19642857142857145,0.8035714285714286,2.856470206220483,1.8870696490323797,1.2237754316221157,0.5306282510621704,0.18232155679395465,0.9162907318741551,2.468099531471619,1.8082887711792655,1.7404661748405046,1.0296194171811581,1.8562979903656263,1.6863989535702288,0.7419373447293773,1.7047480922384253,0.7884573603642702,3.543853682063679,0.3974969384589875,0.15415067982725827,0.06899287148695145,0.04367506350266157
125,2021,3449400.0,15.053711150744887,112414000.0,0.030684790150692975,0.03022342613664318,4313913.277705624,22,65,18,47,31.7,16.3,5.5,14.0,39.1,2.0,6.0,33.8,3.3,3.9,85.4,0.5,4.9,5.4,5.7,2.6,0.7,0.3,2.6,31.6,9,0,-3.6,0.5141955835962145,0.17034700315457416,0.1798107255520505,0.022082018927444793,0.00946372239747634,0.08201892744479496,0.44164037854889593,0.17350157728706625,0.18927444794952683,0.06309148264984227,0.12302839116719243,0.10410094637223974,0.015772870662460567,0.15457413249211358,0.08201892744479496,0.2507692307692308,0.08307692307692308,0.0876923076923077,0.010769230769230769,0.004615384615384615,0.04,0.2153846153846154,0.08461538461538462,0.09230769230769231,0.03076923076923077,0.06,0.05076923076923077,0.007692307692307693,0.07538461538461538,0.04,0.4642857142857143,0.518579791295495,2.1923076923076925,0.09259259259259259,0.9074074074074074,2.8507065015037334,1.8562979903656263,1.9021075263969205,0.5306282510621704,0.262364264467491,1.2809338454620642,2.70805020110221,1.8718021769015913,1.9459101490553132,1.0986122886681098,1.589235205116581,1.4586150226995167,0.4054651081081644,1.7749523509116738,1.2809338454620642,3.487375077903208,0.414884330024656,0.15730028873015453,0.16535402353725134,0.0788286732886593
96,2021,9180560.0,16.032598871840577,112414000.0,0.08166740797409576,0.07850374682585587,11481457.552262174,22,78,53,25,27.3,16.3,5.5,13.3,41.5,1.6,5.1,31.9,3.6,4.4,82.3,1.5,4.3,5.8,1.1,1.7,0.9,2.3,3.5,32.9,7,0,4.6,0.5970695970695971,0.21245421245421245,0.040293040293040296,0.03296703296703297,0.08424908424908424,0.062271062271062265,0.48717948717948717,0.20146520146520147,0.1868131868131868,0.05860805860805861,0.16117216117216118,0.13186813186813187,0.054945054945054944,0.1575091575091575,0.1282051282051282,0.20897435897435898,0.07435897435897436,0.014102564102564105,0.011538461538461539,0.029487179487179487,0.021794871794871794,0.17051282051282052,0.07051282051282051,0.06538461538461537,0.020512820512820513,0.05641025641025642,0.046153846153846156,0.019230769230769232,0.05512820512820513,0.04487179487179487,0.47368421052631576,0.5349173011289052,0.6470588235294118,0.25862068965517243,0.7413793103448276,2.8507065015037334,1.916922612182061,0.7419373447293773,0.6418538861723948,1.1939224684724346,0.9932517730102833,2.6602595372658615,1.8718021769015913,1.8082887711792655,0.9555114450274363,1.6863989535702288,1.5260563034950492,0.9162907318741551,1.667706820558076,1.5040773967762742,3.342861804649192,0.4681704481640746,0.19264658019210315,0.039502442976246305,0.06040912779555997
132,2021,1802057.0,14.404439903091937,112414000.0,0.01603053890084865,0.015903406677834554,2253701.40299251,25,79,50,29,31.9,16.3,6.4,12.8,50.2,1.2,3.2,37.3,2.3,2.7,84.0,0.5,3.4,3.9,4.8,1.6,0.8,0.0,1.9,29.2,7,0,2.9,0.5109717868338558,0.12225705329153605,0.15047021943573669,0.025078369905956115,0.0,0.05015673981191223,0.40125391849529785,0.20062695924764892,0.10031347962382446,0.03761755485893417,0.08463949843260189,0.07210031347962383,0.015673981191222573,0.10658307210031348,0.05956112852664577,0.20632911392405065,0.049367088607594936,0.060759493670886074,0.010126582278481013,0.0,0.020253164556962026,0.1620253164556962,0.0810126582278481,0.04050632911392405,0.015189873417721518,0.03417721518987342,0.02911392405063291,0.006329113924050633,0.043037974683544304,0.024050632911392405,0.546875,0.5826422647983986,2.9999999999999996,0.12820512820512822,0.8717948717948718,2.8507065015037334,1.589235205116581,1.7578579175523736,0.5877866649021191,0.0,0.9555114450274363,2.624668592163159,2.0014800002101243,1.4350845252893227,0.7884573603642702,1.308332819650179,1.1939224684724346,0.4054651081081644,1.4816045409242156,1.0647107369924282,3.493472657771326,0.41275301126575575,0.11534188361585573,0.1401707452697257,0.04893942904022187
60,2021,23000000.0,16.951004817371683,112414000.0,0.20460085042788265,0.18614826761086606,28764424.359955166,24,54,26,28,30.8,16.2,6.3,11.9,52.6,1.2,3.3,36.4,2.5,3.1,79.3,1.7,6.1,7.8,1.8,1.1,0.6,1.0,3.0,32.2,16,0,0.7,0.525974025974026,0.2532467532467532,0.05844155844155844,0.01948051948051948,0.032467532467532464,0.03571428571428572,0.38636363636363635,0.20454545454545453,0.10714285714285714,0.03896103896103896,0.10064935064935066,0.08116883116883117,0.05519480519480519,0.19805194805194803,0.09740259740259741,0.3,0.14444444444444443,0.03333333333333333,0.011111111111111112,0.018518518518518517,0.020370370370370372,0.22037037037037038,0.11666666666666667,0.06111111111111111,0.022222222222222223,0.05740740740740741,0.046296296296296294,0.03148148148148148,0.11296296296296296,0.05555555555555555,0.5798319327731092,0.6106755126658624,1.6363636363636362,0.21794871794871795,0.782051282051282,2.8449093838194073,2.174751721484161,1.0296194171811581,0.4700036292457356,0.6931471805599453,0.7419373447293773,2.5572273113676265,1.9878743481543455,1.4586150226995167,0.7884573603642702,1.410986973710262,1.252762968495368,0.9932517730102833,1.9600947840472698,1.3862943611198906,3.459466289786131,0.4226329117305298,0.22573758649125636,0.05679759839313318,0.0350913198112701
127,2021,20000000.0,16.811242881518265,112414000.0,0.17791378298076752,0.16374489323069466,25012542.921700142,24,56,35,21,32.3,16.1,6.6,9.7,67.7,0.0,0.2,10.0,2.9,4.2,70.8,3.4,7.3,10.8,1.6,1.7,0.8,1.3,1.7,36.2,32,0,2.4,0.498452012383901,0.3343653250773994,0.04953560371517029,0.024767801857585144,0.04024767801857586,0.052631578947368425,0.30030959752321984,0.2043343653250774,0.006191950464396286,0.0,0.130030959752322,0.08978328173374614,0.10526315789473685,0.2260061919504644,0.052631578947368425,0.28750000000000003,0.19285714285714287,0.028571428571428574,0.014285714285714287,0.023214285714285715,0.030357142857142857,0.1732142857142857,0.11785714285714285,0.0035714285714285718,0.0,0.075,0.05178571428571428,0.060714285714285714,0.13035714285714287,0.030357142857142857,0.6804123711340206,0.697090405264981,0.9411764705882354,0.31481481481481477,0.6759259259259258,2.8390784635086144,2.468099531471619,0.9555114450274363,0.5877866649021191,0.832909122935104,0.9932517730102833,2.3702437414678603,2.028148247292285,0.18232155679395465,0.0,1.6486586255873816,1.3609765531356006,1.4816045409242156,2.1162555148025524,0.9932517730102833,3.505557396986398,0.4044325834939752,0.28845576688109126,0.04834778415779373,0.05129329438755054
138,2021,2824320.0,14.85377853969073,112414000.0,0.025124272777412065,0.024813846975247026,3532171.2612308073,23,82,23,59,33.0,16.1,5.5,13.9,39.6,2.6,7.4,34.6,2.6,3.1,82.7,1.3,4.1,5.4,2.8,1.2,0.9,0.2,1.6,28.9,6,0,-6.1,0.4878787878787879,0.16363636363636364,0.08484848484848484,0.027272727272727275,0.006060606060606061,0.03636363636363636,0.4212121212121212,0.16666666666666666,0.22424242424242424,0.0787878787878788,0.09393939393939395,0.0787878787878788,0.0393939393939394,0.12424242424242424,0.048484848484848485,0.19634146341463415,0.06585365853658537,0.03414634146341463,0.010975609756097562,0.0024390243902439024,0.014634146341463414,0.16951219512195123,0.06707317073170732,0.0902439024390244,0.03170731707317073,0.03780487804878049,0.03170731707317073,0.015853658536585366,0.049999999999999996,0.01951219512195122,0.48920863309352514,0.5273846960167715,2.3333333333333335,0.24074074074074073,0.7592592592592592,2.8390784635086144,1.8562979903656263,1.33500106673234,0.6418538861723948,0.18232155679395465,0.7884573603642702,2.7013612129514133,1.8718021769015913,2.128231705849268,1.2809338454620642,1.410986973710262,1.2809338454620642,0.832909122935104,1.62924053973028,0.9555114450274363,3.5263605246161616,0.3973514733339947,0.15154989812720093,0.08144033194017439,0.03571808260207923
57,2021,12420000.0,16.334818714984902,112414000.0,0.11048445923105663,0.10479636986545973,15532789.15437579,30,79,47,32,27.1,16.0,5.9,14.1,41.9,2.4,7.6,31.8,1.8,2.2,82.8,0.8,2.6,3.5,2.5,1.6,0.8,0.2,1.9,25.3,1,0,4.8,0.5904059040590406,0.12915129151291513,0.09225092250922509,0.02952029520295203,0.007380073800738007,0.05904059040590406,0.5202952029520295,0.2177121771217712,0.28044280442804426,0.08856088560885608,0.08118081180811808,0.06642066420664207,0.02952029520295203,0.0959409594095941,0.07011070110701106,0.20253164556962025,0.04430379746835443,0.03164556962025317,0.010126582278481013,0.002531645569620253,0.020253164556962026,0.17848101265822786,0.07468354430379748,0.09620253164556962,0.030379746835443037,0.027848101265822787,0.02278481012658228,0.010126582278481013,0.03291139240506329,0.024050632911392405,0.5035460992907802,0.5309264666843643,1.5625,0.2285714285714286,0.7428571428571429,2.833213344056216,1.5040773967762742,1.252762968495368,0.5877866649021191,0.18232155679395465,0.9555114450274363,2.714694743820879,1.9315214116032138,2.151762203259462,1.2237754316221157,1.1631508098056809,1.0296194171811581,0.5877866649021191,1.2809338454620642,1.0647107369924282,3.3357695763397,0.4639892692240469,0.12146628107267987,0.08824063344435948,0.05736339487992021
22,2021,6439671.0,15.677988165106456,112414000.0,0.05728531143807711,0.05570459613934349,8053627.364456384,23,11,7,4,28.8,16.0,6.2,13.7,45.0,1.0,4.1,24.4,2.6,3.5,74.4,1.2,2.1,3.3,2.1,2.8,0.9,0.0,2.3,23.0,0,0,-2.7,0.5555555555555556,0.11458333333333333,0.07291666666666667,0.03125,0.0,0.09722222222222221,0.4756944444444444,0.2152777777777778,0.1423611111111111,0.034722222222222224,0.12152777777777778,0.09027777777777778,0.041666666666666664,0.07291666666666667,0.0798611111111111,1.4545454545454546,0.3,0.19090909090909092,0.08181818181818182,0.0,0.2545454545454545,1.2454545454545454,0.5636363636363636,0.3727272727272727,0.09090909090909091,0.3181818181818182,0.23636363636363636,0.10909090909090909,0.19090909090909092,0.20909090909090908,0.48905109489051096,0.5249343832020998,0.7500000000000001,0.36363636363636365,0.6363636363636365,2.833213344056216,1.4586150226995167,1.1314021114911006,0.6418538861723948,0.0,1.33500106673234,2.6878474937846906,1.9740810260220096,1.62924053973028,0.6931471805599453,1.5040773967762742,1.2809338454620642,0.7884573603642702,1.1314021114911006,1.1939224684724346,3.3945083935113587,0.44183275227903923,0.10848064299406993,0.07038079676179954,0.09278173345096617
