Player_id,Player,Team,season,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,salary_usd
207,Desmond Bane,ORL,2024,27,69,38,31,32.0,19.2,7.1,14.8,48.4,2.4,6.1,39.2,2.6,2.9,89.4,0.9,5.2,6.1,5.3,2.4,1.2,0.4,2.4,36.8,10,1,2.1,34005250.0
41,Domantas Sabonis,SAC,2024,29,70,36,34,34.7,19.1,7.5,12.8,59.0,0.9,2.2,41.7,3.1,4.1,75.4,3.8,10.1,13.9,6.0,2.9,0.7,0.4,3.3,45.1,61,10,2.1,40500000.0
558,Alperen Sengun,HOU,2024,22,76,52,24,31.5,19.1,7.5,15.0,49.6,0.3,1.2,23.3,3.9,5.6,69.2,3.4,6.9,10.3,4.9,2.6,1.1,0.8,2.8,42.0,45,4,5.4,5424654.0
108,Lauri Markkanen,UTA,2024,28,47,9,38,31.4,19.0,6.3,14.9,42.3,2.9,8.5,34.6,3.4,3.9,87.6,1.5,4.4,5.9,1.5,1.4,0.7,0.4,1.7,30.1,5,0,-4.0,42176400.0
60,John Collins,UTA,2024,27,40,12,28,30.5,19.0,7.0,13.3,52.7,1.5,3.7,39.9,3.5,4.1,84.8,2.2,6.0,8.2,2.0,2.6,1.0,1.0,2.9,35.1,13,0,-0.4,26580000.0
632,Jalen Johnson,ATL,2024,23,36,18,18,35.7,18.9,7.5,15.1,50.0,1.2,3.9,31.2,2.6,3.5,74.6,1.7,8.3,10.0,5.0,2.9,1.6,1.0,1.9,43.1,20,1,1.5,4510905.0
195,Cameron Johnson,BKN,2024,29,57,21,36,31.6,18.8,6.2,13.1,47.5,2.8,7.2,39.0,3.5,3.9,89.3,0.9,3.4,4.3,3.4,1.7,0.9,0.4,1.8,31.4,2,0,-3.5,22500000.0
23,Julius Randle,MIN,2024,30,69,44,25,32.3,18.7,6.6,13.6,48.5,1.6,4.6,34.4,3.9,4.9,80.6,2.1,5.0,7.1,4.7,2.8,0.7,0.2,2.5,34.1,14,0,2.4,33073920.0
121,Tyrese Haliburton,IND,2024,25,73,46,27,33.6,18.6,6.5,13.8,47.3,3.0,7.7,38.8,2.6,3.0,85.1,0.6,3.0,3.5,9.2,1.6,1.4,0.7,1.3,41.4,31,0,3.0,42176000.0
706,Shaedon Sharpe,POR,2024,22,72,32,40,31.3,18.5,6.9,15.3,45.2,2.0,6.6,31.1,2.6,3.4,78.5,0.9,3.6,4.5,2.8,2.1,0.9,0.2,1.7,29.2,3,0,-1.9,6614160.0
546,Evan Mobley,CLE,2024,24,71,58,13,30.5,18.5,7.1,12.8,55.7,1.2,3.2,37.0,3.1,4.3,72.5,2.3,7.0,9.3,3.2,2.0,0.9,1.6,2.0,39.8,37,0,7.7,11227809.0
26,Nikola Vučević,CHI,2024,34,73,34,39,31.2,18.5,7.5,14.2,53.0,1.8,4.4,40.2,1.6,2.0,80.5,2.4,7.6,10.1,3.5,1.6,0.8,0.7,2.2,38.8,45,1,-1.3,20000000.0
22,Collin Sexton,UTA,2024,26,63,14,49,27.9,18.4,6.6,13.8,48.0,1.7,4.3,40.6,3.4,4.0,86.5,1.0,1.8,2.7,4.2,2.5,0.7,0.1,2.3,27.9,2,0,-4.5,18350000.0
52,Michael Porter Jr.,DEN,2024,27,77,47,30,33.7,18.2,6.9,13.6,50.4,2.5,6.4,39.5,1.9,2.5,76.8,1.8,5.2,7.0,2.1,1.4,0.6,0.5,2.0,31.9,15,0,3.4,35859950.0
54,Bam Adebayo,MIA,2024,27,78,36,42,34.3,18.1,6.9,14.3,48.5,1.0,2.8,35.7,3.2,4.2,76.5,2.4,7.2,9.6,4.3,2.1,1.3,0.7,2.1,39.8,38,1,0.3,34848340.0
77,OG Anunoby,NYK,2024,27,74,45,29,36.6,18.0,6.6,13.9,47.6,2.3,6.2,37.2,2.5,3.1,81.0,1.3,3.5,4.8,2.2,1.4,1.5,0.9,2.3,32.8,1,0,4.1,36637931.0
56,Andrew Wiggins,MIA,2024,30,60,27,33,30.7,18.0,6.3,14.0,44.8,2.2,5.8,37.4,3.3,4.3,76.3,1.5,3.0,4.5,2.6,1.7,1.0,0.8,1.7,31.1,3,0,-1.7,26276786.0
113,Mikal Bridges,NYK,2024,28,82,51,31,37.0,17.6,7.2,14.4,50.0,2.0,5.6,35.4,1.2,1.4,81.4,0.9,2.3,3.2,3.7,1.6,0.9,0.5,1.5,29.7,1,0,4.1,23300000.0
698,Jaden Ivey,DET,2024,23,30,14,16,29.9,17.6,6.3,13.8,46.0,2.1,5.1,40.9,2.8,3.9,73.3,1.3,2.8,4.1,4.0,3.0,0.9,0.4,2.2,29.4,0,0,-2.1,7977240.0
33,Jimmy Butler III,GSW,2024,35,55,36,19,31.7,17.5,5.5,10.9,50.4,0.6,1.9,30.8,6.0,7.1,84.2,2.3,3.1,5.4,5.4,1.3,1.4,0.3,0.9,35.9,6,3,4.5,48798677.0
79,Dejounte Murray,NOP,2024,28,31,9,22,32.6,17.5,6.3,15.9,39.3,1.7,5.6,29.9,3.3,4.0,82.3,0.5,5.9,6.5,7.4,3.4,2.0,0.4,2.0,40.1,8,1,-6.7,29535801.0
146,Malik Monk,SAC,2024,27,65,36,29,31.6,17.2,6.3,14.4,43.9,2.1,6.6,32.5,2.4,2.7,86.5,0.5,3.3,3.8,5.6,2.4,0.9,0.6,2.4,32.2,4,0,1.8,17405202.0
152,Immanuel Quickley,TOR,2024,26,33,12,21,27.8,17.1,5.6,13.3,42.0,2.6,6.8,37.8,3.4,3.9,86.7,0.5,3.1,3.5,5.8,1.8,0.7,0.1,1.8,30.7,2,0,-1.2,32500000.0
2,Bradley Beal,PHX,2024,32,53,22,31,32.1,17.0,6.5,13.1,49.7,1.9,5.0,38.6,2.1,2.6,80.3,0.6,2.7,3.3,3.7,1.9,1.1,0.5,2.6,29.5,1,0,-5.2,50203930.0
89,De'Andre Hunter,CLE,2024,27,64,38,26,27.2,17.0,5.6,11.9,47.0,2.5,6.1,40.5,3.4,4.0,84.6,0.7,3.3,4.0,1.4,1.3,0.8,0.2,2.4,25.7,2,0,1.4,21696429.0
318,Deni Avdija,POR,2024,24,72,33,39,30.0,16.9,5.6,11.7,47.6,1.7,4.8,36.5,4.0,5.2,78.0,1.5,5.7,7.3,3.9,2.7,1.0,0.5,2.4,33.2,17,2,-1.1,15625000.0
790,Keyonte George,UTA,2024,21,67,13,54,31.5,16.8,5.4,13.7,39.1,2.6,7.6,34.3,3.5,4.3,81.8,0.4,3.4,3.8,5.6,2.7,0.7,0.1,1.7,29.5,4,0,-7.6,4084200.0
211,Ivica Zubac,LAC,2024,28,80,50,30,32.8,16.8,7.4,11.8,62.8,0.0,0.0,0.0,2.0,3.0,66.1,3.8,8.9,12.6,2.7,1.6,0.7,1.1,2.1,39.8,59,1,6.4,11743210.0
84,Derrick White,BOS,2024,30,76,58,18,33.9,16.4,5.6,12.6,44.2,3.5,9.1,38.4,1.8,2.1,83.9,0.9,3.6,4.5,4.8,1.7,0.9,1.1,1.8,33.2,4,0,7.1,20017429.0
47,Malik Beasley,DET,2024,28,82,44,38,27.8,16.3,5.6,13.1,43.0,3.9,9.3,41.6,1.2,1.7,67.9,0.6,2.0,2.6,1.7,1.0,0.9,0.1,1.5,23.8,1,0,2.1,6000000.0
344,Devin Vassell,SAS,2024,24,64,24,40,31.0,16.3,6.2,13.9,44.3,2.5,6.7,36.8,1.5,1.9,79.2,0.5,3.5,4.0,2.9,1.4,1.3,0.5,1.7,29.4,2,0,-4.1,29347826.0
27,Paul George,PHI,2024,35,41,15,26,32.5,16.2,6.0,13.9,43.0,2.3,6.5,35.8,1.9,2.4,81.4,0.6,4.8,5.3,4.3,2.6,1.8,0.5,2.5,33.5,3,0,-2.0,49205800.0
57,Jordan Clarkson,UTA,2024,33,37,10,27,26.0,16.2,5.4,13.3,40.8,2.3,6.3,36.2,3.1,3.9,79.7,0.7,2.5,3.2,3.7,2.3,0.8,0.2,1.4,26.6,0,0,-5.5,14092577.0
550,Jalen Suggs,ORL,2024,24,35,20,15,28.6,16.2,5.6,13.7,41.0,2.2,6.9,31.4,2.8,3.1,88.2,0.7,3.4,4.0,3.7,2.9,1.5,0.9,2.8,30.8,0,0,0.1,9188385.0
697,Bennedict Mathurin,IND,2024,23,72,43,29,29.9,16.1,5.4,11.8,45.8,1.4,4.0,34.0,3.8,4.6,83.1,1.2,4.1,5.3,1.9,1.9,0.7,0.3,2.3,26.4,8,0,1.3,7245720.0
133,Myles Turner,IND,2024,29,72,44,28,30.2,15.6,5.4,11.3,48.1,2.2,5.5,39.6,2.6,3.3,77.3,1.3,5.3,6.5,1.5,1.7,0.8,2.0,2.5,32.3,13,0,2.8,19928500.0
731,Christian Braun,DEN,2024,24,79,48,31,33.9,15.4,6.0,10.4,58.0,1.1,2.8,39.7,2.2,2.7,82.7,1.2,3.9,5.2,2.6,1.0,1.1,0.5,2.2,29.1,6,0,6.1,3089640.0
886,Jared McCain,PHI,2024,21,23,7,16,25.7,15.3,5.5,11.9,46.0,2.2,5.8,38.3,2.1,2.4,87.5,0.6,1.9,2.4,2.6,1.6,0.7,0.0,1.6,22.5,1,0,-1.2,4032240.0
560,Jonathan Kuminga,GSW,2024,22,47,28,19,24.3,15.3,5.5,12.1,45.4,1.0,3.2,30.5,3.3,5.0,66.8,1.2,3.4,4.6,2.2,1.5,0.8,0.4,1.9,26.4,2,0,0.2,7636154.0
712,Mark Williams,CHA,2024,23,44,9,35,26.6,15.3,6.1,10.2,60.4,0.0,0.1,0.0,3.0,3.7,80.4,3.0,7.2,10.2,2.5,1.6,0.7,1.2,2.4,35.4,21,0,-6.8,4094280.0
82,Kelly Oubre Jr.,PHI,2024,29,60,21,39,34.6,15.1,5.8,12.4,47.0,1.2,4.0,29.3,2.3,3.1,75.1,1.6,4.5,6.1,1.8,1.3,1.5,0.5,3.0,29.9,10,0,-4.3,7983000.0
787,Chet Holmgren,OKC,2024,23,32,26,6,27.4,15.0,5.2,10.7,49.0,1.4,3.6,37.9,3.2,4.2,75.4,1.5,6.5,8.0,2.0,1.8,0.7,2.2,2.3,34.6,11,0,9.2,10880640.0
126,Kyle Kuzma,MIL,2024,29,65,25,40,29.8,14.8,5.7,13.0,43.6,1.5,4.8,30.7,2.0,3.1,63.4,0.8,4.9,5.7,2.3,2.2,0.6,0.3,1.8,25.5,6,0,-6.4,22410605.0
887,Stephon Castle,SAS,2024,20,81,33,48,26.7,14.7,5.2,12.2,42.8,1.2,4.1,28.5,3.1,4.2,72.4,1.1,2.6,3.7,4.1,2.2,0.9,0.3,2.0,26.6,6,0,-3.0,9131760.0
136,Aaron Gordon,DEN,2024,29,51,33,18,28.4,14.7,5.2,9.7,53.1,1.5,3.4,43.6,2.8,3.5,81.0,1.6,3.3,4.8,3.2,1.4,0.5,0.3,1.6,26.0,3,0,5.9,22841455.0
124,P.J. Washington,DAL,2024,26,57,31,26,32.2,14.7,5.3,11.7,45.3,1.6,4.2,38.1,2.5,3.5,72.2,1.4,6.3,7.8,2.3,2.1,1.1,1.1,2.3,31.8,14,0,0.9,15500000.0
549,Josh Giddey,CHI,2024,22,70,33,37,30.2,14.6,5.3,11.4,46.5,1.5,4.0,37.8,2.5,3.2,78.1,1.8,6.3,8.1,7.2,2.9,1.2,0.6,1.7,37.7,30,7,-1.0,8352367.0
590,Quentin Grimes,PHI,2024,25,75,29,46,26.8,14.6,5.1,11.0,46.7,2.2,5.6,38.5,2.2,2.9,75.7,0.8,3.5,4.3,3.0,1.9,1.0,0.3,1.8,26.3,4,0,-3.5,4296615.0
227,Jakob Poeltl,TOR,2024,29,57,21,36,29.6,14.5,6.4,10.2,62.7,0.0,0.1,33.3,1.7,2.5,67.4,3.3,6.3,9.6,2.8,1.9,1.2,1.2,3.1,35.4,23,0,-0.6,19500000.0
29,Jerami Grant,POR,2024,31,47,22,25,32.4,14.4,4.6,12.2,37.3,2.3,6.3,36.5,3.0,3.5,84.9,0.6,2.9,3.5,2.1,1.4,0.9,1.0,2.3,26.0,0,0,-4.3,29793104.0
95,Deandre Ayton,POR,2024,26,40,17,23,30.1,14.4,6.6,11.7,56.6,0.2,0.8,18.8,1.0,1.5,66.7,3.1,7.1,10.2,1.6,1.7,0.8,1.0,2.2,32.5,20,0,-4.1,34005126.0
798,Gradey Dick,TOR,2024,21,54,15,39,29.4,14.4,4.9,12.0,41.0,2.1,6.0,35.0,2.5,2.9,85.8,0.8,2.8,3.6,1.8,1.5,0.9,0.2,2.2,23.1,0,0,-3.9,4763760.0
251,Payton Pritchard,BOS,2024,27,80,59,21,28.4,14.3,5.1,10.8,47.2,3.2,7.8,40.7,0.9,1.1,84.5,1.3,2.6,3.8,3.5,1.0,0.9,0.2,1.5,26.2,5,0,5.4,6696429.0
158,Naz Reid,MIN,2024,25,80,47,33,27.5,14.2,5.3,11.5,46.2,2.2,5.8,37.9,1.4,1.8,77.6,1.2,4.9,6.0,2.3,1.4,0.7,0.9,2.4,28.3,10,0,4.3,13986432.0
739,Dyson Daniels,ATL,2024,22,76,37,39,33.8,14.1,6.0,12.1,49.3,1.1,3.1,34.0,1.1,1.8,59.3,1.6,4.3,5.9,4.4,2.0,3.0,0.7,2.3,37.0,9,0,-0.9,6059520.0
554,Tre Mann,CHA,2024,24,13,6,7,24.5,14.1,5.4,12.4,43.5,1.8,4.6,40.0,1.5,1.6,90.5,0.9,2.0,2.9,3.0,1.9,0.5,0.3,1.8,22.7,0,0,-4.2,4908189.0
46,Fred VanVleet,HOU,2024,31,60,41,19,35.2,14.1,4.8,12.7,37.8,2.7,7.7,34.5,1.9,2.3,81.0,0.5,3.2,3.7,5.6,1.5,1.6,0.4,2.3,31.3,4,0,4.4,42846615.0
793,Amen Thompson,HOU,2024,22,69,43,26,32.3,14.1,5.6,10.1,55.7,0.4,1.3,27.5,2.4,3.6,68.4,2.8,5.4,8.2,3.8,2.0,1.4,1.3,2.4,35.7,21,3,3.9,9249960.0
64,Dillon Brooks,HOU,2024,29,75,49,26,31.8,14.0,5.1,11.9,42.9,2.5,6.3,39.7,1.3,1.6,81.8,1.0,2.7,3.7,1.7,1.0,0.8,0.2,3.2,23.0,0,0,2.8,22255493.0
541,Klay Thompson,DAL,2024,35,72,33,39,27.3,14.0,5.0,12.2,41.2,3.0,7.7,39.1,0.9,1.0,90.5,0.6,2.8,3.4,2.0,1.2,0.7,0.4,1.1,23.2,0,0,-1.1,15873016.0
151,Bobby Portis,MIL,2024,30,49,30,19,25.4,13.9,5.7,12.1,46.6,1.3,3.6,36.5,1.2,1.5,83.6,1.8,6.6,8.4,2.1,1.2,0.7,0.5,1.9,29.7,11,0,1.9,12578286.0
48,Tobias Harris,DET,2024,32,73,40,33,31.6,13.7,5.3,11.0,47.7,1.2,3.6,34.5,2.0,2.3,86.1,0.9,5.0,5.9,2.2,1.2,1.0,0.8,1.9,28.4,5,0,2.6,25365854.0
204,Josh Hart,NYK,2024,30,77,48,29,37.6,13.6,5.2,10.0,52.5,1.1,3.3,33.3,2.1,2.7,77.6,2.1,7.5,9.6,5.9,2.1,1.5,0.4,2.6,37.6,34,9,2.6,18144000.0
127,Jarrett Allen,CLE,2024,27,82,64,18,28.0,13.5,5.5,7.8,70.6,0.0,0.1,0.0,2.4,3.4,71.8,2.6,7.1,9.7,1.9,1.2,0.9,0.9,1.5,32.3,40,0,6.3,20000000.0
390,Onyeka Okongwu,ATL,2024,24,74,35,39,27.9,13.4,5.2,9.2,56.7,0.6,2.0,32.4,2.2,2.9,75.9,3.0,5.9,8.9,2.3,1.2,0.9,0.9,2.6,31.8,28,0,0.5,14000000.0
30,Russell Westbrook,DEN,2024,36,75,43,32,27.9,13.3,5.0,11.1,44.9,1.3,3.9,32.3,2.1,3.1,66.1,1.4,3.6,4.9,6.1,3.2,1.4,0.5,2.5,30.8,13,4,-0.3,3303771.0
255,Naji Marshall,DAL,2024,27,69,32,37,27.8,13.2,5.2,10.3,50.8,0.9,3.2,27.5,1.9,2.3,81.3,1.1,3.7,4.8,3.0,1.6,1.0,0.2,1.6,25.4,6,0,-2.0,8571429.0
105,Rui Hachimura,LAL,2024,27,59,37,22,31.7,13.1,5.0,9.8,50.9,1.7,4.2,41.3,1.5,1.9,77.0,1.3,3.7,5.0,1.4,0.8,0.8,0.4,1.8,24.0,1,0,2.7,17000000.0
83,Dennis Schröder,DET,2024,31,75,37,38,28.1,13.1,4.5,11.0,40.6,1.7,4.9,34.2,2.4,2.9,83.8,0.4,2.3,2.6,5.4,1.9,0.9,0.2,2.4,25.5,7,0,-1.0,13025250.0
137,Brook Lopez,MIL,2024,37,80,47,33,31.8,13.0,4.9,9.7,50.9,1.7,4.7,37.3,1.4,1.7,82.6,1.4,3.6,5.0,1.8,1.1,0.6,1.9,2.1,28.1,4,0,1.7,23000000.0
889,Alex Sarr,WAS,2024,20,67,13,54,27.1,13.0,4.9,12.4,39.4,1.6,5.1,30.8,1.7,2.5,67.9,1.9,4.6,6.5,2.4,1.7,0.7,1.5,2.2,29.2,10,0,-8.1,11245680.0
290,Moritz Wagner,ORL,2024,28,30,18,12,18.8,12.9,4.7,8.3,56.2,0.9,2.5,36.0,2.6,3.7,71.8,1.3,3.6,4.9,1.4,1.6,0.8,0.4,1.8,22.9,1,0,-0.6,11000000.0
128,Keldon Johnson,SAS,2024,25,77,31,46,23.9,12.7,4.8,10.0,48.2,1.1,3.6,31.8,1.9,2.5,77.3,1.5,3.4,4.8,1.6,1.0,0.6,0.3,1.5,22.7,3,0,-2.8,19000000.0
36,Malcolm Brogdon,WAS,2024,32,24,6,18,23.5,12.7,4.3,10.0,43.3,0.7,2.3,28.6,3.4,3.8,88.0,0.9,2.9,3.8,4.1,1.6,0.5,0.2,1.3,24.1,2,0,-5.0,22500000.0
789,Scoot Henderson,POR,2024,21,66,30,36,26.7,12.7,4.3,10.4,41.9,1.6,4.5,35.4,2.4,3.1,76.7,0.8,2.2,3.0,5.1,2.7,1.0,0.2,2.7,24.9,2,0,-0.6,10259160.0
53,D'Angelo Russell,BKN,2024,29,58,26,32,25.5,12.6,4.3,11.0,39.0,1.9,6.2,31.4,2.1,2.5,83.4,0.3,2.4,2.8,5.1,1.9,1.0,0.4,2.0,25.9,4,0,0.0,18692307.0
890,Zaccharie Risacher,ATL,2024,20,75,38,37,24.6,12.6,4.8,10.4,45.8,1.6,4.6,35.5,1.4,2.0,71.1,1.1,2.4,3.6,1.2,1.2,0.7,0.5,2.0,21.0,1,0,-1.6,12569040.0
171,Ty Jerome,CLE,2024,27,70,55,15,19.9,12.5,4.6,8.8,51.6,1.6,3.6,43.9,1.8,2.1,87.2,0.7,1.8,2.5,3.4,1.3,1.1,0.0,1.5,22.7,0,0,4.3,2560975.0
608,Santi Aldama,MEM,2024,24,65,38,27,25.5,12.5,4.8,10.0,48.3,1.8,5.0,36.8,1.0,1.4,69.1,1.4,5.0,6.4,2.9,1.1,0.8,0.4,1.2,27.1,10,0,2.3,3960531.0
702,Keegan Murray,SAC,2024,24,76,36,40,34.3,12.4,4.8,10.8,44.4,2.0,5.9,34.3,0.8,0.9,83.3,1.9,4.8,6.7,1.4,0.8,0.8,0.9,2.4,26.9,11,0,0.6,8809560.0
161,Lonnie Walker IV,PHI,2024,26,20,3,17,23.8,12.4,4.5,10.6,42.0,2.3,6.4,35.4,1.2,1.5,80.0,0.3,2.9,3.2,2.5,1.3,0.5,0.3,1.4,20.9,1,0,-7.1,780932.0
75,Harrison Barnes,SAS,2024,33,82,34,48,27.2,12.3,4.2,8.3,50.8,1.9,4.4,43.3,2.0,2.4,80.9,1.2,2.6,3.8,1.7,0.6,0.5,0.2,0.9,20.7,1,0,-0.3,18000000.0
800,Bilal Coulibaly,WAS,2024,20,59,13,46,33.0,12.3,4.5,10.6,42.1,1.1,3.8,28.1,2.3,3.1,74.6,1.5,3.4,5.0,3.4,2.1,1.3,0.7,2.4,27.3,3,1,-9.9,6945240.0
561,Ayo Dosunmu,CHI,2024,25,46,17,29,30.3,12.3,4.8,9.8,49.2,1.3,4.1,32.8,1.3,1.7,78.5,0.6,2.9,3.5,4.5,1.5,0.9,0.4,2.3,25.8,1,1,-5.1,7000000.0
284,Daniel Gafford,DAL,2024,26,57,28,29,21.5,12.3,5.0,7.1,70.2,0.0,0.0,0.0,2.4,3.4,68.9,2.7,4.1,6.8,1.4,1.2,0.4,1.8,2.7,28.0,8,0,0.6,13394160.0
701,Jabari Smith Jr.,HOU,2024,22,57,40,17,30.1,12.2,4.4,9.9,43.8,1.7,4.9,35.4,1.8,2.2,82.5,1.8,5.2,7.0,1.1,1.1,0.4,0.7,2.2,24.6,8,0,4.4,9770880.0
295,Jaden McDaniels,MIN,2024,24,82,49,33,31.9,12.2,4.9,10.2,47.7,1.2,3.7,33.0,1.3,1.6,81.3,1.6,4.2,5.7,2.0,1.2,1.3,0.9,2.7,27.6,10,0,2.1,23017242.0
42,Caris LeVert,ATL,2024,30,64,46,18,24.9,12.1,4.4,9.4,46.7,1.7,4.4,37.3,1.7,2.4,71.0,0.6,2.5,3.2,3.4,1.2,0.9,0.5,1.5,24.0,1,0,4.0,16615384.0
709,Tari Eason,HOU,2024,24,57,36,21,24.9,12.0,4.8,9.8,48.7,1.1,3.2,34.2,1.4,1.8,76.0,2.2,4.1,6.4,1.5,1.1,1.7,0.9,2.4,28.4,6,0,2.5,3695160.0
98,Rudy Gobert,MIN,2024,33,72,43,29,33.2,12.0,4.7,7.1,66.9,0.0,0.0,0.0,2.6,3.8,67.4,3.7,7.2,10.9,1.8,1.2,0.8,1.4,2.5,33.2,36,0,4.5,43827587.0
564,Aaron Wiggins,OKC,2024,26,76,62,14,22.9,12.0,4.7,9.6,48.8,1.7,4.5,38.3,1.0,1.2,83.1,1.1,2.8,3.9,1.8,0.9,0.8,0.2,1.3,21.5,2,0,6.8,10514017.0
382,Aaron Nesmith,IND,2024,25,45,29,16,24.9,12.0,4.3,8.4,50.7,1.9,4.3,43.1,1.6,1.8,91.3,0.8,3.1,4.0,1.2,0.8,0.8,0.4,2.5,21.2,0,0,4.4,11000000.0
40,Khris Middleton,WAS,2024,33,37,18,19,22.8,11.9,4.3,9.1,47.5,1.3,3.6,36.1,1.9,2.3,85.7,0.4,3.4,3.7,4.1,1.5,0.9,0.2,2.0,24.4,0,0,1.1,31666676.0
711,Jalen Duren,DET,2024,21,78,43,35,26.1,11.8,4.8,7.0,69.2,0.0,0.0,0.0,2.1,3.1,66.9,3.6,6.8,10.3,2.7,1.7,0.7,1.1,3.2,32.0,41,0,0.5,4536840.0
794,Brandin Podziemski,GSW,2024,22,64,38,26,26.8,11.7,4.4,9.8,44.5,1.8,4.8,37.2,1.1,1.5,75.8,1.0,4.1,5.1,3.4,1.2,1.1,0.2,1.5,25.6,2,0,4.1,3519960.0
175,Donte DiVincenzo,MIN,2024,28,62,37,25,25.9,11.7,4.0,9.6,42.2,2.8,7.1,39.7,0.8,1.0,77.8,0.5,3.2,3.7,3.6,1.6,1.2,0.3,1.8,24.3,1,0,2.8,11445000.0
566,Corey Kispert,WAS,2024,26,61,14,47,26.3,11.6,4.2,9.3,45.1,2.0,5.4,36.4,1.2,1.4,85.2,0.6,2.4,3.0,1.7,1.0,0.4,0.2,1.6,18.6,0,0,-4.5,5705888.0
703,Jeremy Sochan,SAS,2024,22,54,21,33,25.3,11.4,4.6,8.7,53.5,0.5,1.7,30.8,1.6,2.3,69.6,2.4,4.2,6.5,2.4,1.6,0.8,0.5,2.4,25.2,8,0,-1.6,5570040.0
805,Toumani Camara,POR,2024,25,78,33,45,32.7,11.3,4.2,9.2,45.8,1.7,4.6,37.5,1.2,1.6,72.2,2.2,3.6,5.8,2.2,1.4,1.5,0.6,2.9,26.6,4,0,-1.5,1891857.0
366,Isaiah Hartenstein,OKC,2024,27,57,49,8,27.9,11.2,4.9,8.4,58.1,0.0,0.3,0.0,1.4,2.1,67.5,2.9,7.9,10.7,3.8,1.7,0.8,1.1,3.0,33.9,28,0,7.3,30000000.0
85,Gary Trent Jr.,MIL,2024,26,74,44,30,25.6,11.1,3.8,8.9,43.1,2.4,5.9,41.6,1.1,1.2,84.8,0.3,2.0,2.3,1.2,0.6,1.0,0.1,1.7,18.1,0,0,0.9,2087519.0
70,Buddy Hield,GSW,2024,32,82,48,34,22.7,11.1,4.0,9.6,41.7,2.5,6.7,37.0,0.6,0.8,82.8,0.6,2.6,3.2,1.6,1.1,0.8,0.3,1.6,19.7,0,0,1.7,8780488.0
59,Jrue Holiday,BOS,2024,35,62,47,15,30.6,11.1,4.1,9.2,44.3,1.7,4.9,35.3,1.1,1.2,90.9,1.2,3.0,4.3,3.9,1.2,1.1,0.4,1.6,25.2,1,0,5.5,30000000.0
710,Walker Kessler,UTA,2024,23,58,14,44,30.0,11.1,4.8,7.2,66.3,0.1,0.6,17.6,1.4,2.6,52.0,4.6,7.6,12.2,1.7,1.5,0.6,2.4,2.2,35.7,28,0,-5.7,2965920.0
119,Duncan Robinson,MIA,2024,31,74,30,44,24.1,11.0,3.9,9.0,43.7,2.6,6.5,39.3,0.6,0.7,88.7,0.2,2.0,2.3,2.4,1.2,0.5,0.1,1.8,18.0,0,0,0.9,19406000.0
303,Spencer Dinwiddie,DAL,2024,32,79,37,42,27.0,11.0,3.6,8.6,41.6,1.4,4.1,33.4,2.5,3.1,80.2,0.2,2.4,2.6,4.4,1.3,0.9,0.2,1.5,22.9,5,0,-2.8,2087519.0
892,Guerschon Yabusele,PHI,2024,29,70,23,47,27.1,11.0,4.0,8.0,50.1,1.5,3.9,38.0,1.4,2.0,72.5,1.9,3.7,5.6,2.1,1.2,0.8,0.3,2.3,23.2,3,0,-1.7,2087519.0
68,Tim Hardaway Jr.,DET,2024,33,77,41,36,28.0,11.0,3.6,8.8,40.6,2.2,5.9,36.8,1.6,1.9,85.5,0.2,2.1,2.4,1.6,0.6,0.5,0.1,1.2,17.3,0,0,0.3,16193183.0
804,Brice Sensabaugh,UTA,2024,21,71,14,57,20.2,10.9,3.9,8.4,45.9,2.2,5.2,42.2,0.9,1.0,89.0,0.6,2.4,3.0,1.5,1.5,0.6,0.1,1.6,17.5,0,0,-4.0,2571480.0
73,Bogdan Bogdanović,LAC,2024,32,54,33,21,25.0,10.8,3.9,9.1,42.7,1.9,5.4,36.3,1.1,1.2,87.9,0.4,2.5,2.9,2.7,1.4,0.8,0.2,2.4,19.9,1,0,2.0,17260000.0
803,Jordan Hawkins,NOP,2024,23,56,18,38,23.6,10.8,3.7,9.9,37.2,2.0,5.9,33.1,1.4,1.8,81.6,0.4,2.4,2.8,1.2,1.0,0.5,0.4,0.9,17.7,0,0,-5.7,4525680.0
722,Nikola Jović,MIA,2024,22,46,21,25,25.1,10.7,3.7,8.2,45.6,1.7,4.6,37.1,1.6,1.9,82.8,0.6,3.3,3.9,2.8,1.3,0.8,0.3,1.8,21.7,0,0,-0.4,2464200.0
578,Brandon Boston,NOP,2024,23,42,8,34,23.6,10.7,4.0,9.1,43.6,1.2,3.3,35.0,1.6,2.0,78.8,0.7,2.5,3.2,2.2,1.2,1.3,0.2,1.7,21.0,0,0,-3.3,596581.0
173,Grayson Allen,PHX,2024,29,64,29,35,24.1,10.6,3.4,7.6,44.8,2.3,5.5,42.6,1.5,1.8,81.6,0.5,2.5,3.0,2.1,1.2,0.8,0.3,1.5,19.7,1,0,-1.2,15625000.0
575,Keon Johnson,BKN,2024,23,79,25,54,24.4,10.6,3.8,9.9,38.9,1.6,5.1,31.4,1.4,1.8,77.0,0.8,3.0,3.8,2.2,1.5,1.0,0.4,2.6,21.2,0,0,-5.4,2162606.0
